"Dim1","Val"
"2016",7.52321491338954
"2018",2.05264484811496
"2020",23.7447563778897
"2026",2.37025896239348
"2028",4.25891961275671
"2036",4.61476353899982
"2038",0.29787041301952
"2040",13.43274056524
"2042",44.1966788026164
"2044",65.6237307538292
"2046",82.8333756445634
"2048",76.4210271241381
"2050",77.1024336977845
