"Dim1","Dim2","Dim3","Val"
"distpv","p24","2022",0.277249108974631
"distpv","p24","2026",0.285867628496819
"distpv","p24","2028",0.27879104863294
"distpv","p25","2038",0.113566131141017
"distpv","p25","2040",0.290946400495198
"distpv","p25","2042",0.0132023872610119
"distpv","p25","2044",0.000602456216226624
"distpv","p25","2046",0.000495187177526108
"distpv","p25","2048",0.000495187177526383
"distpv","p25","2050",0.00211384724758492
"distpv","p26","2022",0.053287532778514
"distpv","p26","2028",0.0282928683305173
"distpv","p26","2030",0.355212258861426
"distpv","p26","2032",0.278454581798908
"distpv","p26","2036",0.00652911781617779
"distpv","p26","2040",0.0378832753909722
"distpv","p26","2042",0.279476572295535
"distpv","p26","2044",0.199567720795705
"distpv","p26","2046",0.200329562881816
"distpv","p26","2048",0.177895181937914
"distpv","p26","2050",0.177895181937914
"distpv","p27","2022",2.48082761820086E-16
"distpv","p27","2024",0.279206448526536
"distpv","p27","2026",0.133468557289549
"distpv","p27","2028",0.279206448526536
"distpv","p27","2030",0.279206448526536
"distpv","p27","2032",0.110134956206606
"distpv","p27","2044",0.0195083442623946
"distpv","p27","2048",0.110134956206605
"distpv","p27","2050",0.119956287412018
"distpv","p28","2024",0.280553140621509
"distpv","p28","2030",0.280553140621509
"distpv","p28","2032",0.29136305464064
"distpv","p28","2034",0.0108099140191316
"distpv","p28","2036",0.0111374255175583
"distpv","p28","2044",0.0108099140191316
"distpv","p28","2048",0.0108099140191316
"distpv","p28","2050",0.0129793971361572
"distpv","p29","2022",0.0424449956672907
"distpv","p29","2026",0.243837768953221
"distpv","p29","2028",0.282550561960812
"distpv","p29","2030",0.338675285298689
"distpv","p29","2032",0.282550561960812
"distpv","p29","2034",0.339746306826178
"distpv","p29","2036",0.282550561960812
"distpv","p29","2038",0.0117556404031294
"distpv","p29","2040",0.118348797151727
"distpv","p29","2042",0.283444989263876
"distpv","p29","2044",0.295200629667005
"distpv","p29","2046",0.314562878270082
"distpv","p29","2048",0.314562878270081
"distpv","p29","2050",0.312736456962116
"distpv","p30","2024",0.000692479422690587
"distpv","p30","2028",0.382691998539377
"distpv","p30","2030",0.429170985680104
"distpv","p30","2032",0.422888777453158
"distpv","p30","2034",0.177903647967709
"distpv","p30","2036",0.308615713264089
"distpv","p30","2038",0.120515785022748
"distpv","p30","2040",0.311708079685067
"distpv","p30","2042",0.121950032970094
"distpv","p30","2044",0.295737966421171
"distpv","p30","2046",0.296011168648155
"distpv","p30","2048",0.296168000672646
"distpv","p30","2050",0.296168000672646
"distpv","p31","2022",0.00620277533834466
"distpv","p31","2024",0.387074931167122
"distpv","p31","2026",0.108322896895458
"distpv","p31","2028",0.278319993830424
"distpv","p31","2030",0.3734558962447
"distpv","p31","2032",0.0359612218900967
"distpv","p31","2040",0.0534759346947377
"distpv","p32","2020",-1.64713716609065E-16
"distpv","p32","2022",1.36963036093407E-16
"distpv","p32","2024",2.09138577935161E-16
"distpv","p32","2026",-1.58498104661553E-16
"distpv","p32","2030",0.28044578145964
"distpv","p32","2032",0.104658596860575
"distpv","p32","2036",0.106764260019918
"distpv","p32","2038",0.0945410729635825
"distpv","p32","2040",0.0979153697089574
"distpv","p32","2042",0.106764260019918
"distpv","p32","2044",0.00210566315934315
"distpv","p32","2046",0.327908263986967
"distpv","p32","2048",0.177892847758409
"distpv","p32","2050",0.36364096410006
"distpv","p33","2030",0.28817403236375
"distpv","p33","2032",0.00965357089489228
"distpv","p33","2036",0.00346426054132528
"distpv","p33","2044",0.000327766051411155
"distpv","p34","2024",0.104917963547304
"distpv","p34","2026",0.1036321130397
"distpv","p34","2028",0.0960206894390328
"distpv","p34","2030",0.277483384079689
"distpv","p34","2032",0.0960206894390328
"distpv","p34","2042",0.115100470217615
"distpv","p59","2026",0.108107488434262
"distpv","p59","2028",0.314067323021062
"distpv","p59","2030",0.537114943553629
"distpv","p59","2032",0.41419465503703
"distpv","p59","2034",0.246675286711474
"distpv","p59","2036",0.303199075797288
"distpv","p59","2038",0.296080105039466
"distpv","p59","2040",0.29650843205448
"distpv","p59","2042",0.103330400777088
"distpv","p59","2044",0.109353931629018
"distpv","p59","2046",0.297572451649821
"distpv","p59","2048",0.262220021928372
"distpv","p59","2050",0.31395138918743
"upv_3","p1","2030",0.189949802520958
"upv_3","p1","2042",0.00469779696752595
"upv_3","p2","2030",0.00436267832835587
"upv_3","p2","2036",0.0042379011134532
"upv_3","p2","2040",0.0410163245064981
"upv_3","p2","2042",0.0160825313595082
"upv_3","p2","2044",0.0298640156005238
"upv_3","p2","2046",0.0323149357910637
"upv_3","p2","2048",0.0582173777670812
"upv_3","p2","2050",0.0479863552557721
"upv_3","p3","2018",1.95814759992323E-16
"upv_3","p7","2034",0.0102715949245413
"upv_3","p7","2036",0.0792793204897413
"upv_3","p7","2038",0.00526900185395365
"upv_3","p7","2040",0.00254386792794085
"upv_3","p7","2042",0.0156667365100176
"upv_3","p7","2044",0.000263138099899813
"upv_3","p7","2046",0.00306683329871151
"upv_3","p7","2048",0.00370002460524008
"upv_3","p7","2050",0.102241350749882
"upv_3","p17","2022",0.0293321467285213
"upv_3","p17","2030",0.274406074356301
"upv_3","p17","2032",0.274406074356301
"upv_3","p17","2040",0.00313522447684449
"upv_3","p17","2042",0.181017739134221
"upv_3","p17","2044",0.181017739134221
"upv_3","p17","2046",0.181017739134221
"upv_3","p17","2048",0.181017739134221
"upv_3","p17","2050",0.181017739134221
"upv_3","p20","2024",0.0254679816816757
"upv_3","p20","2026",0.0851597397094889
"upv_3","p20","2030",0.286872889301915
"upv_3","p20","2032",0.0961281425660672
"upv_3","p20","2036",0.0961281425660671
"upv_3","p20","2040",0.286872889301915
"upv_3","p20","2044",0.0961281425660671
"upv_3","p20","2046",0.0961281425660671
"upv_4","p5","2040",0.0527263164776654
"upv_4","p5","2042",0.0109779102805118
"upv_4","p5","2044",0.00461174897969971
"upv_4","p5","2048",0.000237320470949223
"upv_4","p5","2050",0.0210627206006683
"upv_4","p6","2016",1.60527346537809E-16
"upv_4","p6","2018",-1.86849814099007E-16
"upv_4","p6","2028",0.00416662638455869
"upv_4","p6","2030",0.212034690981387
"upv_4","p6","2034",2.06888273356104E-8
"upv_4","p6","2040",0.0944647424908401
"upv_4","p6","2046",0.00137824930781439
"upv_4","p6","2048",0.0338164267546597
"upv_4","p6","2050",0.150772847636713
"upv_4","p7","2022",0.0112435195114103
"upv_4","p7","2024",0.00101105753954313
"upv_4","p7","2034",0.703811962685152
"upv_4","p7","2036",0.917453802906641
"upv_4","p7","2038",0.544913634084909
"upv_4","p7","2040",0.46859648901393
"upv_4","p7","2042",0.590649531339874
"upv_4","p7","2044",0.236822323005828
"upv_4","p7","2046",0.118382633637416
"upv_4","p7","2048",0.11364060163852
"upv_4","p7","2050",0.995308286864968
"upv_4","p15","2046",-1.99383118737079E-16
"upv_4","p16","2044",1.97284346285136E-16
"upv_4","p21","2024",0.0986121061530875
"upv_4","p21","2028",0.0130018516947341
"upv_4","p21","2030",0.2955210820296
"upv_4","p21","2044",0.0449733975952555
"upv_4","p21","2046",0.0449691558078784
"upv_4","p21","2048",0.0986115386020212
"upv_4","p21","2050",0.0439061483434666
"upv_4","p23","2022",0.999697643626372
"upv_4","p23","2024",0.336189458126886
"upv_4","p23","2026",0.054878417142415
"upv_4","p23","2028",0.109012136691599
"upv_4","p23","2030",0.000893754919754849
"upv_4","p23","2032",0.00087894094362328
"upv_4","p23","2036",1.29227356313331E-5
"upv_4","p23","2038",1.29223468108599E-5
"upv_4","p23","2046",0.102343038221479
"upv_4","p23","2048",0.102343038221409
"upv_4","p23","2050",0.102343038221699
"upv_5","p8","2030",0.00549705108765291
"upv_5","p8","2032",0.013649136371004
"upv_5","p8","2034",0.0171529315704223
"upv_5","p8","2040",0.144320990771658
"upv_5","p8","2042",0.114991649897899
"upv_5","p8","2046",0.066430902306513
"upv_5","p8","2048",0.00588471488279781
"upv_5","p8","2050",0.0861790053046002
"upv_5","p11","2044",0.00476944749283749
"upv_5","p11","2048",0.0127733866956088
"upv_5","p11","2050",0.0197973586157307
"upv_5","p26","2022",0.143199099027802
"upv_5","p26","2024",-2.11489594735818E-16
"upv_5","p26","2030",0.105760276189606
"upv_5","p26","2032",0.0846905983010541
"upv_5","p26","2040",0.110270570096854
"upv_5","p26","2042",0.205398963437556
"upv_5","p26","2044",0.199999722288269
"upv_5","p26","2046",0.00780628333664963
"upv_5","p26","2048",0.195823293084029
"upv_5","p26","2050",0.190852055984257
"upv_5","p33","2030",0.0232995255181728
"upv_5","p33","2040",0.0242219378313963
"upv_5","p33","2048",0.0123159594337829
"upv_5","p33","2050",0.0115662914987428
"upv_5","p34","2024",0.0410863710437004
"upv_5","p34","2026",0.0724949804745812
"upv_5","p34","2028",0.0187342274669123
"upv_5","p34","2030",0.099785794158868
"upv_5","p34","2032",0.0716723643866579
"upv_5","p34","2036",0.0212848405893254
"upv_5","p34","2040",0.0703359169471951
"upv_5","p34","2042",0.079041486445527
"upv_6","p10","2030",0.00699734971068704
"upv_6","p10","2032",0.00366539058593836
"upv_6","p10","2036",0.00194077471876766
"upv_6","p10","2042",0.0225955197680262
"upv_6","p10","2044",0.0668936399023971
"upv_6","p10","2046",0.157470810923731
"upv_6","p10","2048",0.164891541943246
"upv_6","p10","2050",0.16530068618879
"upv_6","p11","2022",0.0140011736578557
"upv_6","p11","2032",0.0292842717587577
"upv_6","p11","2034",0.0319737181319028
"upv_6","p11","2036",0.04781376791412
"upv_6","p11","2038",0.074092513164609
"upv_6","p11","2040",0.09345568642465
"upv_6","p11","2042",0.0988385895697758
"upv_6","p11","2044",0.109948339193834
"upv_6","p11","2046",0.105723820495548
"upv_6","p11","2048",0.136607111336929
"upv_6","p11","2050",0.135564758515266
