"Dim1","Dim2","Dim3","Dim4","Val"
"p3","p5","AC","2038",117828.48
"p3","p5","AC","2040",117828.48
"p3","p5","AC","2042",117828.48
"p3","p5","AC","2044",117828.48
"p3","p5","AC","2046",117828.48
"p3","p5","AC","2048",117828.48
"p3","p5","AC","2050",117828.48
"p3","p14","AC","2010",187761.0447
"p3","p14","AC","2012",187761.0447
"p3","p14","AC","2014",187761.0447
"p3","p14","AC","2016",187761.0447
"p3","p14","AC","2018",187761.0447
"p3","p14","AC","2020",187761.0447
"p3","p14","AC","2022",187761.0447
"p3","p14","AC","2024",187761.0447
"p3","p14","AC","2026",187761.0447
"p3","p14","AC","2028",187761.0447
"p3","p14","AC","2030",187761.0447
"p3","p14","AC","2032",187761.0447
"p3","p14","AC","2034",187761.0447
"p3","p14","AC","2036",187761.0447
"p3","p14","AC","2038",187761.0447
"p3","p14","AC","2040",187761.0447
"p3","p14","AC","2042",187761.0447
"p3","p14","AC","2044",187761.0447
"p3","p14","AC","2046",187761.0447
"p3","p14","AC","2048",187761.0447
"p3","p14","AC","2050",187761.0447
"p3","p17","AC","2010",368275.437
"p3","p17","AC","2012",368275.437
"p3","p17","AC","2014",368275.437
"p3","p17","AC","2016",368275.437
"p3","p17","AC","2018",368275.437
"p3","p17","AC","2020",368275.437
"p3","p17","AC","2022",368275.437
"p3","p17","AC","2024",368275.437
"p3","p17","AC","2026",400599.780198828
"p3","p17","AC","2028",401580.612001906
"p3","p17","AC","2030",421091.053139761
"p3","p17","AC","2032",444647.911221794
"p3","p17","AC","2034",502639.248610062
"p3","p17","AC","2036",504283.27137835
"p3","p17","AC","2038",530896.782766748
"p3","p17","AC","2040",539797.525664805
"p3","p17","AC","2042",549810.443601222
"p3","p17","AC","2044",553899.206003768
"p3","p17","AC","2046",557731.617356294
"p3","p17","AC","2048",593701.832367217
"p3","p17","AC","2050",656631.427928677
"p5","p6","AC","2010",2633047.31645
"p5","p6","AC","2012",2633047.31645
"p5","p6","AC","2014",2633047.31645
"p5","p6","AC","2016",2633047.31645
"p5","p6","AC","2018",2633047.31645
"p5","p6","AC","2020",2633047.31645
"p5","p6","AC","2022",2633047.31645
"p5","p6","AC","2024",2633073.75005
"p5","p6","AC","2026",2633073.75005
"p5","p6","AC","2028",2633612.32454112
"p5","p6","AC","2030",2658530.16085141
"p5","p6","AC","2032",2658530.16085141
"p5","p6","AC","2034",2658530.62986351
"p5","p6","AC","2036",2658533.28797146
"p5","p6","AC","2038",2658535.27150514
"p5","p6","AC","2040",2658540.00696189
"p5","p6","AC","2042",2738886.76792897
