"Dim1","Dim2","Val"
"p9","2018",-6.56541487842333E-10
"p9","2020",-7.41351868782658E-10
"p9","2022",79512.323154413
"p9","2024",453492.425875658
"p9","2026",2096.88896442412
"p9","2028",350879.017908017
"p9","2030",11341954.0247422
"p9","2032",2747515.94346046
"p9","2034",4398739.47116736
"p9","2036",4643863.85075818
"p9","2038",4837216.93381051
"p9","2040",5484184.86101906
"p9","2042",6276834.63849819
"p9","2044",7008055.51282498
"p9","2046",6852895.46026622
"p9","2048",8264550.1710803
"p9","2050",5664211.14550914
"p10","2010",1.2448708730517E-11
"p10","2012",-3.75166564481333E-11
"p10","2014",-1.69575287145562E-9
"p10","2016",-4.60408955405001E-9
"p10","2018",-6.10862116445787E-9
"p10","2020",-1.12754605652299E-8
"p10","2022",75708.9540330253
"p10","2024",1753926.76248846
"p10","2026",98871.1994655602
"p10","2028",1812125.81456387
"p10","2030",17412307.380414
"p10","2032",4436669.44394504
"p10","2034",2298348.18612723
"p10","2036",2613660.70459151
"p10","2038",6869768.83909674
"p10","2040",9515585.42869094
"p10","2042",16784035.0955459
"p10","2044",16960323.555694
"p10","2046",31999269.9307469
"p10","2048",34813126.0112415
"p10","2050",33816584.7658185
"p11","2014",1.83035808731802E-11
"p11","2016",-2.61479726759717E-11
"p11","2018",3.21165316563565E-11
"p11","2022",13560.983185895
"p11","2024",232826.318954281
"p11","2026",368.402947472672
"p11","2028",583308.54098151
"p11","2030",506387.215759483
"p11","2032",1600907.35150072
"p11","2034",1400605.68819001
"p11","2036",1124172.73170275
"p11","2038",1121629.83388251
"p11","2040",1346997.22973058
"p11","2042",1393129.57094382
"p11","2044",1540713.49168436
"p11","2046",1461046.92182371
"p11","2048",1679491.06166401
"p11","2050",1680316.34829418
"p12","2012",5.22959453519434E-12
"p12","2018",1.83035808731802E-11
"p12","2022",817.461095602683
"p12","2024",93312.8454535561
"p12","2026",423551.01058598
"p12","2028",519771.027863504
"p12","2030",805618.797392902
"p12","2032",345205.692540192
"p12","2034",803787.542421083
"p12","2036",3779075.13883317
"p12","2038",2732628.19588871
"p12","2040",4915630.37300583
"p12","2042",4825183.19062835
"p12","2044",4881335.96876512
"p12","2046",4280125.09566368
"p12","2048",5270700.35067667
"p12","2050",8506518.24233134
"p13","2022",63646.1596931216
"p13","2024",112602.219204543
"p13","2026",13068.8461280671
"p13","2028",1486902.09585432
"p13","2030",1348649.05813167
"p13","2032",2123586.94111773
"p13","2034",2367875.35031214
"p13","2036",1716987.65450046
"p13","2038",2197635.99559419
"p13","2040",3650880.02296304
"p13","2042",1683042.32011252
"p13","2044",2460698.2241136
"p13","2046",2165288.22750856
"p13","2048",3474019.17488386
"p13","2050",3377848.97103254
"p14","2028",54.229000000001
"p14","2030",52084.20932
"p14","2032",57520.7542295343
"p14","2040",19771.009024
"p14","2044",76.9163673490349
"p14","2046",22.8159999999712
"p14","2048",60.6340000000013
"p14","2050",58.9465464487488
"p15","2010",-2.1032064978499E-12
"p15","2012",5.22959453519434E-12
"p15","2016",3.4333424991928E-11
"p15","2018",2.27373675443232E-13
"p15","2022",-3.53281848219922E-11
"p15","2024",4.7975845518522E-11
"p15","2028",8.25650658953236E-12
"p15","2030",72144.3855284124
"p15","2032",109513.065936246
"p15","2034",8.33892954688054E-11
"p15","2036",70092.1385076109
"p15","2038",69762.1085676312
"p15","2040",47488.9323349756
"p15","2048",113846.216588003
"p15","2050",80128.7915546799
"p16","2010",1.58166812980198E-11
"p16","2012",3.77013975594309E-11
"p16","2014",1.58024704433046E-11
"p16","2016",-1.91704430108075E-11
"p16","2018",4.47926140623167E-11
"p16","2020",1.70530256582424E-11
"p16","2022",-7.53175299905706E-12
"p16","2024",5.38022959517548E-11
"p16","2026",-1.0061285138363E-11
"p16","2028",6.31956709185033E-11
"p16","2030",118712.522374992
"p16","2032",118141.281912755
"p16","2034",105364.100150518
"p16","2036",218786.088814898
"p16","2038",104225.167771981
"p16","2040",43948.3622182128
"p17","2022",4669.10840344
"p17","2030",60392.088353056
"p17","2032",68400.023032608
"p17","2036",15063.14712
"p17","2040",26011.928730656
"p17","2042",51822.50268656
"p17","2044",52665.29771072
"p17","2046",53535.91953696
"p17","2048",54541.80621424
"p17","2050",56035.98014256
"p18","2012",7.76481101638637E-11
"p18","2014",3.41060513164848E-13
"p18","2016",4.99085217597894E-11
"p18","2018",5.2551740736817E-11
"p18","2020",1.14823706098832E-11
"p18","2022",26855.4729593967
"p18","2024",344850.251514934
"p18","2026",98182.8006954186
"p18","2028",98606.0754054791
"p18","2030",471201.93787905
"p18","2032",1130280.13791168
"p18","2034",958573.388367168
"p18","2036",1248145.63246597
"p18","2038",1996396.05131444
"p18","2040",210161.150958152
"p18","2042",885016.361935577
"p18","2044",1492614.64179526
"p18","2046",1162804.93104464
"p18","2048",1044778.68700392
"p18","2050",1164557.070613
"p19","2028",478.843207514619
"p19","2036",321.599616
"p19","2038",224.315536307813
"p19","2040",694.317116641799
"p19","2042",1420.50760321949
