"Dim1","Dim2","Val"
"p10","2046",0.182
"p10","2047",0.182
"p10","2048",0.182
"p10","2049",0.182
"p10","2050",0.182
"p11","2020",0.182
"p11","2021",0.182
"p11","2022",0.182
"p11","2023",0.182
"p11","2024",0.182
"p11","2025",0.182
"p11","2026",0.182
"p11","2027",0.182
"p11","2028",0.182
"p11","2029",0.182
"p11","2030",0.182
"p11","2031",0.182
"p11","2032",0.182
"p11","2033",0.182
"p11","2034",0.182
"p11","2035",0.182
"p11","2036",0.182
"p11","2037",0.182
"p11","2038",0.182
"p11","2039",0.182
"p11","2040",0.182
"p11","2041",0.182
"p11","2042",0.182
"p11","2043",0.182
"p11","2044",0.182
"p11","2045",0.182
"p11","2046",0.182
"p11","2047",0.182
"p11","2048",0.182
"p11","2049",0.182
"p11","2050",0.182
"p12","2020",0.1435
"p12","2021",0.1435
"p12","2022",0.1435
"p12","2023",0.1435
"p12","2024",0.1435
"p12","2025",0.1435
"p12","2026",0.1435
"p12","2027",0.1435
"p12","2028",0.1435
"p12","2029",0.1435
"p12","2030",0.1435
"p12","2031",0.1435
"p12","2032",0.1435
"p12","2033",0.1435
"p12","2034",0.1435
"p12","2035",0.1435
"p12","2036",0.1435
"p12","2037",0.1435
"p12","2038",0.1435
"p12","2039",0.1435
"p12","2040",0.1435
"p12","2041",0.1435
"p12","2042",0.1435
"p12","2043",0.1435
"p12","2044",0.1435
"p12","2045",0.1435
"p12","2046",0.1435
"p12","2047",0.1435
"p12","2048",0.1435
"p12","2049",0.1435
"p12","2050",0.1435
"p13","2020",0.1435
"p13","2021",0.1435
"p13","2022",0.1435
"p13","2023",0.1435
"p13","2024",0.1435
"p13","2025",0.1435
"p13","2026",0.1435
"p13","2027",0.1435
"p13","2028",0.1435
"p13","2029",0.1435
"p13","2030",0.1435
"p13","2031",0.1435
"p13","2032",0.1435
"p13","2033",0.1435
"p13","2034",0.1435
"p13","2035",0.1435
"p13","2036",0.1435
"p13","2037",0.1435
"p13","2038",0.1435
"p13","2039",0.1435
"p13","2040",0.1435
"p13","2041",0.1435
"p13","2042",0.1435
"p13","2043",0.1435
"p13","2044",0.1435
"p13","2045",0.1435
"p13","2046",0.1435
"p13","2047",0.1435
"p13","2048",0.1435
"p13","2049",0.1435
"p13","2050",0.1435
"p14","2020",0.1435
"p14","2021",0.1435
"p14","2022",0.1435
"p14","2023",0.1435
"p14","2024",0.1435
"p14","2025",0.1435
"p14","2026",0.1435
"p14","2027",0.1435
"p14","2028",0.1435
"p14","2029",0.1435
"p14","2030",0.1435
"p14","2031",0.1435
"p14","2032",0.1435
"p14","2033",0.1435
"p14","2034",0.1435
"p14","2035",0.1435
"p14","2036",0.1435
"p14","2037",0.1435
"p14","2038",0.1435
"p14","2039",0.1435
"p14","2040",0.1435
"p14","2041",0.1435
"p14","2042",0.1435
"p14","2043",0.1435
"p14","2044",0.1435
"p14","2045",0.1435
"p14","2046",0.1435
"p14","2047",0.1435
"p14","2048",0.1435
"p14","2049",0.1435
"p14","2050",0.1435
"p15","2020",0.1435
"p15","2021",0.1435
"p15","2022",0.1435
"p15","2023",0.1435
"p15","2024",0.1435
"p15","2025",0.1435
"p15","2026",0.1435
"p15","2027",0.1435
"p15","2028",0.1435
"p15","2029",0.1435
"p15","2030",0.1435
"p15","2031",0.1435
"p15","2032",0.1435
"p15","2033",0.1435
"p15","2034",0.1435
"p15","2035",0.1435
"p15","2036",0.1435
"p15","2037",0.1435
"p15","2038",0.1435
"p15","2039",0.1435
"p15","2040",0.1435
"p15","2041",0.1435
"p15","2042",0.1435
"p15","2043",0.1435
"p15","2044",0.1435
"p15","2045",0.1435
"p15","2046",0.1435
"p15","2047",0.1435
"p15","2048",0.1435
"p15","2049",0.1435
"p15","2050",0.1435
"p16","2020",0.1435
"p16","2021",0.1435
"p16","2022",0.1435
"p16","2023",0.1435
"p16","2024",0.1435
"p16","2025",0.1435
"p16","2026",0.1435
"p16","2027",0.1435
"p16","2028",0.1435
"p16","2029",0.1435
"p16","2030",0.1435
"p16","2031",0.1435
"p16","2032",0.1435
"p16","2033",0.1435
"p16","2034",0.1435
"p16","2035",0.1435
"p16","2036",0.1435
"p16","2037",0.1435
"p16","2038",0.1435
"p16","2039",0.1435
"p16","2040",0.1435
"p16","2041",0.1435
"p16","2042",0.1435
"p16","2043",0.1435
"p16","2044",0.1435
"p16","2045",0.1435
"p16","2046",0.1435
"p16","2047",0.1435
"p16","2048",0.1435
"p16","2049",0.1435
"p16","2050",0.1435
"p17","2020",0.1435
"p17","2021",0.1435
"p17","2022",0.1435
"p17","2023",0.1435
"p17","2024",0.1435
"p17","2025",0.1435
"p17","2026",0.1435
"p17","2027",0.1435
"p17","2028",0.1435
"p17","2029",0.1435
"p17","2030",0.1435
"p17","2031",0.1435
"p17","2032",0.1435
"p17","2033",0.1435
"p17","2034",0.1435
"p17","2035",0.1435
"p17","2036",0.1435
"p17","2037",0.1435
"p17","2038",0.1435
"p17","2039",0.1435
"p17","2040",0.1435
"p17","2041",0.1435
"p17","2042",0.1435
"p17","2043",0.1435
"p17","2044",0.1435
"p17","2045",0.1435
"p17","2046",0.1435
"p17","2047",0.1435
"p17","2048",0.1435
"p17","2049",0.1435
"p17","2050",0.1435
"p18","2020",0.1435
"p18","2021",0.1435
"p18","2022",0.1435
"p18","2023",0.1435
"p18","2024",0.1435
"p18","2025",0.1435
"p18","2026",0.1435
"p18","2027",0.1435
"p18","2028",0.1435
"p18","2029",0.1435
"p18","2030",0.1435
"p18","2031",0.1435
"p18","2032",0.1435
"p18","2033",0.1435
"p18","2034",0.1435
"p18","2035",0.1435
"p18","2036",0.1435
"p18","2037",0.1435
"p18","2038",0.1435
"p18","2039",0.1435
"p18","2040",0.1435
"p18","2041",0.1435
"p18","2042",0.1435
"p18","2043",0.1435
"p18","2044",0.1435
"p18","2045",0.1435
"p18","2046",0.1435
"p18","2047",0.1435
"p18","2048",0.1435
"p18","2049",0.1435
"p18","2050",0.1435
"p19","2020",0.1435
"p19","2021",0.1435
"p19","2022",0.1435
"p19","2023",0.1435
"p19","2024",0.1435
"p19","2025",0.1435
"p19","2026",0.1435
"p19","2027",0.1435
"p19","2028",0.1435
"p19","2029",0.1435
"p19","2030",0.1435
"p19","2031",0.1435
"p19","2032",0.1435
"p19","2033",0.1435
"p19","2034",0.1435
"p19","2035",0.1435
"p19","2036",0.1435
"p19","2037",0.1435
"p19","2038",0.1435
"p19","2039",0.1435
"p19","2040",0.1435
"p19","2041",0.1435
"p19","2042",0.1435
"p19","2043",0.1435
"p19","2044",0.1435
"p19","2045",0.1435
"p19","2046",0.1435
"p19","2047",0.1435
"p19","2048",0.1435
"p19","2049",0.1435
"p19","2050",0.1435
"p20","2020",0.1435
"p20","2021",0.1435
"p20","2022",0.1435
"p20","2023",0.1435
"p20","2024",0.1435
"p20","2025",0.1435
"p20","2026",0.1435
"p20","2027",0.1435
"p20","2028",0.1435
"p20","2029",0.1435
"p20","2030",0.1435
"p20","2031",0.1435
"p20","2032",0.1435
"p20","2033",0.1435
"p20","2034",0.1435
"p20","2035",0.1435
"p20","2036",0.1435
"p20","2037",0.1435
"p20","2038",0.1435
"p20","2039",0.1435
"p20","2040",0.1435
"p20","2041",0.1435
"p20","2042",0.1435
"p20","2043",0.1435
"p20","2044",0.1435
"p20","2045",0.1435
"p20","2046",0.1435
"p20","2047",0.1435
"p20","2048",0.1435
"p20","2049",0.1435
"p20","2050",0.1435
"p21","2020",0.1435
"p21","2021",0.1435
"p21","2022",0.1435
"p21","2023",0.1435
"p21","2024",0.1435
"p21","2025",0.1435
"p21","2026",0.1435
"p21","2027",0.1435
"p21","2028",0.1435
"p21","2029",0.1435
"p21","2030",0.1435
"p21","2031",0.1435
"p21","2032",0.1435
"p21","2033",0.1435
"p21","2034",0.1435
"p21","2035",0.1435
"p21","2036",0.1435
"p21","2037",0.1435
"p21","2038",0.1435
"p21","2039",0.1435
"p21","2040",0.1435
"p21","2041",0.1435
"p21","2042",0.1435
"p21","2043",0.1435
"p21","2044",0.1435
"p21","2045",0.1435
"p21","2046",0.1435
"p21","2047",0.1435
"p21","2048",0.1435
"p21","2049",0.1435
"p21","2050",0.1435
"p22","2020",0.1435
"p22","2021",0.1435
"p22","2022",0.1435
"p22","2023",0.1435
"p22","2024",0.1435
"p22","2025",0.1435
"p22","2026",0.1435
"p22","2027",0.1435
"p22","2028",0.1435
"p22","2029",0.1435
"p22","2030",0.1435
"p22","2031",0.1435
"p22","2032",0.1435
"p22","2033",0.1435
"p22","2034",0.1435
"p22","2035",0.1435
"p22","2036",0.1435
"p22","2037",0.1435
"p22","2038",0.1435
"p22","2039",0.1435
"p22","2040",0.1435
"p22","2041",0.1435
"p22","2042",0.1435
"p22","2043",0.1435
"p22","2044",0.1435
"p22","2045",0.1435
"p22","2046",0.1435
"p22","2047",0.1435
"p22","2048",0.1435
"p22","2049",0.1435
"p22","2050",0.1435
"p23","2020",0.1435
"p23","2021",0.1435
"p23","2022",0.1435
"p23","2023",0.1435
"p23","2024",0.1435
"p23","2025",0.1435
"p23","2026",0.1435
"p23","2027",0.1435
"p23","2028",0.1435
"p23","2029",0.1435
"p23","2030",0.1435
"p23","2031",0.1435
"p23","2032",0.1435
"p23","2033",0.1435
"p23","2034",0.1435
"p23","2035",0.1435
"p23","2036",0.1435
"p23","2037",0.1435
"p23","2038",0.1435
"p23","2039",0.1435
"p23","2040",0.1435
"p23","2041",0.1435
"p23","2042",0.1435
"p23","2043",0.1435
"p23","2044",0.1435
"p23","2045",0.1435
"p23","2046",0.1435
"p23","2047",0.1435
"p23","2048",0.1435
"p23","2049",0.1435
"p23","2050",0.1435
"p24","2020",0.1435
"p24","2021",0.1435
"p24","2022",0.1435
"p24","2023",0.1435
"p24","2024",0.1435
"p24","2025",0.1435
"p24","2026",0.1435
"p24","2027",0.1435
"p24","2028",0.1435
"p24","2029",0.1435
"p24","2030",0.1435
"p24","2031",0.1435
"p24","2032",0.1435
"p24","2033",0.1435
"p24","2034",0.1435
"p24","2035",0.1435
"p24","2036",0.1435
"p24","2037",0.1435
"p24","2038",0.1435
"p24","2039",0.1435
"p24","2040",0.1435
"p24","2041",0.1435
"p24","2042",0.1435
"p24","2043",0.1435
"p24","2044",0.1435
"p24","2045",0.1435
"p24","2046",0.1435
"p24","2047",0.1435
"p24","2048",0.1435
"p24","2049",0.1435
"p24","2050",0.1435
"p25","2020",0.1435
"p25","2021",0.1435
"p25","2022",0.1435
"p25","2023",0.1435
"p25","2024",0.1435
"p25","2025",0.1435
"p25","2026",0.1435
"p25","2027",0.1435
"p25","2028",0.1435
"p25","2029",0.1435
"p25","2030",0.1435
"p25","2031",0.1435
"p25","2032",0.1435
"p25","2033",0.1435
"p25","2034",0.1435
"p25","2035",0.1435
"p25","2036",0.1435
"p25","2037",0.1435
"p25","2038",0.1435
"p25","2039",0.1435
"p25","2040",0.1435
"p25","2041",0.1435
"p25","2042",0.1435
"p25","2043",0.1435
"p25","2044",0.1435
"p25","2045",0.1435
"p25","2046",0.1435
"p25","2047",0.1435
"p25","2048",0.1435
"p25","2049",0.1435
"p25","2050",0.1435
"p26","2020",0.1435
"p26","2021",0.1435
"p26","2022",0.1435
"p26","2023",0.1435
"p26","2024",0.1435
"p26","2025",0.1435
"p26","2026",0.1435
"p26","2027",0.1435
"p26","2028",0.1435
"p26","2029",0.1435
"p26","2030",0.1435
"p26","2031",0.1435
"p26","2032",0.1435
"p26","2033",0.1435
"p26","2034",0.1435
"p26","2035",0.1435
"p26","2036",0.1435
"p26","2037",0.1435
"p26","2038",0.1435
"p26","2039",0.1435
"p26","2040",0.1435
"p26","2041",0.1435
"p26","2042",0.1435
"p26","2043",0.1435
"p26","2044",0.1435
"p26","2045",0.1435
"p26","2046",0.1435
"p26","2047",0.1435
"p26","2048",0.1435
"p26","2049",0.1435
"p26","2050",0.1435
"p27","2020",0.1155
"p27","2021",0.1155
"p27","2022",0.1155
"p27","2023",0.1155
"p27","2024",0.1155
"p27","2025",0.1155
"p27","2026",0.1155
"p27","2027",0.1155
"p27","2028",0.1155
"p27","2029",0.1155
"p27","2030",0.1155
"p27","2031",0.1155
"p27","2032",0.1155
"p27","2033",0.1155
"p27","2034",0.1155
"p27","2035",0.1155
"p27","2036",0.1155
"p27","2037",0.1155
"p27","2038",0.1155
"p27","2039",0.1155
"p27","2040",0.1155
"p27","2041",0.1155
"p27","2042",0.1155
"p27","2043",0.1155
"p27","2044",0.1155
"p27","2045",0.1155
"p27","2046",0.1155
"p27","2047",0.1155
"p27","2048",0.1155
"p27","2049",0.1155
"p27","2050",0.1155
"p28","2020",0.1155
"p28","2021",0.1155
"p28","2022",0.1155
"p28","2023",0.1155
"p28","2024",0.1155
"p28","2025",0.1155
"p28","2026",0.1155
"p28","2027",0.1155
"p28","2028",0.1155
"p28","2029",0.1155
"p28","2030",0.1155
"p28","2031",0.1155
"p28","2032",0.1155
"p28","2033",0.1155
"p28","2034",0.1155
"p28","2035",0.1155
"p28","2036",0.1155
"p28","2037",0.1155
"p28","2038",0.1155
"p28","2039",0.1155
"p28","2040",0.1155
"p28","2041",0.1155
"p28","2042",0.1155
"p28","2043",0.1155
"p28","2044",0.1155
"p28","2045",0.1155
"p28","2046",0.1155
"p28","2047",0.1155
"p28","2048",0.1155
"p28","2049",0.1155
"p28","2050",0.1155
"p29","2020",0.1155
"p29","2021",0.1155
"p29","2022",0.1155
"p29","2023",0.1155
"p29","2024",0.1155
"p29","2025",0.1155
"p29","2026",0.1155
"p29","2027",0.1155
"p29","2028",0.1155
"p29","2029",0.1155
"p29","2030",0.1155
"p29","2031",0.1155
"p29","2032",0.1155
"p29","2033",0.1155
"p29","2034",0.1155
"p29","2035",0.1155
"p29","2036",0.1155
"p29","2037",0.1155
"p29","2038",0.1155
"p29","2039",0.1155
"p29","2040",0.1155
"p29","2041",0.1155
"p29","2042",0.1155
"p29","2043",0.1155
"p29","2044",0.1155
"p29","2045",0.1155
"p29","2046",0.1155
"p29","2047",0.1155
"p29","2048",0.1155
"p29","2049",0.1155
"p29","2050",0.1155
"p30","2020",0.1155
"p30","2021",0.1155
"p30","2022",0.1155
"p30","2023",0.1155
"p30","2024",0.1155
"p30","2025",0.1155
"p30","2026",0.1155
"p30","2027",0.1155
"p30","2028",0.1155
"p30","2029",0.1155
"p30","2030",0.1155
"p30","2031",0.1155
"p30","2032",0.1155
"p30","2033",0.1155
"p30","2034",0.1155
"p30","2035",0.1155
"p30","2036",0.1155
"p30","2037",0.1155
"p30","2038",0.1155
"p30","2039",0.1155
"p30","2040",0.1155
"p30","2041",0.1155
"p30","2042",0.1155
"p30","2043",0.1155
"p30","2044",0.1155
"p30","2045",0.1155
"p30","2046",0.1155
"p30","2047",0.1155
"p30","2048",0.1155
"p30","2049",0.1155
"p30","2050",0.1155
"p31","2020",0.1155
"p31","2021",0.1155
"p31","2022",0.1155
"p31","2023",0.1155
"p31","2024",0.1155
"p31","2025",0.1155
"p31","2026",0.1155
"p31","2027",0.1155
"p31","2028",0.1155
"p31","2029",0.1155
"p31","2030",0.1155
"p31","2031",0.1155
"p31","2032",0.1155
"p31","2033",0.1155
"p31","2034",0.1155
"p31","2035",0.1155
"p31","2036",0.1155
"p31","2037",0.1155
"p31","2038",0.1155
"p31","2039",0.1155
"p31","2040",0.1155
"p31","2041",0.1155
"p31","2042",0.1155
"p31","2043",0.1155
"p31","2044",0.1155
"p31","2045",0.1155
"p31","2046",0.1155
"p31","2047",0.1155
"p31","2048",0.1155
"p31","2049",0.1155
"p31","2050",0.1155
"p32","2020",0.1435
"p32","2021",0.1435
"p32","2022",0.1435
"p32","2023",0.1435
"p32","2024",0.1435
"p32","2025",0.1435
"p32","2026",0.1435
"p32","2027",0.1435
"p32","2028",0.1435
"p32","2029",0.1435
"p32","2030",0.1435
"p32","2031",0.1435
"p32","2032",0.1435
"p32","2033",0.1435
"p32","2034",0.1435
"p32","2035",0.1435
"p32","2036",0.1435
"p32","2037",0.1435
"p32","2038",0.1435
"p32","2039",0.1435
"p32","2040",0.1435
"p32","2041",0.1435
"p32","2042",0.1435
"p32","2043",0.1435
"p32","2044",0.1435
"p32","2045",0.1435
"p32","2046",0.1435
"p32","2047",0.1435
"p32","2048",0.1435
"p32","2049",0.1435
"p32","2050",0.1435
"p33","2020",0.1435
"p33","2021",0.1435
"p33","2022",0.1435
"p33","2023",0.1435
"p33","2024",0.1435
"p33","2025",0.1435
"p33","2026",0.1435
"p33","2027",0.1435
"p33","2028",0.1435
"p33","2029",0.1435
"p33","2030",0.1435
"p33","2031",0.1435
"p33","2032",0.1435
"p33","2033",0.1435
"p33","2034",0.1435
"p33","2035",0.1435
"p33","2036",0.1435
"p33","2037",0.1435
"p33","2038",0.1435
"p33","2039",0.1435
"p33","2040",0.1435
"p33","2041",0.1435
"p33","2042",0.1435
"p33","2043",0.1435
"p33","2044",0.1435
"p33","2045",0.1435
"p33","2046",0.1435
"p33","2047",0.1435
"p33","2048",0.1435
"p33","2049",0.1435
"p33","2050",0.1435
"p34","2020",0.1435
"p34","2021",0.1435
"p34","2022",0.1435
"p34","2023",0.1435
"p34","2024",0.1435
"p34","2025",0.1435
"p34","2026",0.1435
"p34","2027",0.1435
"p34","2028",0.1435
"p34","2029",0.1435
"p34","2030",0.1435
"p34","2031",0.1435
"p34","2032",0.1435
"p34","2033",0.1435
"p34","2034",0.1435
"p34","2035",0.1435
"p34","2036",0.1435
"p34","2037",0.1435
"p34","2038",0.1435
"p34","2039",0.1435
"p34","2040",0.1435
"p34","2041",0.1435
"p34","2042",0.1435
"p34","2043",0.1435
"p34","2044",0.1435
"p34","2045",0.1435
"p34","2046",0.1435
"p34","2047",0.1435
"p34","2048",0.1435
"p34","2049",0.1435
"p34","2050",0.1435
"p35","2020",0.16
"p35","2021",0.16
"p35","2022",0.16
"p35","2023",0.16
"p35","2024",0.16
"p35","2025",0.16
"p35","2026",0.16
"p35","2027",0.16
"p35","2028",0.16
"p35","2029",0.16
"p35","2030",0.16
"p35","2031",0.16
"p35","2032",0.16
"p35","2033",0.16
"p35","2034",0.16
"p35","2035",0.16
"p35","2036",0.16
"p35","2037",0.16
"p35","2038",0.16
"p35","2039",0.16
"p35","2040",0.16
"p35","2041",0.16
"p35","2042",0.16
"p35","2043",0.16
"p35","2044",0.16
"p35","2045",0.16
"p35","2046",0.16
"p35","2047",0.16
"p35","2048",0.16
"p35","2049",0.16
"p35","2050",0.16
"p36","2020",0.16
"p36","2021",0.16
"p36","2022",0.16
"p36","2023",0.16
"p36","2024",0.16
"p36","2025",0.16
"p36","2026",0.16
"p36","2027",0.16
"p36","2028",0.16
"p36","2029",0.16
"p36","2030",0.16
"p36","2031",0.16
"p36","2032",0.16
"p36","2033",0.16
"p36","2034",0.16
"p36","2035",0.16
"p36","2036",0.16
"p36","2037",0.16
"p36","2038",0.16
"p36","2039",0.16
"p36","2040",0.16
"p36","2041",0.16
"p36","2042",0.16
"p36","2043",0.16
"p36","2044",0.16
"p36","2045",0.16
"p36","2046",0.16
"p36","2047",0.16
"p36","2048",0.16
"p36","2049",0.16
"p36","2050",0.16
"p37","2020",0.183
"p37","2021",0.183
"p37","2022",0.183
"p37","2023",0.183
"p37","2024",0.183
"p37","2025",0.183
"p37","2026",0.183
"p37","2027",0.183
"p37","2028",0.183
"p37","2029",0.183
"p37","2030",0.183
"p37","2031",0.183
"p37","2032",0.183
"p37","2033",0.183
"p37","2034",0.183
"p37","2035",0.183
"p37","2036",0.183
"p37","2037",0.183
"p37","2038",0.183
"p37","2039",0.183
"p37","2040",0.183
"p37","2041",0.183
"p37","2042",0.183
"p37","2043",0.183
"p37","2044",0.183
"p37","2045",0.183
"p37","2046",0.183
"p37","2047",0.183
"p37","2048",0.183
"p37","2049",0.183
"p37","2050",0.183
"p38","2020",0.16
"p38","2021",0.16
"p38","2022",0.16
"p38","2023",0.16
"p38","2024",0.16
"p38","2025",0.16
"p38","2026",0.16
"p38","2027",0.16
"p38","2028",0.16
"p38","2029",0.16
"p38","2030",0.16
"p38","2031",0.16
"p38","2032",0.16
"p38","2033",0.16
"p38","2034",0.16
"p38","2035",0.16
"p38","2036",0.16
"p38","2037",0.16
"p38","2038",0.16
"p38","2039",0.16
"p38","2040",0.16
"p38","2041",0.16
"p38","2042",0.16
"p38","2043",0.16
"p38","2044",0.16
"p38","2045",0.16
"p38","2046",0.16
"p38","2047",0.16
"p38","2048",0.16
"p38","2049",0.16
"p38","2050",0.16
"p39","2020",0.16
"p39","2021",0.16
"p39","2022",0.16
