"Dim1","Dim2","Val"
"p4","2030",15111.1844181818
"p4","2032",15131.2438909091
"p4","2034",15137.2250545455
"p4","2036",15144.3880363636
"p4","2038",15180.2576204545
"p4","2040",15184.9660568182
"p4","2042",15188.5961840909
"p4","2044",15193.7717659091
"p4","2046",15200.0382568182
"p4","2048",15201.8502022727
"p4","2050",15207.0383840909
"p5","2010",12925.1818181818
"p5","2012",14011.1829890909
"p5","2014",14240.6580072727
"p5","2016",14738.0328136364
"p5","2018",14899.9025572727
"p5","2020",14942.8243427273
"p5","2022",16092.4850636364
"p5","2024",16133.6096345455
"p5","2026",16417.8040205464
"p5","2028",16547.1114609597
"p5","2030",16547.1114609597
"p5","2032",16547.1114609597
"p5","2034",16600.5404592113
"p5","2036",16646.3513015282
"p5","2038",17888.5560989073
"p5","2040",17888.5560989073
"p5","2042",17888.5560989073
"p5","2044",19525.7662278228
"p5","2046",20117.1632952974
"p5","2048",20117.1632952974
"p5","2050",20566.7111831845
"p6","2010",1060.68181818182
"p6","2012",1072.10909090909
"p6","2014",1076.01818181818
"p6","2016",1087.89927272727
"p6","2018",1161.95641818182
"p6","2020",1179.79964545455
"p6","2022",1186.45921909091
"p6","2024",1196.92051772727
"p6","2026",1212.88989772727
"p6","2028",1237.2789839845
"p6","2030",1289.70363473203
"p6","2032",1321.1331486127
"p6","2034",1353.22732580161
"p6","2036",1363.62658021976
"p6","2038",1375.27022205837
"p6","2040",1385.74800659359
"p6","2042",1396.54601376548
"p6","2044",1506.05860547066
"p6","2046",1506.05860547066
"p6","2048",1506.05860547066
"p6","2050",1506.05860547066
"p7","2010",231.2
"p7","2012",256.754545454545
"p7","2014",258.483127272727
"p7","2016",319.786356363636
"p7","2018",380.53068
"p7","2020",543.511446363636
"p7","2022",589.488820909091
"p7","2024",589.488820909091
"p7","2026",605.948460711877
"p7","2028",605.948460711877
"p7","2030",605.948460711877
"p7","2032",606.638878916983
"p7","2034",1230.84870954019
"p7","2036",3384.86793803977
"p7","2038",4624.76049047218
"p7","2040",5413.91809976129
"p7","2042",6714.34552682635
"p7","2044",7160.18986762642
"p7","2046",7373.81695142252
"p7","2048",7548.91497343562
"p7","2050",9175.80904756301
"p8","2010",163.827272727273
"p8","2012",163.827272727273
"p8","2014",185.781818181818
"p8","2016",209.872727272727
"p8","2018",239.363636363636
"p8","2020",248.384581818182
"p8","2022",249.972574545455
"p8","2024",292.992933880193
"p8","2026",299.435392186253
"p8","2028",323.651523652428
"p8","2030",504.099555452642
"p8","2032",510.358400750888
"p8","2034",510.358400750888
"p8","2036",510.358400750888
"p8","2038",510.700115918408
"p8","2040",942.000742127669
"p8","2042",1713.29308676127
"p8","2044",1713.29308676127
"p8","2046",1852.93065231549
"p8","2048",1861.73737306422
"p8","2050",2052.59078294553
"p9","2010",32616.2152727273
"p9","2012",34025.6811636364
"p9","2014",35401.6303736364
"p9","2016",35484.3092336364
"p9","2018",36177.6963845455
"p9","2020",37445.1893427273
"p9","2022",40008.1127118182
"p9","2024",42678.0865631372
"p9","2026",44482.0860707155
"p9","2028",46904.2334721318
"p9","2030",56499.9977585501
"p9","2032",60166.8062450127
"p9","2034",63705.2488992807
"p9","2036",69304.9023519014
"p9","2038",75080.4365204571
"p9","2040",80437.7412875123
"p9","2042",83697.0919743018
"p9","2044",87769.0918586983
"p9","2046",87858.7919543183
"p9","2048",88736.4809409283
"p9","2050",89414.2241484562
"p10","2010",29658.265
"p10","2012",32731.9468181818
"p10","2014",36021.37954
"p10","2016",39773.4297599455
"p10","2018",41090.0972689273
"p10","2020",43557.1900757114
"p10","2022",46192.0478263114
"p10","2024",49270.1593236639
"p10","2026",50475.8270342202
"p10","2028",55922.0482028387
"p10","2030",72335.3515637094
"p10","2032",77735.6366944702
"p10","2034",79511.9684558262
"p10","2036",81286.1840864592
"p10","2038",86572.3672010475
"p10","2040",90769.5335643797
"p10","2042",100048.49295033
"p10","2044",106851.021731565
"p10","2046",120091.154066714
"p10","2048",128824.902656221
"p10","2050",138955.158061494
"p11","2010",3480.98436363636
"p11","2012",3480.98436363636
"p11","2014",3480.98436363636
"p11","2016",3729.25593545455
"p11","2018",3729.25593545455
"p11","2020",4022.59011267273
"p11","2022",4254.22028716364
"p11","2024",5563.03643786835
"p11","2026",5704.31093953946
"p11","2028",7387.82292662785
"p11","2030",9702.36735938992
"p11","2032",10247.2192361868
"p11","2034",10296.0246974204
"p11","2036",10296.0246974204
"p11","2038",10296.0246974204
"p11","2040",10296.0246974204
"p11","2042",10296.0246974204
"p11","2044",10296.0246974204
"p11","2046",10296.0246974204
"p11","2048",10296.0246974204
"p11","2050",10296.0246974204
"p12","2010",2760.17363636364
"p12","2012",2904.51909090909
"p12","2014",2904.51909090909
"p12","2016",2994.34886727273
"p12","2018",2994.34886727273
"p12","2020",3171.95222909091
"p12","2022",3300.21036727273
"p12","2024",3475.64257454545
"p12","2026",4652.18826875141
"p12","2028",6238.32763093254
"p12","2030",7366.86289651339
"p12","2032",7442.71678831479
"p12","2034",8232.34806224086
"p12","2036",12116.9397865027
"p12","2038",13346.019971847
"p12","2040",14902.0281360034
"p12","2042",14902.0281360034
"p12","2044",14902.0281360034
"p12","2046",14954.9319429819
