"Dim1","Dim2","Val"
"inv_itc_payments_negative","2038",-7612440357.43581
"inv_itc_payments_negative","2040",-7042484948.63981
"inv_itc_payments_negative","2042",-6026446208.71774
"inv_itc_payments_negative","2044",-3608407164.32625
"inv_itc_payments_negative","2046",-734043488.288994
"inv_itc_payments_negative","2048",-42284.2889943421
"inv_itc_payments_negative","2050",-42284.2889943421
"inv_substation_investment_costs","2024",210468900.850431
"inv_substation_investment_costs","2026",76482678.7018127
"inv_substation_investment_costs","2028",75001223.4076616
"inv_substation_investment_costs","2030",167606708.440349
"inv_substation_investment_costs","2032",35995597.3128818
"inv_substation_investment_costs","2034",75869353.2601314
"inv_substation_investment_costs","2036",181693017.115533
"inv_substation_investment_costs","2038",62397173.8005537
"inv_substation_investment_costs","2040",45211900.3842756
"inv_substation_investment_costs","2042",91218368.9326575
"inv_substation_investment_costs","2044",162050893.042488
"inv_substation_investment_costs","2046",54214710.757795
"inv_substation_investment_costs","2048",41836794.0144204
"inv_substation_investment_costs","2050",61253656.2552382
"inv_transmission_intrazone_investment","2010",170318013.529038
"inv_transmission_intrazone_investment","2012",365517212.540291
"inv_transmission_intrazone_investment","2014",217058484.043971
"inv_transmission_intrazone_investment","2016",265710222.349216
"inv_transmission_intrazone_investment","2018",112630344.206221
"inv_transmission_intrazone_investment","2020",235295274.906646
"inv_transmission_intrazone_investment","2022",693613832.467299
"inv_transmission_intrazone_investment","2024",907069406.330984
"inv_transmission_intrazone_investment","2026",447955893.087094
"inv_transmission_intrazone_investment","2028",673330502.312949
"inv_transmission_intrazone_investment","2030",1230717336.7037
"inv_transmission_intrazone_investment","2032",564124030.253859
"inv_transmission_intrazone_investment","2034",503641680.729073
"inv_transmission_intrazone_investment","2036",720171511.904221
"inv_transmission_intrazone_investment","2038",783537156.797402
"inv_transmission_intrazone_investment","2040",733618906.94342
"inv_transmission_intrazone_investment","2042",626370214.009643
"inv_transmission_intrazone_investment","2044",534048157.158177
"inv_transmission_intrazone_investment","2046",666731979.599033
"inv_transmission_intrazone_investment","2048",665693160.037927
"inv_transmission_intrazone_investment","2050",900731412.680113
"inv_transmission_line_investment","2024",2747212262.57212
"inv_transmission_line_investment","2026",621349645.541133
"inv_transmission_line_investment","2028",866493760.065615
"inv_transmission_line_investment","2030",2396096351.91596
"inv_transmission_line_investment","2032",382213875.705108
"inv_transmission_line_investment","2034",951521657.600167
"inv_transmission_line_investment","2036",1765251620.31359
"inv_transmission_line_investment","2038",868697374.317125
"inv_transmission_line_investment","2040",913009159.933914
"inv_transmission_line_investment","2042",2153177416.5806
"inv_transmission_line_investment","2044",3200306168.05113
"inv_transmission_line_investment","2046",1586226705.26419
"inv_transmission_line_investment","2048",691961706.579552
"inv_transmission_line_investment","2050",1154761233.89628
"op_acp_compliance_costs","2020",295936953.300358
"op_acp_compliance_costs","2022",6473.8024883617
"op_acp_compliance_costs","2024",3851.02820971797
"op_acp_compliance_costs","2026",3842.82479488296
"op_acp_compliance_costs","2028",3830.57523576414
"op_acp_compliance_costs","2030",3820.41382929142
"op_acp_compliance_costs","2032",3820.4326220309
"op_acp_compliance_costs","2034",3820.42930557494
"op_acp_compliance_costs","2036",3820.42587528767
"op_acp_compliance_costs","2038",3820.39953934741
"op_acp_compliance_costs","2040",3820.42643748844
"op_acp_compliance_costs","2042",3820.39234245899
"op_acp_compliance_costs","2044",3820.39567442431
"op_acp_compliance_costs","2046",3820.40917809971
"op_acp_compliance_costs","2048",3820.40024062145
"op_acp_compliance_costs","2050",2006.48
"op_fom_costs","2010",12163477489.2053
"op_fom_costs","2012",12457832927.949
"op_fom_costs","2014",11660075395.7739
"op_fom_costs","2016",11812106204.1795
"op_fom_costs","2018",11514103368.2214
"op_fom_costs","2020",11688047144.8299
"op_fom_costs","2022",12996429492.3554
"op_fom_costs","2024",13996904922.6735
"op_fom_costs","2026",14533924894.423
"op_fom_costs","2028",15152965822.9066
"op_fom_costs","2030",15523870139.871
"op_fom_costs","2032",15860935547.6216
"op_fom_costs","2034",16443579631.9168
"op_fom_costs","2036",17491764969.4313
"op_fom_costs","2038",18457629694.9144
"op_fom_costs","2040",19272426752.5912
"op_fom_costs","2042",19937016900.4377
"op_fom_costs","2044",20646787052.0803
"op_fom_costs","2046",21072872441.912
"op_fom_costs","2048",21490009770.5706
"op_fom_costs","2050",11557573151.164
"op_fuelcosts_objfn","2010",22194136121.2999
"op_fuelcosts_objfn","2012",14436235422.9809
"op_fuelcosts_objfn","2014",18815535843.336
"op_fuelcosts_objfn","2016",8550326880.28318
"op_fuelcosts_objfn","2018",11483826135.5734
"op_fuelcosts_objfn","2020",6800346438.75687
"op_fuelcosts_objfn","2022",10765744210.4978
"op_fuelcosts_objfn","2024",6278352846.83133
"op_fuelcosts_objfn","2026",5425166430.29635
"op_fuelcosts_objfn","2028",4680325614.78453
"op_fuelcosts_objfn","2030",3832177999.38136
"op_fuelcosts_objfn","2032",3137620688.95449
"op_fuelcosts_objfn","2034",3042250466.25071
"op_fuelcosts_objfn","2036",2545887675.1132
"op_fuelcosts_objfn","2038",2089200518.34938
"op_fuelcosts_objfn","2040",2001030152.10943
"op_fuelcosts_objfn","2042",2033260862.63671
"op_fuelcosts_objfn","2044",2030592978.1843
"op_fuelcosts_objfn","2046",2260008929.52387
"op_fuelcosts_objfn","2048",2470521174.64557
"op_fuelcosts_objfn","2050",1314366168.44315
"op_operating_reserve_costs","2010",26003353.4758683
"op_operating_reserve_costs","2012",26614554.3114734
"op_operating_reserve_costs","2014",26803317.9192221
"op_operating_reserve_costs","2016",25530338.7118639
"op_operating_reserve_costs","2018",24707897.0132871
"op_operating_reserve_costs","2020",22956151.8263619
"op_operating_reserve_costs","2022",15842828.5758505
"op_operating_reserve_costs","2024",16876760.5737258
"op_operating_reserve_costs","2026",16567954.4131992
"op_operating_reserve_costs","2028",15221917.158421
"op_operating_reserve_costs","2030",16557000.6952795
"op_operating_reserve_costs","2032",20771076.7403381
"op_operating_reserve_costs","2034",16707581.26371
"op_operating_reserve_costs","2036",13312179.3026151
"op_operating_reserve_costs","2038",8043378.75896047
"op_operating_reserve_costs","2040",9043037.36807188
"op_operating_reserve_costs","2042",14885388.4826652
"op_operating_reserve_costs","2044",20385431.0892194
"op_operating_reserve_costs","2046",22850020.5916437
"op_operating_reserve_costs","2048",34106266.6638451
"op_operating_reserve_costs","2050",17212531.4796141
"op_ptc_payments_negative","2010",-112585506.623085
"op_ptc_payments_negative","2012",-571711139.032128
"op_ptc_payments_negative","2014",-629010633.911699
"op_ptc_payments_negative","2016",-690331964.412744
"op_ptc_payments_negative","2018",-803635075.287204
"op_ptc_payments_negative","2020",-1188703008.701
"op_ptc_payments_negative","2022",-2527352295.66337
"op_ptc_payments_negative","2024",-5587585998.41503
"op_ptc_payments_negative","2026",-6450535491.26315
"op_ptc_payments_negative","2028",-6975084963.9338
"op_ptc_payments_negative","2030",-9200111220.58918
"op_ptc_payments_negative","2032",-8468350410.14186
"op_ptc_payments_negative","2034",-6325637846.46837
"op_ptc_payments_negative","2036",-6652318104.56404
"op_ptc_payments_negative","2038",-6832766896.35101
"op_ptc_payments_negative","2040",-5753316632.11523
"op_ptc_payments_negative","2042",-6374194602.0175
"op_ptc_payments_negative","2044",-6755812758.70667
"op_ptc_payments_negative","2046",-7000090108.07481
"op_ptc_payments_negative","2048",-7034463222.03695
"op_ptc_payments_negative","2050",-4165517370.31727
"op_transmission_fom","2010",4822876280.55326
"op_transmission_fom","2012",4807024954.32671
"op_transmission_fom","2014",4751037038.68916
"op_transmission_fom","2016",4783225469.22487
"op_transmission_fom","2018",4795001786.95086
"op_transmission_fom","2020",4805131029.67709
"op_transmission_fom","2022",4815889106.11207
"op_transmission_fom","2024",5009559458.281
"op_transmission_fom","2026",5045894507.7919
"op_transmission_fom","2028",5087057439.22416
"op_transmission_fom","2030",5199884224.31563
"op_transmission_fom","2032",5225800152.73756
"op_transmission_fom","2034",5290026257.83075
"op_transmission_fom","2036",5403325399.73161
"op_transmission_fom","2038",5456709970.82549
"op_transmission_fom","2040",5508896628.95829
"op_transmission_fom","2042",5633986208.12315
"op_transmission_fom","2044",5820182426.48317
"op_transmission_fom","2046",5917445076.51797
"op_transmission_fom","2048",5960101857.73469
"op_transmission_fom","2050",3168906976.40533
"op_transmission_intrazone_fom","2010",6077317.71244853
"op_transmission_intrazone_fom","2012",19523578.8991818
"op_transmission_intrazone_fom","2014",26925937.703258
"op_transmission_intrazone_fom","2016",36328947.3551769
"op_transmission_intrazone_fom","2018",40793050.5105703
"op_transmission_intrazone_fom","2020",49349004.4746445
"op_transmission_intrazone_fom","2022",76739200.0325512
"op_transmission_intrazone_fom","2024",112414091.945535
"op_transmission_intrazone_fom","2026",129541598.788616
"op_transmission_intrazone_fom","2028",154600067.039016
"op_transmission_intrazone_fom","2030",199721027.204008
"op_transmission_intrazone_fom","2032",220592193.171547
"op_transmission_intrazone_fom","2034",239224580.019302
"op_transmission_intrazone_fom","2036",265867593.096625
"op_transmission_intrazone_fom","2038",294853042.910195
"op_transmission_intrazone_fom","2040",321995846.131338
"op_transmission_intrazone_fom","2042",345165755.089287
"op_transmission_intrazone_fom","2044",364923369.53155
"op_transmission_intrazone_fom","2046",389590748.145804
"op_transmission_intrazone_fom","2048",414217436.20985
"op_transmission_intrazone_fom","2050",235048883.67532
"op_vom_costs","2010",3091879392.26583
"op_vom_costs","2012",2641595197.88905
"op_vom_costs","2014",2747079797.48546
"op_vom_costs","2016",2483494719.79566
"op_vom_costs","2018",2336136084.761
"op_vom_costs","2020",2414527583.34224
"op_vom_costs","2022",1832383786.76999
"op_vom_costs","2024",1184523351.82855
"op_vom_costs","2026",1050639229.17685
"op_vom_costs","2028",955025670.644333
"op_vom_costs","2030",871488472.149822
"op_vom_costs","2032",807774626.843201
"op_vom_costs","2034",805451839.415855
"op_vom_costs","2036",729597867.919756
"op_vom_costs","2038",653137521.29169
"op_vom_costs","2040",624288046.468091
"op_vom_costs","2042",637123441.511658
"op_vom_costs","2044",627716397.531529
"op_vom_costs","2046",658586648.086781
"op_vom_costs","2048",696501974.528475
"op_vom_costs","2050",359879059.345839
