year,sc_gid,sc_point_gid,latitude,longitude,region,class,bin,supply_curve_cost_per_mw,built_capacity,investment_bool
2018,14424,28068,42.772,-75.845,s334,6,2,556900.8961031217,29.986199999999997,0
2018,16029,29958,42.492,-77.459,s335,6,1,68963.6817407095,125.0,0
2018,11436,24266,43.766000000000005,-75.821,s336,6,2,50868537.81146403,0.3645,0
2018,11435,24265,43.786,-75.97,s336,7,5,1961950.906090642,3.2075999999999993,0
2018,10007,22366,44.242,-75.65899999999999,s336,8,5,1854650.4443986453,4.3497,0
2018,11725,24648,43.629,-75.556,s337,5,2,1228897.1455082165,33.2667,0
2018,11153,23887,43.84,-75.64,s337,6,1,155559.9685590711,45.633700000000005,0
2018,9725,21992,44.21,-74.72800000000001,s337,6,4,1167225.287552153,17.909099999999995,0
2018,10013,22372,44.115,-74.762,s337,6,5,1543588.9650224554,2.4543000000000035,0
2018,12292,25408,43.438,-75.62100000000001,s337,7,2,484802.09328526113,22.866299999999995,0
2018,10012,22371,44.136,-74.911,s337,7,3,616318.5098560671,16.5,0
2018,11729,24652,43.544,-74.964,s337,7,4,732824.4728711651,22.942700000000002,0
2018,10869,23509,43.893,-75.309,s337,8,1,279710.10828493995,43.7264,0
2018,12297,25413,43.333,-74.883,s337,8,5,1539807.0728783342,30.5,0
2018,11155,23889,43.798,-75.342,s337,9,1,223557.5738937559,45.5,0
2018,11439,24269,43.703,-75.375,s337,9,3,528414.6858109237,12.439900000000002,0
2018,12585,25792,43.25899999999999,-75.063,s337,9,5,797397.3513897223,20.3391,0
2018,8024,19716,44.691,-73.918,s338,2,1,380009.60369125695,96.5148,0
2018,7747,19337,44.763000000000005,-73.732,s338,3,2,303191.29124238744,21.108519044494642,0
2018,7452,18957,44.858,-73.696,s338,6,1,103467.83997092627,133.6014,0
2018,8025,19717,44.668,-73.768,s338,6,1,106959.20469250131,78.68961679687499,0
2018,8023,19715,44.713,-74.069,s338,6,2,413366.5981126956,49.202783203124994,0
2018,11159,23893,43.713,-74.748,s338,7,5,1495033.4294756218,3.985199999999992,0
2018,8313,20100,44.505,-73.354,s338,8,5,1235274.7187479625,2.39768095550537,0
2018,14120,27705,42.496,-73.336,s347,6,4,693943.383292873,1.7000000000000028,0
2018,14782,28485,41.817,-70.539,s348,6,2,2155231.746819952,0.7467000000000001,0
2018,14458,28104,41.937,-70.643,s348,6,5,3224834.116502865,1.8,0
2018,15103,28864,41.749,-70.721,s348,7,5,25152413.239513088,0.7533,0
2018,12893,26187,42.828,-72.902,s352,2,1,382351.9108983233,5.200000000000003,0
2018,11461,24291,43.20399999999999,-72.135,s354,3,2,1341119.8200136044,24.0,0
2018,4874,15175,45.365,-70.595,s355,1,2,621817.4564997345,66.0,0
2018,866,7582,47.054,-68.656,s355,6,2,633505.5471161286,14.750100000000003,0
2018,996,7963,46.932,-68.548,s355,6,3,922120.657288545,16.378199999999993,0
2018,4878,15179,45.261,-69.993,s355,7,2,546599.3036294638,10.871700000000004,0
2018,6911,18228,44.269,-68.99600000000001,s356,5,3,2323803.1155832205,4.305600000000002,0
2018,5359,15952,44.718,-68.142,s356,6,1,57259.71599984481,57.0,0
2018,3285,12533,45.529,-67.583,s356,6,5,1241800.5043279328,0.14580000000000126,0
2018,2641,11385,46.035,-68.65100000000001,s356,7,5,1463125.448080275,4.548599999999993,0
2018,19957,34648,41.195,-114.579,s36,7,1,423.2903228590112,150.0,0
2018,1877,9926,46.896,-120.076,s4,6,1,44431.38757569336,195.0,0
2018,1684,9546,46.99100000000001,-120.117,s4,6,2,74854.525678423,52.473600000000005,0
2018,1497,9166,47.085,-120.157,s4,8,1,88648.29256927855,176.1264,0
2018,1496,9165,47.06100000000001,-120.313,s4,9,3,101623.8027413889,44.0,0
2018,8106,19822,44.795,-116.666,s42,8,1,141369.66338792437,3.0,0
2018,15487,29321,42.394,-116.007,s44,6,1,186906.88867312323,293.6,0
2018,16133,30087,42.323,-115.072,s44,8,1,-6060.48133395679,10.5,0
2018,15492,29326,42.494,-115.278,s44,8,3,62830.74230951216,18.899999999999977,0
2018,13256,26665,43.142,-115.639,s44,8,5,189816.4411634599,42.0,0
2018,16456,30466,42.208,-115.188,s44,9,2,38358.290671513285,10.5,0
2018,17103,31228,42.055,-114.839,s46,6,1,92143.78185281056,232.5,0
2018,14218,27830,43.308,-111.848,s47,6,1,105920.0500688584,230.1696,0
2018,17757,32010,42.251000000000005,-111.577,s47,6,2,265156.1468098412,10.130000000000003,0
2018,13903,27450,43.404,-111.874,s47,7,1,34797.619842393084,64.5,0
2018,33143,50225,37.204,-113.886,s48,6,1,76185.25140382032,105.2,0
2018,28471,44535,38.827,-112.9,s48,8,1,13848.9913161883,203.5,0
2018,19977,34669,41.56100000000001,-111.553,s49,10,5,277537.8437547781,18.900000000000006,0
2018,3980,13722,45.854,-120.291,s5,6,1,1622.596817301357,328.0743,0
2018,3975,13717,45.728,-121.051,s5,6,1,124087.13280656422,82.00370000000001,0
2018,2466,11059,46.438,-121.035,s5,6,2,315958.1236020527,42.722,0
2018,3977,13719,45.779,-120.747,s5,7,1,21767.085809631677,196.2468,0
2018,4216,14102,45.75899999999999,-120.251,s5,7,1,41812.5297520649,50.10310410156248,0
2018,3976,13718,45.754,-120.899,s5,7,3,126994.22400920154,109.8500958984375,0
2018,3308,12579,46.062,-120.87,s5,7,4,181201.0754074456,91.39360000000002,0
2018,3752,13342,45.948,-120.331,s5,8,1,19379.667902499637,249.5367,0
2018,3979,13721,45.82899999999999,-120.443,s5,8,1,65080.0610907239,48.36329999999998,0
2018,2456,11049,46.176,-122.565,s5,9,4,192695.17070780095,44.90639999999999,0
2018,32877,49878,37.832,-109.416,s52,7,1,188746.41834621964,62.1,0
2018,36977,55158,35.82,-114.484,s53,6,1,10075.561225257588,10.0,0
2018,38199,56698,35.786,-111.739,s54,6,1,25395.45107221364,164.3,0
2018,38189,56688,35.617,-113.063,s54,8,1,-7481.002126187674,63.0,0
2018,42892,62783,34.31,-110.741,s59,6,1,357110.8159115643,30.0,0
2018,635,6558,48.827,-112.086,s64,1,1,41609.7468581367,10.0,0
2018,3363,12637,47.268,-111.809,s64,2,1,28003.489039101714,25.0,0
2018,828,7317,48.617,-112.193,s64,4,2,74368.83342128212,101.4,0
2018,3143,12256,47.348,-111.995,s64,5,1,5662.851984569412,104.19999999999999,0
2018,1080,8080,48.473,-111.649,s64,6,1,14811.064958177594,184.6,0
2018,2517,11113,47.587,-112.557,s64,6,5,138871.82034790074,2.915999999999997,0
2018,1082,8082,48.505,-111.323,s64,7,4,75412.10942890591,6.084000000000003,0
2018,3811,13404,47.185,-110.642,s66,2,1,82052.28960778519,74.0,1
2018,5688,16449,46.485,-109.658,s66,6,1,8917.935731804902,135.0,0
2018,7277,18724,45.834,-110.302,s67,2,1,24620.275546938545,119.69999999999999,1
2018,21598,36590,41.38,-108.399,s71,5,5,109084.33682564455,64.07999999999998,0
2018,22597,37725,41.025,-109.064,s71,6,4,80820.33350474243,48.86099999999999,0
2018,19681,34310,41.96,-108.515,s71,6,5,118076.06567759106,170.259,0
2018,20319,35079,41.876000000000005,-107.159,s74,1,1,-7364.23153186954,337.8915,0
2018,16840,30909,43.049,-105.859,s74,1,1,-4509.786171269838,343.4562,0
2018,21623,36615,41.651,-104.752,s74,1,1,434.9505458655058,164.15229999999997,0
2018,20964,35846,41.758,-106.1,s74,1,2,21467.555989512868,130.619,0
2018,22624,37752,41.332,-105.149,s74,1,3,47675.59180811549,128.4,0
2018,20967,35849,41.789,-105.66,s74,1,4,75607.59002695992,62.58100000000002,0
2018,20020,34712,42.109,-105.263,s74,1,5,118446.4456338275,18.599999999999994,0
2018,17806,32059,42.852,-104.321,s74,2,3,71212.1290174286,17.0,0
2018,2090,10323,47.196000000000005,-117.381,s8,7,1,67562.91074410998,105.3,0
2018,30753,47256,38.937,-104.248,s83,6,1,66188.87949963415,250.0,0
2018,31374,48006,38.65,-105.622,s84,3,1,371779.3682497655,14.5,0
2018,24293,39665,40.956,-103.196,s85,4,1,7122.229025707169,288.7,0
2018,24294,39666,40.963,-103.051,s85,5,1,1730.2860072695676,54.80000000000001,0
2018,24287,39659,40.909,-104.066,s85,5,2,7721.024097189242,221.0,0
2018,23953,39279,41.006,-104.079,s85,5,3,46492.89351276914,5.199999999999989,0
2018,24621,40039,40.811,-104.054,s85,6,1,-5869.486336559294,325.38320000000004,0
2018,23948,39274,40.962,-104.803,s85,6,1,-605.9272958347756,254.91680000000002,0
2018,27572,43466,39.99,-102.945,s85,6,2,55762.13961033389,199.5,0
2018,25635,41192,40.614,-102.143,s85,6,3,73152.64948143059,22.5,0
2018,31083,47649,38.938,-102.409,s86,4,1,38947.04173756492,329.265,0
2018,30766,47269,39.035,-102.419,s86,4,2,41249.90952185295,357.01559999999995,1
2018,32020,48789,38.645,-102.381,s86,4,3,42970.35074184133,264.319,1
2018,30439,46878,39.051,-103.979,s86,6,1,1451.7174288582246,328.9491,0
2018,29501,45742,39.375,-103.449,s86,6,1,5664.658436091984,365.0103,0
2018,30125,46499,39.157,-103.85,s86,6,1,6129.647808168964,9.04060000000004,0
2018,34702,52207,37.753,-102.574,s87,3,1,7225.068817258121,320.3,1
2018,34701,52206,37.746,-102.712,s87,4,1,24909.030838350187,75.0,0
2018,33204,50304,38.22,-103.039,s87,7,1,-1066.4364196226488,4.0,0
2018,33780,51068,38.053,-102.464,s87,7,2,58527.57023617123,1.5,0
2018,40013,59004,35.577,-108.165,s88,6,1,100214.19319602326,102.4,0
2018,3998,13740,46.274,-117.526,s9,5,1,417828.7895380495,55.7199,0
2018,3543,12979,46.442,-117.753,s9,6,1,36709.22181165456,222.51620000000003,0
2018,3770,13360,46.369,-117.562,s9,6,2,41840.96508095097,152.45800000000003,0
2018,3769,13359,46.347,-117.716,s9,6,3,64315.01728418128,126.99179999999998,0
2018,3544,12980,46.464,-117.597,s9,6,4,74570.63543871725,141.6447,0
2018,3768,13358,46.325,-117.871,s9,7,1,52868.393538912016,127.969,0
2018,3542,12978,46.42,-117.908,s9,7,3,74764.1875749627,149.4,0
2018,3328,12599,46.537,-117.789,s9,8,1,44300.96225813802,95.0,0
2018,3988,13730,46.047,-119.067,s9,8,4,80743.73222130712,134.3061,0
2018,2886,11830,46.52,-119.259,s9,10,5,93716.44295963316,42.59390000000002,0
2018,45455,66237,33.868,-106.158,s90,6,1,39392.45045890373,50.400000000000006,0
2018,44071,64344,34.43,-105.31,s92,1,1,-11152.934450564144,298.0,1
2018,43787,63960,34.488,-105.849,s92,6,1,9467.184616423045,100.0,0
2018,43512,63587,34.655,-104.94,s93,4,2,69207.6534054735,90.0,0
2018,11022,23701,45.005,-104.311,s96,4,1,35573.93203160107,30.0,0
2018,2204,10441,48.635,-98.221,s99,3,1,28786.41287065497,40.5,0
2018,3428,12702,47.975,-101.305,s99,3,2,86282.34850709965,115.5,0
2018,1623,9301,48.929,-98.233,s99,4,1,59216.26920422448,118.5,0
2018,5057,15383,47.369,-97.848,s99,4,4,229328.969299236,49.5,0
2018,1432,8913,49.003,-99.569,s99,5,1,53896.03201513178,40.5,0
2018,3643,13079,47.86,-101.785,s99,5,2,156025.19391950293,111.78,0
2018,2005,10058,48.725,-98.722,s99,5,2,160444.2281694961,8.219999999999999,0
2018,2993,11941,48.165,-101.487,s99,5,3,196860.216965935,7.099999999999994,0
2018,2013,10066,48.742,-97.396,s99,7,1,47466.63615879905,149.0,0
2018,3232,12345,48.154,-97.546,s99,7,3,154374.58048417844,11.900000000000006,0
2020,27,1924,48.282,-124.447,s1,7,1,475014.25974768936,6.0,0
2020,5737,16498,46.977,-101.857,s100,4,2,63096.00304302962,18.0,0
2020,5741,16502,47.0,-101.215,s100,4,3,74357.7479179146,50.599999999999994,0
2020,5275,15745,47.21,-100.749,s100,5,3,108589.3072527213,49.5,0
2020,5744,16505,47.015,-100.733,s100,5,5,158660.30435687868,79.5,0
2020,8786,20696,45.986,-98.911,s101,3,2,75010.5757035747,180.0,0
2020,7934,19556,46.278,-98.925,s102,3,1,317166.6407247691,61.5,0
2020,5762,16523,47.076,-97.839,s102,5,1,53068.896842497554,194.1084,0
2020,5528,16143,47.174,-97.842,s102,5,1,55486.22863896367,2.391600000000011,0
2020,14629,28297,44.04,-98.664,s110,4,5,76676.27542271613,51.0,0
2020,14954,28676,43.93899999999999,-98.812,s110,5,2,43027.24598420639,65.5,0
2020,14627,28295,44.034,-98.97,s110,6,2,55267.56173751045,1.3000000000000114,0
2020,12192,25251,44.8,-99.628,s110,6,3,86726.23175201647,1.3000000000000114,0
2020,11063,23742,45.221,-97.937,s112,4,1,43318.21896084496,50.400000000000006,0
2020,20343,35103,42.107,-103.627,s114,5,1,1469.8919822385906,10.5,0
2020,20059,34751,42.365,-99.485,s116,3,1,25239.23010561652,59.400000000000006,0
2020,19436,34004,42.593,-97.556,s118,2,3,81957.38672114233,8.909999999999997,0
2020,22007,37041,41.808,-97.979,s118,3,3,70241.62387785593,8.909999999999997,0
2020,19757,34386,42.499,-97.256,s118,3,4,86988.06286948278,54.27000000000001,0
2020,19121,33628,42.696000000000005,-96.96,s118,5,4,164863.1374995683,8.909999999999997,0
2020,25010,40470,40.942,-96.643,s119,6,3,201396.5438103508,0.7000000000000028,0
2020,22681,37809,41.624,-96.797,s119,6,5,314838.93066720007,0.7000000000000028,0
2020,6013,16911,46.988,-96.55,s120,6,1,55247.07039291042,0.6999999999999886,0
2020,5772,16533,47.087,-96.229,s120,6,3,189294.36379578864,2.5999999999999943,0
2020,9648,21854,45.721,-96.066,s121,5,5,325545.4087994412,0.3999999999999986,0
2020,11080,23759,45.231,-95.286,s121,6,3,186604.7554856747,2.0,0
2020,9939,22239,45.621,-95.281,s121,6,5,402992.827920082,2.0,0
2020,12789,26032,44.648,-96.374,s122,3,1,122541.4393432392,8.400000000000006,0
2020,11652,24518,45.037,-95.444,s122,5,1,137665.69819624798,0.9689999999999941,0
2020,12790,26033,44.648,-96.22,s122,5,5,249035.73000443447,2.950000000000003,0
2020,12795,26038,44.647,-95.447,s122,6,1,106412.75208644332,4.492999999999995,0
2020,12794,26037,44.648,-95.602,s122,6,2,137137.5347293908,7.909999999999997,0
2020,14009,27558,44.257,-95.451,s122,6,3,168265.5293799619,2.831000000000003,0
2020,11364,24137,45.135,-95.598,s122,6,4,196627.1918664872,6.486000000000004,0
2020,14010,27559,44.257,-95.297,s122,6,5,250803.70567935752,6.509999999999998,0
2020,11646,24512,45.038,-96.376,s122,7,3,338471.0486883231,0.9309999999999974,0
2020,14319,27933,44.161,-96.218,s123,2,2,186589.8797858471,49.5,0
2020,14646,28314,44.063,-96.064,s123,3,1,20281.367049202458,150.0,0
2020,15295,29075,43.869,-95.912,s123,3,2,30975.297808550906,55.538862304687456,0
2020,13377,26793,44.453,-96.219,s123,3,4,60515.880077251175,2.8000000000000114,0
2020,14320,27934,44.161,-96.065,s123,3,5,99192.9790071688,125.1936,0
2020,14323,27937,44.16,-95.605,s123,3,5,129101.50020303286,14.84129999999999,0
2020,15939,29836,43.673,-95.76,s123,4,1,27681.79794849486,85.5,0
2020,13376,26792,44.453,-96.373,s123,4,2,83539.07615363649,30.05000000000001,0
2020,15621,29457,43.771,-95.608,s123,4,3,123913.44542898051,10.0,0
2020,14645,28313,44.063,-96.217,s123,4,4,149703.57831866466,65.5,0
2020,14007,27556,44.258,-95.758,s123,4,5,176863.65660560786,36.3,0
2020,15617,29453,43.771,-96.216,s123,5,1,40810.62081489179,3.6829999999999927,0
2020,15294,29074,43.869,-96.064,s123,5,2,111033.5632728083,149.96113769531254,0
2020,13080,26414,44.551,-96.065,s123,5,2,129472.17924857808,3.9000000000000057,0
2020,15292,29072,43.868,-96.369,s123,5,3,133341.7348289521,73.8651,0
2020,15293,29073,43.868,-96.217,s123,5,4,146207.19368682682,9.200000000000003,0
2020,13691,27176,44.356,-95.757,s123,5,5,167079.76676389796,11.799999999999997,0
2020,13381,26797,44.453,-95.603,s123,6,1,128378.93861383128,4.968999999999994,0
2020,15618,29454,43.771,-96.064,s123,6,2,140127.93394922384,2.0999999999999943,0
2020,16256,30212,43.576,-96.367,s123,6,3,149828.95321361822,15.400000000000006,0
2020,16258,30214,43.576,-96.064,s123,6,4,164315.21832469845,3.3659999999999997,0
2020,13082,26416,44.551,-95.757,s123,6,5,203491.7713622271,3.951999999999998,0
2020,4623,14655,47.54,-92.66,s125,6,1,219725.3728167296,25.0,0
2020,14992,28714,43.93600000000001,-93.011,s128,5,1,111473.09454615664,32.0,0
2020,14991,28713,43.93899999999999,-93.164,s128,5,5,196584.09348215617,8.0,0
2020,12805,26048,44.63399999999999,-93.903,s128,6,4,272860.6938919447,37.6723,0
2020,19132,33639,42.697,-95.315,s132,4,1,10249.713551762195,200.7,0
2020,18827,33272,42.773,-93.367,s132,4,3,49251.587401192286,20.0,0
2020,17550,31737,43.18600000000001,-95.611,s132,5,1,-3853.886792498397,316.0,0
2020,19465,34033,42.575,-93.226,s132,5,2,31848.60917683927,190.22501557617187,0
2020,19462,34030,42.583,-93.674,s132,5,2,35062.1257285549,212.9652,0
2020,18494,32876,42.894,-95.763,s132,5,2,35156.12997936775,251.748,0
2020,18179,32497,42.99100000000001,-95.613,s132,5,2,36678.04152490223,187.5617844238281,0
2020,19464,34032,42.578,-93.375,s132,5,3,66889.44094106191,170.25430737304688,0
2020,18811,33256,42.79600000000001,-95.764,s132,5,3,76069.79906830983,85.03569262695311,0
2020,18181,32499,42.99,-95.312,s132,5,4,123832.41452542708,99.4356,0
2020,19137,33644,42.692,-94.567,s132,5,4,126479.70628350152,94.3831458984375,0
2020,19450,34018,42.601000000000006,-95.466,s132,5,4,126631.76363312524,5.611254101562508,0
2020,17233,31360,43.281000000000006,-95.158,s132,5,5,161143.52166548598,65.4642,0
2020,19454,34022,42.597,-94.868,s132,5,5,164448.75098305818,108.68710122070313,0
2020,17563,31750,43.168,-93.652,s132,5,5,166480.83019315318,66.82869877929689,0
2020,20086,34778,42.406000000000006,-95.467,s132,6,1,-10715.634770458611,132.0,0
2020,17551,31738,43.185,-95.461,s132,6,2,95043.02092301368,28.0,0
2020,19155,33662,42.641000000000005,-91.878,s133,6,5,208466.48590226617,65.46517294921875,0
2020,18199,32517,42.952,-92.608,s133,6,5,209005.48176152952,15.434827050781252,0
2020,18515,32897,42.855,-92.614,s133,7,3,174005.0724516706,0.9000000000000057,0
2020,21038,35920,42.112,-95.173,s134,5,1,33760.660876192094,226.6218,0
2020,23345,38580,41.429,-95.182,s134,5,1,45788.44865887118,192.9906,0
2020,23021,38200,41.527,-95.181,s134,5,1,55029.78927815442,9.687599999999946,0
2020,30146,46520,39.295,-100.882,s135,5,1,24195.32983740803,99.0,0
2020,35332,52983,37.648,-100.347,s136,2,1,22884.726366473617,112.0,0
2020,33231,50331,38.364,-99.275,s136,3,3,83219.26365076905,49.7,0
2020,36512,54513,37.293,-98.947,s136,4,2,89089.87814811547,100.5,0
2020,31741,48439,38.875,-98.173,s137,3,2,26173.4400235897,148.5,0
2020,29857,46163,39.47,-97.624,s137,3,4,94275.06102630372,105.0,0
2020,30477,46916,39.259,-98.611,s137,4,2,103641.32857481804,96.0,0
2020,28560,44632,39.833,-99.206,s137,6,3,123767.43427234975,100.8,0
2020,35654,53390,37.619,-96.611,s139,1,1,296460.223979311,51.3216,0
2020,35351,53002,37.707,-97.719,s139,3,1,89717.22512345217,50.0,0
2020,35940,53760,37.507,-97.99,s139,4,5,218668.13140980425,55.6713,0
2020,37387,55660,37.017,-97.976,s139,5,5,195389.2473008824,36.717299999999994,0
2020,36236,54147,37.42,-97.023,s141,5,2,324431.44768675405,6.289800000000007,0
2020,26652,42382,40.451,-94.906,s144,5,1,32559.6060830338,56.69999999999999,0
2020,26650,42380,40.453,-95.195,s144,6,1,18089.385589740297,50.400000000000006,0
2020,31769,48473,38.867,-93.383,s144,6,2,93841.21866545182,50.400000000000006,0
2020,26662,42392,40.433,-93.463,s144,6,3,144642.85227338044,95.0859,0
2020,27958,43913,40.04,-93.335,s144,6,4,182212.58040063237,50.914100000000005,0
2020,28925,45052,39.749,-93.49,s144,7,5,266667.76665764546,5.0,0
2020,42948,62839,34.953,-103.377,s148,1,1,42484.21711053338,60.0,0
2020,43807,63980,34.666,-103.214,s148,3,2,30715.039850686204,90.0,0
2020,42652,62459,35.051,-103.387,s148,3,3,54572.26052990335,20.0,0
2020,46028,67019,33.871,-103.265,s148,4,1,3377.4390855045312,204.0,0
2020,47607,69297,33.265,-103.464,s148,5,5,99576.960814152,1.8999999999999773,0
2020,42347,62075,35.117,-103.929,s148,6,1,-2122.6964083281127,30.0,0
2020,48122,70071,33.163000000000004,-101.634,s149,5,1,26342.663622788845,160.0,0
2020,48617,70834,32.982,-101.231,s149,5,2,48783.06692284899,84.0,0
2020,42360,62088,35.213,-102.2,s150,1,1,3977.875157577991,79.5,0
2020,41195,60577,35.658,-101.029,s150,1,3,64162.884604379135,80.0,0
2020,41196,60578,35.663000000000004,-100.895,s150,1,4,76707.27457638235,160.839,0
2020,41478,60953,35.538000000000004,-101.557,s150,2,2,47507.11294622331,10.0,0
2020,44093,64366,34.61,-102.412,s150,3,1,27697.339384629457,114.0,0
2020,38876,57532,36.415,-101.764,s150,3,2,53098.34041460134,10.0,0
2020,40341,59431,35.918,-101.858,s150,3,3,70106.38017099805,58.3,0
2020,40618,59808,35.801,-102.253,s150,3,4,104814.60200271332,20.0,0
2020,44372,64746,34.511,-102.403,s150,4,1,21863.30598166147,79.80000000000001,0
2020,44375,64749,34.531,-102.008,s150,4,2,57858.77137094278,20.0,0
2020,38567,57143,36.453,-102.993,s150,4,3,78176.76411022256,13.0,0
2020,44377,64751,34.543,-101.744,s150,4,4,99076.51593761006,0.16100000000000136,0
2020,40645,59835,35.926,-98.619,s153,1,1,35490.556364784265,24.48490000000001,0
2020,40361,59451,36.012,-99.163,s153,1,5,79526.45010430712,76.7151,0
2020,40081,59072,36.113,-99.032,s153,2,1,11416.52428869296,123.0,0
2020,39791,58694,36.218,-98.766,s153,2,4,96012.47596712149,25.5,0
2020,38592,57168,36.59,-99.598,s153,4,1,26416.1514614797,179.78111762695312,0
2020,39789,58692,36.212,-99.036,s153,4,1,33807.76872051046,60.21888237304688,0
2020,41791,61353,35.527,-98.872,s153,4,5,110009.64520826517,106.5,0
2020,41204,60586,35.699,-99.821,s153,5,3,97933.7581468336,25.5,0
2020,40637,59827,35.899,-99.697,s153,5,4,117398.24456692128,25.5,0
2020,41208,60590,35.714,-99.284,s153,6,1,33766.02915503096,18.900000000000006,0
2020,43842,64015,34.844,-98.579,s154,1,1,75984.01882140934,151.0,0
2020,43841,64014,34.841,-98.712,s154,1,3,146852.0491765872,74.3,0
2020,42981,62872,35.13,-98.989,s154,3,1,21417.036241488488,99.0,0
2020,45241,65925,34.371,-97.243,s154,5,2,69542.46270772057,40.5,0
2020,44950,65529,34.431,-99.356,s154,6,3,67898.61156474368,98.9,0
2020,5618,16371,44.915,-121.666,s16,1,1,149357.59871077107,146.407,0
2020,3971,13713,45.625,-121.658,s16,2,1,328879.01831102266,60.33689999999999,1
2020,5380,15991,45.00899999999999,-121.708,s16,4,1,112581.14780629727,161.4006,0
2020,4208,14094,45.557,-121.465,s16,4,2,177564.07238819296,70.979,0
2020,5146,15612,45.129,-121.6,s16,4,3,181847.7993599623,122.9337,1
2020,4206,14092,45.505,-121.767,s16,4,4,185842.0139685528,76.083,1
2020,4452,14480,45.615,-120.515,s16,6,1,6773.068549491021,323.0928,0
2020,4689,14859,45.496,-120.626,s16,6,1,24981.296828714465,233.766,0
2020,4690,14860,45.521,-120.475,s16,6,2,35094.15020260241,283.50800000000004,0
2020,4451,14479,45.59,-120.666,s16,6,3,36167.823396798514,272.2086,0
2020,4921,15239,45.402,-120.586,s16,6,4,55258.02373423616,141.2073,0
2020,6399,17534,45.191,-118.086,s16,6,4,169224.23513692425,105.2433,0
2020,4207,14093,45.531000000000006,-121.616,s16,6,4,209346.1833503788,42.37839999999997,0
2020,4454,14482,45.665,-120.211,s16,7,1,-7635.296513442228,336.654,1
2020,4213,14099,45.685,-120.707,s16,7,2,35326.63014047111,166.64320000000004,0
2020,4688,14858,45.471,-120.777,s16,7,3,77123.15889208725,150.0768,0
2020,4450,14478,45.565,-120.818,s16,7,3,84922.49301279019,141.78000000000003,0
2020,4927,15245,45.549,-119.677,s16,8,1,-1446.5101322423652,305.7912,0
2020,4465,14493,45.927,-118.531,s16,8,1,10825.346963739745,21.908799999999985,0
2020,5152,15618,45.283,-120.697,s16,8,2,45011.40260454092,161.0,0
2020,5621,16374,44.993,-121.217,s16,8,3,95370.25161186625,103.8,0
2020,5155,15621,45.357,-120.244,s16,8,4,132825.3083639247,98.3,0
2020,4458,14486,45.762,-119.602,s16,9,1,13564.398593009695,14.899999999999977,0
2020,4687,14857,45.446000000000005,-120.929,s16,9,2,58585.59203534476,98.7,0
2020,4463,14491,45.881,-118.838,s16,9,3,82890.16906396276,19.80000000000001,0
2020,6115,17135,44.83,-120.986,s16,10,1,27407.43078768897,35.0,0
2020,4447,14475,45.489,-121.272,s16,10,5,225875.02880911453,6.599999999999994,0
2020,53039,78804,30.841,-102.34,s163,1,3,39080.62666447568,150.0,0
2020,52852,78425,30.947,-102.223,s163,3,1,-1488.7920305417956,82.5,0
2020,52850,78423,30.934,-102.474,s163,4,2,18603.80458498004,82.0,0
2020,53035,78800,30.813,-102.842,s163,5,1,2873.026129937025,167.7,0
2020,53415,79568,30.668000000000003,-101.823,s163,7,2,29945.06619768792,78.0,0
2020,52459,77645,30.988000000000003,-104.752,s163,8,3,93262.75930933036,1.3000000000000114,0
2020,52294,77285,31.245,-102.248,s164,2,3,16956.134678648046,209.2473,0
2020,50746,74253,32.086,-101.295,s164,3,2,65981.22628962791,58.8,0
2020,50958,74633,31.987,-101.288,s164,4,2,7217.187965997971,90.0,0
2020,50745,74252,32.081,-101.423,s164,4,3,33100.31802232899,237.3381,0
2020,51161,75013,31.888,-101.281,s164,4,3,51678.21308899808,20.661900000000003,0
2020,52295,77286,31.251,-102.122,s164,5,1,9930.00411867674,91.57499999999999,0
2020,50956,74631,31.976,-101.543,s164,5,2,83268.29885067951,120.0,0
2020,50733,74240,32.003,-102.952,s164,6,1,4455.195730025349,75.92500000000001,0
2020,50041,73100,32.3,-102.98,s164,6,2,36147.93821752933,59.39999999999998,0
2020,49809,72725,32.434,-102.349,s164,6,5,165653.3518860365,0.5999999999999943,0
2020,51542,75762,31.621,-102.661,s164,7,2,29819.473816233905,68.7527,0
2020,46582,67796,33.783,-101.028,s165,1,1,12115.936574326604,150.0,0
2020,50063,73122,32.428000000000004,-100.163,s165,1,3,24226.054136491573,170.2,0
2020,50300,73502,32.329,-100.158,s165,1,5,56178.18839406787,232.5,0
2020,50062,73121,32.424,-100.291,s165,2,1,11718.328068024904,152.0,0
2020,50298,73500,32.32,-100.414,s165,2,3,26227.79872962265,135.0,0
2020,50297,73499,32.315,-100.542,s165,2,5,56877.47276934555,298.0,0
2020,48865,71215,32.889,-101.095,s165,3,1,-8612.674294743461,249.0,0
2020,49823,72739,32.513000000000005,-100.554,s165,3,2,18275.019042415104,318.9,0
2020,49348,71977,32.701,-100.824,s165,3,3,33802.00743244504,120.0,0
2020,46579,67793,33.766,-101.419,s165,3,4,40410.42703757662,98.8,0
2020,46578,67792,33.761,-101.55,s165,3,5,96178.53736444136,63.0,0
2020,49586,72359,32.611999999999995,-100.56,s165,4,1,4433.351493021823,313.8831,0
2020,49822,72738,32.509,-100.682,s165,4,1,12304.021630878446,21.616899999999987,0
2020,46317,67419,33.897,-100.642,s165,4,3,40069.51548076742,180.0,0
2020,49824,72740,32.518,-100.426,s165,4,5,66309.89498869046,45.061200000000014,0
