"Dim1","Dim2","Dim3","Val"
"battery_2","p13","2040",0.812
"battery_2","p13","2042",0.882
"battery_2","p13","2044",1.231
"battery_2","p13","2046",1.371
"battery_2","p13","2048",1.371
"battery_2","p13","2050",1.371
"battery_2","p14","2022",1.478
"battery_2","p14","2024",0.9
"battery_2","p14","2026",0.838
"battery_2","p14","2028",0.794
"battery_2","p14","2030",0.794
"battery_2","p14","2032",0.794
"battery_2","p14","2034",0.794
"battery_2","p14","2036",0.794
"battery_2","p14","2038",0.794
"battery_2","p14","2040",0.794
"battery_2","p14","2042",0.863
"battery_2","p14","2044",1.205
"battery_2","p14","2046",1.342
"battery_2","p14","2048",1.342
"battery_2","p14","2050",1.342
"battery_2","p15","2022",1.476
"battery_2","p15","2024",0.899
"battery_2","p15","2026",0.837
"battery_2","p15","2028",0.793
"battery_2","p15","2030",0.794
"battery_2","p15","2032",0.794
"battery_2","p15","2034",0.794
"battery_2","p15","2036",0.794
"battery_2","p15","2038",0.794
"battery_2","p15","2040",0.794
"battery_2","p15","2042",0.862
"battery_2","p15","2044",1.204
"battery_2","p15","2046",1.34
"battery_2","p15","2048",1.34
"battery_2","p15","2050",1.34
"battery_2","p16","2022",1.474
"battery_2","p16","2024",0.897
"battery_2","p16","2026",0.835
"battery_2","p16","2028",0.792
"battery_2","p16","2030",0.792
"battery_2","p16","2032",0.792
"battery_2","p16","2034",0.792
"battery_2","p16","2036",0.792
"battery_2","p16","2038",0.792
"battery_2","p16","2040",0.792
"battery_2","p16","2042",0.86
"battery_2","p16","2044",1.201
"battery_2","p16","2046",1.338
"battery_2","p16","2048",1.338
"battery_2","p16","2050",1.338
"battery_2","p17","2022",1.483
"battery_2","p17","2024",0.903
"battery_2","p17","2026",0.841
"battery_2","p17","2028",0.797
"battery_2","p17","2030",0.797
"battery_2","p17","2032",0.797
"battery_2","p17","2034",0.797
"battery_2","p17","2036",0.797
"battery_2","p17","2038",0.797
"battery_2","p17","2040",0.797
"battery_2","p17","2042",0.866
"battery_2","p17","2044",1.209
"battery_2","p17","2046",1.346
"battery_2","p17","2048",1.346
"battery_2","p17","2050",1.346
"battery_2","p18","2022",1.484
"battery_2","p18","2024",0.904
"battery_2","p18","2026",0.842
"battery_2","p18","2028",0.798
"battery_2","p18","2030",0.798
"battery_2","p18","2032",0.798
"battery_2","p18","2034",0.798
"battery_2","p18","2036",0.798
"battery_2","p18","2038",0.798
"battery_2","p18","2040",0.798
"battery_2","p18","2042",0.867
"battery_2","p18","2044",1.21
"battery_2","p18","2046",1.348
"battery_2","p18","2048",1.348
"battery_2","p18","2050",1.348
"battery_2","p19","2022",1.473
"battery_2","p19","2024",0.897
"battery_2","p19","2026",0.835
"battery_2","p19","2028",0.792
"battery_2","p19","2030",0.792
"battery_2","p19","2032",0.792
"battery_2","p19","2034",0.792
"battery_2","p19","2036",0.792
"battery_2","p19","2038",0.792
"battery_2","p19","2040",0.792
"battery_2","p19","2042",0.86
"battery_2","p19","2044",1.201
"battery_2","p19","2046",1.337
"battery_2","p19","2048",1.337
"battery_2","p19","2050",1.337
"battery_2","p20","2022",1.475
"battery_2","p20","2024",0.898
"battery_2","p20","2026",0.836
"battery_2","p20","2028",0.793
"battery_2","p20","2030",0.793
"battery_2","p20","2032",0.793
"battery_2","p20","2034",0.793
"battery_2","p20","2036",0.793
"battery_2","p20","2038",0.793
"battery_2","p20","2040",0.793
"battery_2","p20","2042",0.861
"battery_2","p20","2044",1.203
"battery_2","p20","2046",1.339
"battery_2","p20","2048",1.339
"battery_2","p20","2050",1.339
"battery_2","p21","2022",1.464
"battery_2","p21","2024",0.892
"battery_2","p21","2026",0.83
"battery_2","p21","2028",0.787
"battery_2","p21","2030",0.787
"battery_2","p21","2032",0.787
"battery_2","p21","2034",0.787
"battery_2","p21","2036",0.787
"battery_2","p21","2038",0.787
"battery_2","p21","2040",0.787
"battery_2","p21","2042",0.855
"battery_2","p21","2044",1.194
"battery_2","p21","2046",1.329
"battery_2","p21","2048",1.329
"battery_2","p21","2050",1.329
"battery_2","p22","2022",1.458
"battery_2","p22","2024",0.888
"battery_2","p22","2026",0.827
"battery_2","p22","2028",0.784
"battery_2","p22","2030",0.784
"battery_2","p22","2032",0.784
"battery_2","p22","2034",0.784
"battery_2","p22","2036",0.784
"battery_2","p22","2038",0.784
"battery_2","p22","2040",0.784
"battery_2","p22","2042",0.851
"battery_2","p22","2044",1.189
"battery_2","p22","2046",1.324
"battery_2","p22","2048",1.324
"battery_2","p22","2050",1.324
"battery_2","p23","2022",1.451
"battery_2","p23","2024",0.884
"battery_2","p23","2026",0.823
"battery_2","p23","2028",0.78
"battery_2","p23","2030",0.78
"battery_2","p23","2032",0.78
"battery_2","p23","2034",0.78
"battery_2","p23","2036",0.78
"battery_2","p23","2038",0.78
"battery_2","p23","2040",0.78
"battery_2","p23","2042",0.847
"battery_2","p23","2044",1.183
"battery_2","p23","2046",1.318
"battery_2","p23","2048",1.318
"battery_2","p23","2050",1.318
"battery_2","p24","2022",1.455
"battery_2","p24","2024",0.886
"battery_2","p24","2026",0.825
"battery_2","p24","2028",0.782
"battery_2","p24","2030",0.782
"battery_2","p24","2032",0.782
"battery_2","p24","2034",0.782
"battery_2","p24","2036",0.782
"battery_2","p24","2038",0.782
