"Dim1","Dim2","Val"
"coal-CCS-F1","2021",4410953
"coal-CCS-F1","2022",4394283
"coal-CCS-F1","2023",4377613
"coal-CCS-F1","2024",4360944
"coal-CCS-F1","2025",4333108
"coal-CCS-F1","2026",4314073
"coal-CCS-F1","2027",4292393
"coal-CCS-F1","2028",4272781
"coal-CCS-F1","2029",4252023
"coal-CCS-F1","2030",4226949
"coal-CCS-F1","2031",4202975
"coal-CCS-F1","2032",4177592
"coal-CCS-F1","2033",4151581
"coal-CCS-F1","2034",4130041
"coal-CCS-F1","2035",4107298
"coal-CCS-F1","2036",4078847
"coal-CCS-F1","2037",4056360
"coal-CCS-F1","2038",4032331
"coal-CCS-F1","2039",4005167
"coal-CCS-F1","2040",3977251
"coal-CCS-F1","2041",3956299
"coal-CCS-F1","2042",3929899
"coal-CCS-F1","2043",3906204
"coal-CCS-F1","2044",3882321
"coal-CCS-F1","2045",3860607
"coal-CCS-F1","2046",3831858
"coal-CCS-F1","2047",3808181
"coal-CCS-F1","2048",3784343
"coal-CCS-F1","2049",3760421
"coal-CCS-F1","2050",3704224
"coal-CCS-F2","2010",4594321
"coal-CCS-F2","2011",4577651
"coal-CCS-F2","2012",4560982
"coal-CCS-F2","2013",4544312
"coal-CCS-F2","2014",4527642
"coal-CCS-F2","2015",4510972
"coal-CCS-F2","2016",4494302
"coal-CCS-F2","2017",4477632
"coal-CCS-F2","2018",4460963
"coal-CCS-F2","2019",4444293
"coal-CCS-F2","2020",4427623
"coal-CCS-F2","2021",4410953
"coal-CCS-F2","2022",4394283
"coal-CCS-F2","2023",4377613
"coal-CCS-F2","2024",4360944
"coal-CCS-F2","2025",4333108
"coal-CCS-F2","2026",4314073
"coal-CCS-F2","2027",4292393
"coal-CCS-F2","2028",4272781
"coal-CCS-F2","2029",4252023
"coal-CCS-F2","2030",4226949
"coal-CCS-F2","2031",4202975
"coal-CCS-F2","2032",4177592
"coal-CCS-F2","2033",4151581
"coal-CCS-F2","2034",4130041
"coal-CCS-F2","2035",4107298
"coal-CCS-F2","2036",4078847
"coal-CCS-F2","2037",4056360
"coal-CCS-F2","2038",4032331
"coal-CCS-F2","2039",4005167
"coal-CCS-F2","2040",3977251
"coal-CCS-F2","2041",3956299
"coal-CCS-F2","2042",3929899
"coal-CCS-F2","2043",3906204
"coal-CCS-F2","2044",3882321
"coal-CCS-F2","2045",3860607
"coal-CCS-F2","2046",3831858
"coal-CCS-F2","2047",3808181
"coal-CCS-F2","2048",3784343
"coal-CCS-F2","2049",3760421
"coal-CCS-F2","2050",3704224
"coal-CCS-F3","2010",4594321
"coal-CCS-F3","2011",4577651
"coal-CCS-F3","2012",4560982
"coal-CCS-F3","2013",4544312
"coal-CCS-F3","2014",4527642
"coal-CCS-F3","2015",4510972
"coal-CCS-F3","2016",4494302
"coal-CCS-F3","2017",4477632
"coal-CCS-F3","2018",4460963
"coal-CCS-F3","2019",4444293
"coal-CCS-F3","2020",4427623
"coal-CCS-F3","2021",4410953
"coal-CCS-F3","2022",4394283
"coal-CCS-F3","2023",4377613
"coal-CCS-F3","2024",4360944
"coal-CCS-F3","2025",4333108
"coal-CCS-F3","2026",4314073
"coal-CCS-F3","2027",4292393
"coal-CCS-F3","2028",4272781
"coal-CCS-F3","2029",4252023
"coal-CCS-F3","2030",4226949
"coal-CCS-F3","2031",4202975
"coal-CCS-F3","2032",4177592
"coal-CCS-F3","2033",4151581
"coal-CCS-F3","2034",4130041
"coal-CCS-F3","2035",4107298
"coal-CCS-F3","2036",4078847
"coal-CCS-F3","2037",4056360
"coal-CCS-F3","2038",4032331
"coal-CCS-F3","2039",4005167
"coal-CCS-F3","2040",3977251
"coal-CCS-F3","2041",3956299
"coal-CCS-F3","2042",3929899
"coal-CCS-F3","2043",3906204
"coal-CCS-F3","2044",3882321
"coal-CCS-F3","2045",3860607
"coal-CCS-F3","2046",3831858
"coal-CCS-F3","2047",3808181
"coal-CCS-F3","2048",3784343
"coal-CCS-F3","2049",3760421
"coal-CCS-F3","2050",3704224
"Coal-IGCC","2010",3778443
"Coal-IGCC","2011",3747399
"Coal-IGCC","2012",3716355
"Coal-IGCC","2013",3685312
"Coal-IGCC","2014",3654268
"Coal-IGCC","2015",3623225
"Coal-IGCC","2016",3592181
"Coal-IGCC","2017",3561138
"Coal-IGCC","2018",3530094
"Coal-IGCC","2019",3499051
"Coal-IGCC","2020",3248324
"Coal-IGCC","2021",3219849
"Coal-IGCC","2022",3190644
"Coal-IGCC","2023",3161439
"Coal-IGCC","2024",3105950
"Coal-IGCC","2025",3076745
"Coal-IGCC","2026",3059952
"Coal-IGCC","2027",3043159
"Coal-IGCC","2028",3025636
"Coal-IGCC","2029",3010303
"Coal-IGCC","2030",2989130
"Coal-IGCC","2031",2975257
"Coal-IGCC","2032",2962845
"Coal-IGCC","2033",2946783
"Coal-IGCC","2034",2933640
"Coal-IGCC","2035",2921228
"Coal-IGCC","2036",2907356
"Coal-IGCC","2037",2892753
"Coal-IGCC","2038",2880341
"Coal-IGCC","2039",2870850
"Coal-IGCC","2040",2859898
"Coal-IGCC","2041",2848946
"Coal-IGCC","2042",2840914
"Coal-IGCC","2043",2827042
"Coal-IGCC","2044",2820471
"Coal-IGCC","2045",2807329
"Coal-IGCC","2046",2800028
"Coal-IGCC","2047",2787615
"Coal-IGCC","2048",2778124
"Coal-IGCC","2049",2767902
"Coal-IGCC","2050",2757680
"coal-new","2010",1980134
"coal-new","2011",1974221
"coal-new","2012",1968308
"coal-new","2013",1962395
"coal-new","2014",1956482
"coal-new","2015",1950569
"coal-new","2016",1944656
"coal-new","2017",1938743
"coal-new","2018",1932830
"coal-new","2019",1926917
"coal-new","2020",1874960
"coal-new","2021",1874960
"coal-new","2022",1749378
"coal-new","2023",1738426
"coal-new","2024",1727475
"coal-new","2025",1706301
"coal-new","2026",1685858
"coal-new","2027",1665414
"coal-new","2028",1644971
"coal-new","2029",1624527
"coal-new","2030",1604814
"coal-new","2031",1584370
"coal-new","2032",1564657
"coal-new","2033",1544943
"coal-new","2034",1534722
"coal-new","2035",1523770
"coal-new","2036",1513548
"coal-new","2037",1503326
"coal-new","2038",1492375
"coal-new","2039",1482153
"coal-new","2040",1471201
"coal-new","2041",1460979
"coal-new","2042",1450757
"coal-new","2043",1439806
"coal-new","2044",1429584
"coal-new","2045",1418632
"coal-new","2046",1408410
"coal-new","2047",1398188
"coal-new","2048",1387237
"coal-new","2049",1377015
"coal-new","2050",1366063
"CoalOldScr","2010",1956004
"CoalOldScr","2011",1950163
"CoalOldScr","2012",1944322
"CoalOldScr","2013",1938481
"CoalOldScr","2014",1932640
"CoalOldScr","2015",1926799
"CoalOldScr","2016",1920958
"CoalOldScr","2017",1915117
"CoalOldScr","2018",1909276
"CoalOldScr","2019",1903435
"CoalOldScr","2020",1897594
"CoalOldScr","2021",1891753
"CoalOldScr","2022",1885912
"CoalOldScr","2023",1873500
"CoalOldScr","2024",1873500
"CoalOldScr","2025",1862548
"CoalOldScr","2026",1842834
"CoalOldScr","2027",1823121
"CoalOldScr","2028",1802677
"CoalOldScr","2029",1782234
"CoalOldScr","2030",1759600
"CoalOldScr","2031",1739887
"CoalOldScr","2032",1716523
"CoalOldScr","2033",1692429
"CoalOldScr","2034",1680747
"CoalOldScr","2035",1669065
"CoalOldScr","2036",1656653
"CoalOldScr","2037",1644971
"CoalOldScr","2038",1633289
"CoalOldScr","2039",1623067
"CoalOldScr","2040",1611385
"CoalOldScr","2041",1598243
"CoalOldScr","2042",1587291
"CoalOldScr","2043",1576339
"CoalOldScr","2044",1565387
"CoalOldScr","2045",1555895
"CoalOldScr","2046",1544943
"CoalOldScr","2047",1532531
"CoalOldScr","2048",1520119
"CoalOldScr","2049",1508437
"CoalOldScr","2050",1482153
"CoalOldUns","2010",1524581
"CoalOldUns","2011",1518740
"CoalOldUns","2012",1512899
"CoalOldUns","2013",1507058
"CoalOldUns","2014",1501217
"CoalOldUns","2015",1495376
"CoalOldUns","2016",1489535
"CoalOldUns","2017",1483694
"CoalOldUns","2018",1477853
"CoalOldUns","2019",1472012
"CoalOldUns","2020",1466171
"CoalOldUns","2021",1460330
"CoalOldUns","2022",1454489
"CoalOldUns","2023",1442077
"CoalOldUns","2024",1442077
"CoalOldUns","2025",1431125
"CoalOldUns","2026",1411412
"CoalOldUns","2027",1391698
"CoalOldUns","2028",1371255
"CoalOldUns","2029",1350811
"CoalOldUns","2030",1328178
"CoalOldUns","2031",1308464
"CoalOldUns","2032",1285100
"CoalOldUns","2033",1261006
"CoalOldUns","2034",1249324
"CoalOldUns","2035",1237642
"CoalOldUns","2036",1225230
"CoalOldUns","2037",1213548
"CoalOldUns","2038",1201866
"CoalOldUns","2039",1191644
"CoalOldUns","2040",1179962
"CoalOldUns","2041",1166820
"CoalOldUns","2042",1155868
"CoalOldUns","2043",1144916
"CoalOldUns","2044",1133964
"CoalOldUns","2045",1124473
"CoalOldUns","2046",1113521
"CoalOldUns","2047",1101109
"CoalOldUns","2048",1088697
"CoalOldUns","2049",1077015
"CoalOldUns","2050",1050730
"CofireNew","2010",2188308
"CofireNew","2011",2182467
"CofireNew","2012",2176626
"CofireNew","2013",2170785
"CofireNew","2014",2164944
"CofireNew","2015",2159103
"CofireNew","2016",2153262
"CofireNew","2017",2147421
"CofireNew","2018",2141580
"CofireNew","2019",2135739
"CofireNew","2020",2129898
"CofireNew","2021",2124057
"CofireNew","2022",2118216
"CofireNew","2023",2105804
"CofireNew","2024",2105804
"CofireNew","2025",2094852
"CofireNew","2026",2075139
"CofireNew","2027",2055425
"CofireNew","2028",2034982
"CofireNew","2029",2014538
"CofireNew","2030",1991904
"CofireNew","2031",1972191
"CofireNew","2032",1948827
"CofireNew","2033",1924733
"CofireNew","2034",1913051
"CofireNew","2035",1901369
"CofireNew","2036",1888957
"CofireNew","2037",1877275
"CofireNew","2038",1865593
"CofireNew","2039",1855371
"CofireNew","2040",1843689
"CofireNew","2041",1830547
"CofireNew","2042",1819595
"CofireNew","2043",1808643
"CofireNew","2044",1797691
"CofireNew","2045",1788200
"CofireNew","2046",1777248
"CofireNew","2047",1764836
"CofireNew","2048",1752424
"CofireNew","2049",1740742
"CofireNew","2050",1714457
"CofireOld","2010",2188308
"CofireOld","2011",2182467
"CofireOld","2012",2176626
"CofireOld","2013",2170785
"CofireOld","2014",2164944
"CofireOld","2015",2159103
"CofireOld","2016",2153262
"CofireOld","2017",2147421
"CofireOld","2018",2141580
"CofireOld","2019",2135739
"CofireOld","2020",2129898
"CofireOld","2021",2124057
"CofireOld","2022",2118216
"CofireOld","2023",2105804
"CofireOld","2024",2105804
"CofireOld","2025",2094852
"CofireOld","2026",2075139
"CofireOld","2027",2055425
"CofireOld","2028",2034982
"CofireOld","2029",2014538
"CofireOld","2030",1991904
"CofireOld","2031",1972191
"CofireOld","2032",1948827
"CofireOld","2033",1924733
"CofireOld","2034",1913051
"CofireOld","2035",1901369
"CofireOld","2036",1888957
"CofireOld","2037",1877275
"CofireOld","2038",1865593
"CofireOld","2039",1855371
"CofireOld","2040",1843689
"CofireOld","2041",1830547
"CofireOld","2042",1819595
"CofireOld","2043",1808643
"CofireOld","2044",1797691
"CofireOld","2045",1788200
"CofireOld","2046",1777248
"CofireOld","2047",1764836
"CofireOld","2048",1752424
"CofireOld","2049",1740742
"CofireOld","2050",1714457
"csp-ns","2010",5825783
"csp-ns","2011",5825783
"csp-ns","2012",5825783
"csp-ns","2013",5825783
"csp-ns","2014",5825783
"csp-ns","2015",5825783
"csp-ns","2016",5825783
"csp-ns","2017",5825783
"csp-ns","2018",5556794
"csp-ns","2019",4809532
"csp-ns","2020",4557510
"csp-ns","2021",4406732
"csp-ns","2022",4255954
"csp-ns","2023",4105176
"csp-ns","2024",3954398
"csp-ns","2025",3803620
"csp-ns","2026",3652841
"csp-ns","2027",3502063
"csp-ns","2028",3351285
"csp-ns","2029",3200507
"csp-ns","2030",3049729
"csp-ns","2031",3033995
"csp-ns","2032",3018260
"csp-ns","2033",3002526
"csp-ns","2034",2986792
"csp-ns","2035",2971058
"csp-ns","2036",2955324
"csp-ns","2037",2939590
"csp-ns","2038",2923855
"csp-ns","2039",2908121
"csp-ns","2040",2892387
"csp-ns","2041",2876653
"csp-ns","2042",2860919
"csp-ns","2043",2845184
"csp-ns","2044",2829450
"csp-ns","2045",2813716
"csp-ns","2046",2797982
"csp-ns","2047",2782248
"csp-ns","2048",2766514
"csp-ns","2049",2750779
"csp-ns","2050",2735045
"Gas-CC","2010",736915
"Gas-CC","2011",733958
"Gas-CC","2012",731001
"Gas-CC","2013",728045
"Gas-CC","2014",725088
"Gas-CC","2015",722132
"Gas-CC","2016",719175
"Gas-CC","2017",716219
"Gas-CC","2018",713262
"Gas-CC","2019",710306
"Gas-CC","2020",691428
"Gas-CC","2021",691428
"Gas-CC","2022",644700
"Gas-CC","2023",641049
"Gas-CC","2024",632288
"Gas-CC","2025",626447
"Gas-CC","2026",622066
"Gas-CC","2027",616955
"Gas-CC","2028",613305
"Gas-CC","2029",609654
"Gas-CC","2030",607464
"Gas-CC","2031",603813
"Gas-CC","2032",601623
"Gas-CC","2033",598702
"Gas-CC","2034",596512
"Gas-CC","2035",593591
"Gas-CC","2036",591401
"Gas-CC","2037",588480
"Gas-CC","2038",586290
"Gas-CC","2039",583369
"Gas-CC","2040",581179
"Gas-CC","2041",578989
"Gas-CC","2042",576068
"Gas-CC","2043",573878
"Gas-CC","2044",570957
"Gas-CC","2045",568767
"Gas-CC","2046",565846
"Gas-CC","2047",563656
"Gas-CC","2048",560736
"Gas-CC","2049",559275
"Gas-CC","2050",557815
"Gas-CC-CCS_mod","2010",1799786
"Gas-CC-CCS_mod","2011",1799786
"Gas-CC-CCS_mod","2012",1799786
"Gas-CC-CCS_mod","2013",1799786
"Gas-CC-CCS_mod","2014",1799786
"Gas-CC-CCS_mod","2015",1799786
"Gas-CC-CCS_mod","2016",1799786
"Gas-CC-CCS_mod","2017",1799786
"Gas-CC-CCS_mod","2018",1799786
"Gas-CC-CCS_mod","2019",1799786
"Gas-CC-CCS_mod","2020",1751569
"Gas-CC-CCS_mod","2021",1670525
"Gas-CC-CCS_mod","2022",1483613
"Gas-CC-CCS_mod","2023",1471201
"Gas-CC-CCS_mod","2024",1451488
"Gas-CC-CCS_mod","2025",1435425
"Gas-CC-CCS_mod","2026",1413521
"Gas-CC-CCS_mod","2027",1390887
"Gas-CC-CCS_mod","2028",1371174
"Gas-CC-CCS_mod","2029",1350730
"Gas-CC-CCS_mod","2030",1332477
"Gas-CC-CCS_mod","2031",1313494
"Gas-CC-CCS_mod","2032",1295241
"Gas-CC-CCS_mod","2033",1276988
"Gas-CC-CCS_mod","2034",1255814
"Gas-CC-CCS_mod","2035",1234641
"Gas-CC-CCS_mod","2036",1213467
"Gas-CC-CCS_mod","2037",1193023
"Gas-CC-CCS_mod","2038",1171850
"Gas-CC-CCS_mod","2039",1162358
"Gas-CC-CCS_mod","2040",1152136
"Gas-CC-CCS_mod","2041",1141915
"Gas-CC-CCS_mod","2042",1131693
"Gas-CC-CCS_mod","2043",1121471
"Gas-CC-CCS_mod","2044",1111250
"Gas-CC-CCS_mod","2045",1101028
"Gas-CC-CCS_mod","2046",1090806
"Gas-CC-CCS_mod","2047",1080584
"Gas-CC-CCS_mod","2048",1071093
"Gas-CC-CCS_mod","2049",1062331
"Gas-CC-CCS_mod","2050",1053570
"Gas-CC-CCS-F1","2010",2239437
"Gas-CC-CCS-F1","2011",2210161
"Gas-CC-CCS-F1","2012",2180886
"Gas-CC-CCS-F1","2013",2151611
"Gas-CC-CCS-F1","2014",2122336
"Gas-CC-CCS-F1","2015",2093061
"Gas-CC-CCS-F1","2016",2063786
"Gas-CC-CCS-F1","2017",2034511
"Gas-CC-CCS-F1","2018",2005236
"Gas-CC-CCS-F1","2019",1975961
"Gas-CC-CCS-F1","2020",1946686
"Gas-CC-CCS-F1","2021",1917411
"Gas-CC-CCS-F1","2022",1888136
"Gas-CC-CCS-F1","2023",1858861
"Gas-CC-CCS-F1","2024",1816007
