sc_gid,sc_point_gid,latitude,longitude,region,class,bin,cap_avail,compare,trans_cap_cost
17411,,25.766777,-80.34526,p102,5,,2.378163247824302,1.146876566273294,627.2821
17331,,26.299437,-80.121155,p102,5,,1.189081623912151,1.146876566273294,1607.9575
17329,,26.266348,-80.24786999999999,p102,5,,9.809923397275249,1.146876566273294,1874.6855
17420,,25.666733,-80.36459,p102,5,,6.242678525538794,1.146876566273294,1888.369
17023,,27.453236,-80.31563,p102,5,,13.079897863033665,1.146876566273294,2076.6797
17419,,25.708412,-80.29689,p102,5,,26.45706613204537,1.146876566273294,2249.214
17408,,25.775095,-80.40335,p102,5,,42.50966805485941,1.146876566273294,2830.5898
17238,,26.639833000000003,-80.71710999999999,p102,5,,8.02630096140702,1.146876566273294,2892.5005
17396,,25.875103,-80.38403000000001,p102,5,,30.024311003781825,1.146876566273294,2975.8638
17401,,25.90001,-80.19981999999999,p102,5,,5.053596901626642,1.146876566273294,3505.7441
17346,,26.149733,-80.15075,p102,5,,1.486352029890189,1.146876566273294,3579.6736
17410,,25.808428,-80.277466,p102,5,,3.269974465758416,1.146876566273294,3673.5022
17345,,26.15814,-80.20909,p102,5,,5.053596901626642,1.146876566273294,3703.5322
17406,,25.825104,-80.3937,p102,5,,43.40147927279352,1.146876566273294,3722.7969
17160,,26.831097,-80.61991,p102,5,,9.512652991297209,1.146876566273294,3725.0251
17344,,26.16652,-80.26744000000001,p102,5,,2.0808928418462647,1.146876566273294,4058.6602
17008,,27.51945,-80.42443,p102,5,,33.591555875518274,1.146876566273294,4163.8926
17332,,26.249546,-80.131035,p102,5,,5.648137713582718,1.146876566273294,4245.321
17412,,25.758427,-80.287186,p102,5,,2.0808928418462647,1.146876566273294,4289.6006
17342,,26.216438,-80.25766,p102,5,,8.02630096140702,1.146876566273294,4377.83
17380,,26.016697,-80.296715,p102,5,,99.88285640862073,1.146876566273294,4699.69
17417,,25.675045,-80.42261500000001,p102,5,,79.3711983961361,1.146876566273294,4885.354
17400,,25.85842,-80.26773,p102,5,,5.350867307604681,1.146876566273294,4996.205
16654,,28.386469,-80.805435,p102,5,,46.3741833325739,1.146876566273294,5343.7466
17040,,27.36212,-80.39465,p102,5,,281.51507446120183,1.146876566273294,5528.8096
17399,,25.866777,-80.325874,p102,5,,13.67443867498974,1.146876566273294,5653.834
17107,,27.022137,-80.52225,p102,5,,10.404464209231325,1.146876566273294,5672.8813
17384,,25.999931,-80.18023000000001,p102,5,,3.269974465758416,1.146876566273294,5987.3457
17376,,26.033339,-80.413246,p102,5,,221.1691820476601,1.146876566273294,6236.2983
16656,,28.419928,-80.67554,p102,5,,4.756326495648604,1.146876566273294,6559.155
17367,,26.049875,-80.17041,p102,5,,16.349872328792078,1.146876566273294,6946.689
17386,,25.949976,-80.19003000000001,p102,5,,15.755331516836003,1.146876566273294,7162.2354
17362,,26.108213,-80.21889499999999,p102,5,,13.377168269011705,1.146876566273294,7409.1577
17169,,26.806223,-80.08053000000001,p102,5,,6.8372193374948695,1.146876566273294,7798.717
17365,,26.09981,-80.16058000000001,p102,5,,9.512652991297209,1.146876566273294,7894.0015
17364,,26.058277,-80.22868000000001,p102,5,,111.47640224176418,1.146876566273294,8004.486999999999
17427,,25.616693,-80.374245,p102,5,,91.2620146352576,1.146876566273294,8191.316
17397,,25.916761,-80.31617,p102,5,,32.40247425160612,1.146876566273294,8591.278
17043,,27.304138,-80.34528,p102,5,,23.781632478243026,1.146876566273294,8733.838
17341,,26.174866,-80.325806,p102,5,,24.970714102155178,1.146876566273294,8893.695
17340,,26.224789,-80.31606,p102,5,,7.4317601494509455,1.146876566273294,8982.421
17415,,25.725075,-80.41299000000001,p102,5,,26.15979572606733,1.146876566273294,9153.578
17425,,25.625002,-80.43223,p102,5,,140.90617243358992,1.146876566273294,9331.8
17209,,26.656824,-80.11038,p102,5,,36.56425993529865,1.146876566273294,9743.075
17328,,26.307858000000003,-80.1796,p102,5,,41.91512724290333,1.146876566273294,9858.385
16698,,28.336908,-80.81514,p102,5,,31.213392627693967,1.146876566273294,9918.451
17330,,26.257961,-80.18944499999999,p102,5,,38.05061196518884,1.146876566273294,10030.552
17407,,25.783384,-80.46145,p102,5,,11.593545833143477,1.146876566273294,10177.488
17409,,25.816782,-80.33556999999999,p102,5,,79.66846880211413,1.146876566273294,10249.658
16652,,28.436022,-80.795715,p102,5,,130.20443781838057,1.146876566273294,10870.774
17326,,26.2747,-80.30630500000001,p102,5,,9.809923397275249,1.146876566273294,11019.602
17381,,26.00833,-80.23846400000001,p102,5,,19.619846794550494,1.146876566273294,11309.692
17445,,25.424726,-80.47057,p102,5,,78.18211677222395,1.146876566273294,11507.713
17418,,25.716759,-80.354935,p102,5,,10.701734615209364,1.146876566273294,12310.303
17024,,27.411823,-80.3848,p102,5,,108.80096858796183,1.146876566273294,12814.086
17108,,27.01392,-80.46325,p102,5,,57.07591794778326,1.146876566273294,13130.34
17095,,27.08025,-80.207535,p102,5,,11.890816239121513,1.146876566273294,13169.124
17395,,25.92509,-80.37436,p102,5,,11.296275427165437,1.146876566273294,13294.876
17240,,26.631706,-80.65836,p102,5,,8.02630096140702,1.146876566273294,13533.92
16585,,28.49357,-80.84613,p102,5,,13.67443867498974,1.146876566273294,13645.328
16890,,27.915983,-80.71319,p102,5,,7.134489743472908,1.146876566273294,14011.694
17433,,25.474812,-80.46100600000001,p102,5,,49.94142820431036,1.146876566273294,14087.56
16699,,28.328884,-80.75511999999999,p102,5,,42.50966805485941,1.146876566273294,14210.386
16502,,28.600615,-80.88695,p102,5,,6.539948931516832,1.146876566273294,14630.291
17357,,26.133244,-80.39388000000001,p102,5,,47.56326495648605,1.146876566273294,14638.907
17432,,25.48308,-80.5189,p102,5,,126.93446335262216,1.146876566273294,14712.232
17378,,25.983368,-80.42291,p102,5,,64.21040769125617,1.146876566273294,14751.517
17356,,26.141525,-80.45224,p102,5,,2.378163247824302,1.146876566273294,14752.921
17383,,25.95837,-80.24823,p102,5,,27.05160694400144,1.146876566273294,14808.531
17358,,26.124931,-80.33554000000001,p102,5,,84.42479529776273,1.146876566273294,14858.651000000002
17041,,27.353848,-80.33541,p102,5,,180.740406834647,1.146876566273294,15045.192
17161,,26.839733000000003,-80.31585,p102,5,,22.889821260308917,1.146876566273294,15254.442
17359,,26.083296,-80.40357,p102,5,,126.63719294664412,1.146876566273294,15436.94
17444,,25.432991,-80.528435,p102,5,,9.215382585319173,1.146876566273294,15499.07
17109,,26.972368,-80.16841,p102,5,,7.729030555428983,1.146876566273294,15648.538
17039,,27.320646000000004,-80.46370999999999,p102,5,,32.10520384562808,1.146876566273294,15845.61
17066,,27.212952,-80.424126,p102,5,,25.565254914111254,1.146876566273294,15917.0205
17424,,25.63328,-80.49023000000001,p102,5,,5.648137713582718,1.146876566273294,15917.494
17063,,27.27092,-80.473495,p102,5,,46.96872414452998,1.146876566273294,15921.212
17416,,25.683327,-80.480644,p102,5,,94.53198910101602,1.146876566273294,15967.918
16700,,28.279316,-80.76485,p102,5,,43.40147927279352,1.146876566273294,16323.504
17434,,25.516584,-80.39350999999999,p102,5,,77.88484636624591,1.146876566273294,16343.0205
17042,,27.312408,-80.40449,p102,5,,117.42181036132494,1.146876566273294,16559.793
17343,,26.208057,-80.19927,p102,5,,40.1315048070351,1.146876566273294,16747.787
17377,,26.025032,-80.35497,p102,5,,264.8679317264317,1.146876566273294,16825.584
17414,,25.73336,-80.47105400000001,p102,5,,16.944413140748157,1.146876566273294,16848.521
16651,,28.444023,-80.85583000000001,p102,5,,1.189081623912151,1.146876566273294,17710.252
16841,,27.949394,-80.58403,p102,5,,0.5945408119560756,1.146876566273294,18362.123
17436,,25.466513,-80.40312,p102,5,,66.88584134505851,1.146876566273294,18393.305
16739,,28.229736,-80.77456,p102,5,,6.8372193374948695,1.146876566273294,18579.621
16948,,27.792355,-80.55377,p102,5,,9.215382585319173,1.146876566273294,18671.096
17245,,26.607002,-80.12031,p102,5,,27.943418161935558,1.146876566273294,18743.521
16584,,28.543106,-80.836426,p102,5,,63.61586687930009,1.146876566273294,18868.78
17199,,26.763767,-80.87449000000001,p102,5,,4.161785683692529,1.146876566273294,18871.334
16892,,27.899773,-80.59382,p102,5,,0.5945408119560756,1.146876566273294,18913.97
17162,,26.798225,-80.38449,p102,5,,25.565254914111254,1.146876566273294,18972.842
17091,,27.096916,-80.3256,p102,5,,10.701734615209364,1.146876566273294,19421.967
17170,,26.764854,-80.14927,p102,5,,8.620841773363097,1.146876566273294,19622.508
17429,,25.566645,-80.38388,p102,5,,124.55630010479784,1.146876566273294,19681.871
17426,,25.57495,-80.44183000000001,p102,5,,43.40147927279352,1.146876566273294,19750.195
17243,,26.573952,-80.2475,p102,5,,11.593545833143477,1.146876566273294,19869.15
16783,,28.12251,-80.7341,p102,5,,24.970714102155178,1.146876566273294,20250.676
17363,,26.066648,-80.28697,p102,5,,300.2431100378182,1.146876566273294,20672.9
17125,,26.872828,-80.18826,p102,5,,2.972704059780378,1.146876566273294,21244.242
17241,,26.632140000000003,-80.29635,p102,5,,31.213392627693967,1.146876566273294,21293.02
17307,,26.357740000000003,-80.169754,p102,5,,48.15780576844213,1.146876566273294,21688.97
17361,,26.116589,-80.277214,p102,5,,63.61586687930009,1.146876566273294,21928.66
17398,,25.9084,-80.25799,p102,5,,88.58658098145527,1.146876566273294,22138.709
17025,,27.403545,-80.32552,p102,5,,118.90816239121511,1.146876566273294,22264.785
17204,,26.68197,-80.28653,p102,5,,54.40048429398092,1.146876566273294,22328.197
17202,,26.731790000000004,-80.2767,p102,5,,50.53596901626642,1.146876566273294,23948.646
17379,,25.975067000000003,-80.36466999999999,p102,5,,94.82925950699406,1.146876566273294,24100.475
17236,,26.7139,-80.88395,p102,5,,30.91612222171593,1.146876566273294,24494.266
17382,,25.966734,-80.30645,p102,5,,133.47441228413896,1.146876566273294,24503.688
17163,,26.789928000000003,-80.32567,p102,5,,227.70913097917696,1.146876566273294,24772.607000000004
17431,,25.524887,-80.45142,p102,5,,90.3702034173235,1.146876566273294,25009.777
17022,,27.461515,-80.37495,p102,5,,83.53298407982862,1.146876566273294,26031.781000000003
17306,,26.366133,-80.22825,p102,5,,100.18012681459874,1.146876566273294,27113.287
17325,,26.324602,-80.29653,p102,5,,23.48436207226499,1.146876566273294,28170.72
17274,,26.465876,-80.20857,p102,5,,21.403469230418725,1.146876566273294,29314.992
17304,,26.41601,-80.218414,p102,5,,41.91512724290333,1.146876566273294,31399.002
17124,,26.881193,-80.24713,p102,5,,43.69874967877156,1.146876566273294,31823.955
17327,,26.316246000000003,-80.23806,p102,5,,309.7557630291154,1.146876566273294,33291.84
17305,,26.407614,-80.15989,p102,5,,78.77665758418003,1.146876566273294,34976.13
17205,,26.673618,-80.227806,p102,5,,172.41683546726196,1.146876566273294,35958.766
17203,,26.723436,-80.21793000000001,p102,5,,63.31859647332206,1.146876566273294,36986.78
17242,,26.623790000000003,-80.237656,p102,5,,122.17813685697354,1.146876566273294,39973.28
17164,,26.831402,-80.256996,p102,5,,65.10221890919028,1.146876566273294,43162.2
16740,,28.22169,-80.71462,p102,5,,80.85755042602628,1.146876566273294,44321.707
16978,,27.635218,-80.52363000000001,p102,5,,30.91612222171593,1.146876566273294,48230.438
17275,,26.457478,-80.15001,p102,5,,47.86053536246409,1.146876566273294,48539.344000000005
16500,,28.650137,-80.87725,p102,5,,50.83323942224447,1.146876566273294,48586.023
16742,,28.172106,-80.724365,p102,5,,119.79997360914923,1.146876566273294,49039.027
17208,,26.665237,-80.16908000000001,p102,5,,143.87887649337029,1.146876566273294,49672.297
17206,,26.715052000000004,-80.15918,p102,5,,87.39749935754313,1.146876566273294,50421.484
16946,,27.8005,-80.613365,p102,5,,4.459056089670567,1.146876566273294,50846.46
17244,,26.615412,-80.17898000000001,p102,5,,122.17813685697354,1.146876566273294,52651.375
17201,,26.781265,-80.62954,p102,5,,36.86153034127669,1.146876566273294,53704.434
17272,,26.515732,-80.19872,p102,5,,194.7121159156148,1.146876566273294,55129.04
17360,,26.074987,-80.34526,p102,5,,461.9582108898708,1.146876566273294,55352.234
17006,,27.57735,-80.47399,p102,5,,41.6178568369253,1.146876566273294,57623.242
17246,,26.565578,-80.18885999999999,p102,5,,110.58459102383006,1.146876566273294,58794.707
17159,,26.839237,-80.678795,p102,5,,56.18410672984914,1.146876566273294,59362.617
16784,,28.114439,-80.67425,p102,5,,208.08928418462648,1.146876566273294,60476.164
17273,,26.50733,-80.14012,p102,5,,48.15780576844213,1.146876566273294,61364.727
17168,,26.814648,-80.13934,p102,5,,48.45507617442016,1.146876566273294,61901.246
17207,,26.706635,-80.10044,p102,5,,63.31859647332206,1.146876566273294,64003.516
17200,,26.789402000000003,-80.68839,p102,5,,20.80892841846265,1.146876566273294,64884.543
17171,,26.756433,-80.09049,p102,5,,59.15681078962953,1.146876566273294,67463.02
17247,,26.557170000000003,-80.13022,p102,5,,104.6391829042693,1.146876566273294,70788.01
17128,,26.86443,-80.1294,p102,5,,127.82627457055628,1.146876566273294,71036.7
16786,,28.106335,-80.61440999999999,p102,5,,108.5036981819838,1.146876566273294,74092.28
16785,,28.064840000000004,-80.684,p102,5,,167.95777937759135,1.146876566273294,87145.695
16787,,28.05674,-80.6242,p102,5,,138.82527959174368,1.146876566273294,94008.83
16835,,28.023296,-80.75352,p102,5,,46.3741833325739,1.146876566273294,95285.75
16838,,28.007133000000003,-80.63398000000001,p102,5,,137.63619796783152,1.146876566273294,105764.5
17167,,26.773243,-80.20805,p102,5,,135.2580347200072,1.146876566273294,121882.46
17166,,26.781603000000004,-80.26685,p102,5,,202.14387606506568,1.146876566273294,122841.375
17239,,26.68157,-80.64876600000001,p102,5,,126.93446335262216,1.146876566273294,131723.0
17165,,26.82304,-80.198166,p102,5,,47.86053536246409,1.146876566273294,135663.02
17237,,26.6897,-80.70755,p102,5,,111.17913183578614,1.146876566273294,143326.19
16947,,27.750849,-80.62311600000001,p102,5,,44.29329049072764,1.146876566273294,144256.31
17123,,26.922604,-80.178345,p102,5,,148.93247339499692,1.146876566273294,163224.27
17122,,26.930971000000003,-80.23725,p102,5,,316.2957119606322,1.146876566273294,163918.97
17092,,27.088598,-80.26655600000001,p102,5,,91.55928504123564,1.146876566273294,206642.08
17090,,27.138340000000003,-80.25667,p102,5,,182.5240292705152,1.146876566273294,220284.16
17089,,27.146662,-80.315735,p102,5,,47.86053536246409,1.146876566273294,222615.95
17067,,27.204690000000003,-80.36499,p102,5,,82.6411728618945,1.146876566273294,239144.17
17065,,27.25442,-80.35514,p102,5,,75.5066831184216,1.146876566273294,252519.84
17064,,27.262686,-80.414314,p102,5,,112.07094305372026,1.146876566273294,256113.23
17007,,27.569126,-80.41458,p102,5,,135.2580347200072,1.146876566273294,339442.6
16836,,28.01523,-80.69374,p102,5,,286.2714009568504,1.146876566273294,340705.4
16837,,27.96561,-80.70347,p102,5,,139.7170908096778,1.146876566273294,344088.47
16982,,27.618792,-80.404724,p102,5,,139.41982040369973,1.146876566273294,352782.3
16981,,27.62702,-80.46417,p102,5,,244.05900330796905,1.146876566273294,356432.75
16840,,27.957518,-80.643745,p102,5,,207.4947433726704,1.146876566273294,357395.6
16891,,27.907892,-80.65349599999999,p102,5,,150.1215550189091,1.146876566273294,361163.25
16980,,27.668447,-80.39484399999999,p102,5,,87.69476976352115,1.146876566273294,366155.97
16979,,27.67668,-80.45433,p102,5,,141.20344283956797,1.146876566273294,369669.2
16951,,27.734535,-80.50401,p102,5,,63.61586687930009,1.146876566273294,386810.06
16950,,27.742708,-80.56356,p102,5,,60.04862200756365,1.146876566273294,391138.84
16949,,27.784178000000004,-80.49419,p102,5,,91.85655544721368,1.146876566273294,399988.8
3656,,42.255783,-83.214775,p103,2,,1.9976702598980391,0.9633826484847796,881.319
2069,,43.63699,-83.84210999999999,p103,2,,37.45631737308824,0.9633826484847796,975.61646
3793,,42.155724,-83.75893,p103,2,,58.93127266699216,0.9633826484847796,1385.2992
3807,,42.110867,-83.24466,p103,2,,81.4050630908451,0.9633826484847796,1523.7505
3788,,42.161983,-83.83245,p103,2,,18.478449904056863,0.9633826484847796,2083.2275
3446,,42.380806,-82.96358000000001,p103,2,,10.73747764695196,0.9633826484847796,2252.8042
3334,,42.484043,-83.01697,p103,2,,1.4982526949235293,0.9633826484847796,2277.9312
3426,,42.439423,-83.62753000000001,p103,2,,86.8986563055647,0.9633826484847796,2469.1436
3526,,42.34908,-83.72063,p103,2,,7.990681039592157,0.9633826484847796,2789.1318
3547,,42.297504,-83.13116,p103,2,,0.7491263474617647,0.9633826484847796,3053.6987
920,,45.340523,-84.90715,p103,2,,1.2485439124362745,0.9633826484847796,3190.1157
3543,,42.304085,-83.20478,p103,2,,13.983691819286276,0.9633826484847796,3227.8848
3626,,42.36506,-85.141396,p103,2,,66.9219537065843,0.9633826484847796,3235.9878
3333,,42.490677000000005,-83.090805,p103,2,,5.493593214719608,0.9633826484847796,3448.075
3533,,42.365437,-83.34219,p103,2,,48.94292136750196,0.9633826484847796,3448.2195
2190,,43.57096,-84.23769,p103,2,,13.733983036799016,0.9633826484847796,3670.6997
3654,,42.262318,-83.28837,p103,2,,10.987186429439216,0.9633826484847796,3841.1062
3038,,42.712013,-82.817696,p103,2,,113.11807846672646,0.9633826484847796,3939.2288
3191,,42.58061,-82.99658000000001,p103,2,,34.21010320075392,0.9633826484847796,3947.257
2684,,43.031975,-83.65921,p103,2,,107.87419403449412,0.9633826484847796,3989.082
2191,,43.56491,-84.16243,p103,2,,2.746796607359804,0.9633826484847796,4129.7456
3310,,42.561184,-83.90406,p103,2,,51.19030040988726,0.9633826484847796,4171.1523
4085,,41.924118,-83.35749,p103,2,,7.241554692130392,0.9633826484847796,4238.9220000000005
1139,,44.76024,-85.71615600000001,p103,2,,3.7456317373088233,0.9633826484847796,4305.525
3331,,42.532326,-83.00678,p103,2,,42.70020180532059,0.9633826484847796,4476.49
3147,,42.816933,-85.96618000000001,p103,2,,68.1704976190206,0.9633826484847796,4818.2407
3541,,42.310623,-83.27843,p103,2,,17.979032339082355,0.9633826484847796,4872.108
2313,,43.498196,-83.94633,p103,2,,49.94175649745098,0.9633826484847796,5161.2734
3773,,42.282555,-84.70708,p103,2,,0.7491263474617647,0.9633826484847796,5472.212
3327,,42.54557,-83.15459,p103,2,,32.71185050583039,0.9633826484847796,5478.604
3181,,42.655266,-83.2825,p103,2,,74.41321718120197,0.9633826484847796,5742.7817
3329,,42.497276,-83.16466,p103,2,,71.66642057384216,0.9633826484847796,5746.7676
2995,,42.95192,-85.79302,p103,2,,62.67690440430098,0.9633826484847796,5913.281
3190,,42.587254,-83.07053,p103,2,,81.15535430835784,0.9633826484847796,5977.7456
2873,,42.98981,-85.63554,p103,2,,157.31653296697058,0.9633826484847796,5978.6235
3170,,42.651638,-83.81090999999999,p103,2,,55.9347672771451,0.9633826484847796,6040.395
4213,,41.875797,-83.3673,p103,2,,38.20544372055,0.9633826484847796,6133.7383
2309,,43.55807,-84.69865,p103,2,,2.746796607359804,0.9633826484847796,6221.1543
1217,,44.706493,-85.64768000000001,p103,2,,68.6699151839951,0.9633826484847796,6369.1113
1951,,43.923584000000005,-86.39583,p103,2,,7.990681039592157,0.9633826484847796,6836.8477
3030,,42.73211,-83.04001600000001,p103,2,,269.43577630374807,0.9633826484847796,7151.398
2588,,43.09646,-83.26649,p103,2,,29.46563633349608,0.9633826484847796,7253.2646
3945,,42.09476,-83.62156999999999,p103,2,,0.7491263474617647,0.9633826484847796,7254.8975
3438,,42.407234,-83.258514,p103,2,,109.37244672941765,0.9633826484847796,7563.0938
3444,,42.42909,-82.95336999999999,p103,2,,6.991845909643137,0.9633826484847796,7684.17
3031,,42.72545,-82.96589,p103,2,,61.4283604918647,0.9633826484847796,7817.41
3020,,42.72297,-83.49493000000001,p103,2,,29.46563633349608,0.9633826484847796,7924.246999999999
3545,,42.345802,-83.12109,p103,2,,1.4982526949235293,0.9633826484847796,7991.871
3336,,42.52565,-82.93290999999999,p103,2,,20.72582894644216,0.9633826484847796,8008.066999999999
1218,,44.701164,-85.57085,p103,2,,27.467966073598035,0.9633826484847796,8092.9487
2311,,43.46213,-84.106155,p103,2,,0.9988351299490196,0.9633826484847796,8108.1465
3534,,42.323593,-83.42576600000001,p103,2,,119.86021559388234,0.9633826484847796,8147.257
3036,,42.71875,-82.891785,p103,2,,0.7491263474617647,0.9633826484847796,8201.516
3025,,42.703568,-83.2725,p103,2,,129.84856689337255,0.9633826484847796,8256.733
3790,,42.204063,-83.749374,p103,2,,18.72815868654412,0.9633826484847796,8330.835
3043,,42.698425,-82.66956,p103,2,,8.240389822079411,0.9633826484847796,8415.399
3530,,42.330020000000005,-83.49946,p103,2,,262.19422161161765,0.9633826484847796,8436.971
1949,,43.97206,-86.38811,p103,2,,23.222916771314704,0.9633826484847796,8557.819
2196,,43.54653,-83.936714,p103,2,,10.487768864464709,0.9633826484847796,8574.265
2585,,43.128616,-83.639656,p103,2,,48.19379502004019,0.9633826484847796,8643.447
3636,,42.294434,-83.65654,p103,2,,59.430690231966665,0.9633826484847796,8805.404
3623,,42.451584,-85.650894,p103,2,,202.26411381467648,0.9633826484847796,8829.855
2693,,42.93281,-82.542625,p103,2,,2.497087824872549,0.9633826484847796,8843.518
2886,,42.832355,-83.62380999999999,p103,2,,18.72815868654412,0.9633826484847796,8944.256
2756,,43.135136,-85.61088000000001,p103,2,,9.738642517002942,0.9633826484847796,9057.746
2587,,43.102966,-83.34109000000001,p103,2,,7.241554692130392,0.9633826484847796,9061.346
2993,,42.913857,-85.95031999999999,p103,2,,0.7491263474617647,0.9633826484847796,9147.055
1950,,43.92849,-86.47175,p103,2,,4.245049302283333,0.9633826484847796,9148.775
3309,,42.567368,-83.97808,p103,2,,14.73281816674804,0.9633826484847796,9237.303
3947,,42.062557,-83.25459000000001,p103,2,,76.4108874411,0.9633826484847796,9329.107
2679,,43.05078,-83.88295,p103,2,,68.1704976190206,0.9633826484847796,9361.601
3538,,42.35893,-83.26848000000001,p103,2,,26.46913094364902,0.9633826484847796,9455.099
2590,,43.0293,-82.52135,p103,2,,84.65127726317941,0.9633826484847796,9468.47
2869,,43.00037,-85.78495,p103,2,,229.98178867076172,0.9633826484847796,9502.761
3330,,42.538967,-83.08068,p103,2,,65.67340979414804,0.9633826484847796,9547.481
2999,,42.94137,-85.64373,p103,2,,87.39807387053922,0.9633826484847796,9609.656
3317,,42.53607,-83.60811600000001,p103,2,,63.17632196927549,0.9633826484847796,9717.742
3189,,42.628890000000006,-82.98637,p103,2,,87.89749143551373,0.9633826484847796,9754.968
2188,,43.619316,-84.2283,p103,2,,265.1907270014647,0.9633826484847796,9817.681
685,,46.473236,-84.288414,p103,2,,3.7456317373088233,0.9633826484847796,9868.482
2896,,42.760277,-82.80731999999999,p103,2,,33.96039441826667,0.9633826484847796,9889.316
2883,,42.838684,-83.69813,p103,2,,36.45748224313922,0.9633826484847796,9890.329
2315,,43.443665,-83.88084,p103,2,,65.92311857663529,0.9633826484847796,9906.307
3630,,42.31325,-83.877625,p103,2,,19.227576251518627,0.9633826484847796,9969.757
3536,,42.317127,-83.35209,p103,2,,32.46214172334314,0.9633826484847796,9983.223
3529,,42.33641,-83.573166,p103,2,,42.70020180532059,0.9633826484847796,10299.334
3436,,42.448982,-83.17471,p103,2,,5.993010779694117,0.9633826484847796,10327.665
3157,,42.79071,-85.59376999999999,p103,2,,18.72815868654412,0.9633826484847796,10551.188
3338,,42.518932,-82.85904000000001,p103,2,,5.743301997206863,0.9633826484847796,10688.672
3650,,42.226955,-83.4454,p103,2,,106.3759413395706,0.9633826484847796,10755.583
2310,,43.504356,-84.02149,p103,2,,21.974372858878432,0.9633826484847796,10775.229
3199,,42.560444,-82.774826,p103,2,,3.7456317373088233,0.9633826484847796,11239.472
2994,,42.957134,-85.86769,p103,2,,110.37128185936668,0.9633826484847796,11346.888
3943,,42.05275,-83.70459,p103,2,,19.227576251518627,0.9633826484847796,11397.514
3801,,42.172188,-83.38168,p103,2,,20.97553772892941,0.9633826484847796,11418.044
3799,,42.17864,-83.45519,p103,2,,9.239224952028431,0.9633826484847796,11552.549
3798,,42.143093,-83.61191600000001,p103,2,,2.9965053898470586,0.9633826484847796,11669.145
2189,,43.613262,-84.15297,p103,2,,77.40972257104903,0.9633826484847796,12055.984
3146,,42.82206,-86.040695,p103,2,,318.1289888887628,0.9633826484847796,12099.034
3022,,42.758373,-83.33666,p103,2,,133.09478106570688,0.9633826484847796,12326.483
3188,,42.63554,-83.06038000000001,p103,2,,187.03187808295397,0.9633826484847796,12340.786
2486,,43.36453,-84.73461,p103,2,,0.2497087824872549,0.9633826484847796,12385.877
729,,46.237133,-84.41601999999999,p103,2,,10.987186429439216,0.9633826484847796,12661.287
3159,,42.729683,-84.775635,p103,2,,35.70835589567746,0.9633826484847796,12662.326
3013,,42.797165,-84.386024,p103,2,,0.7491263474617647,0.9633826484847796,12901.9
2194,,43.588657,-83.851814,p103,2,,113.86720481418824,0.9633826484847796,12916.848999999998
3034,,42.67717,-82.976135,p103,2,,137.3398303679902,0.9633826484847796,12951.188
4203,,41.966465,-85.06212,p103,2,,1.2485439124362745,0.9633826484847796,12970.37
3339,,42.470657,-82.86934000000001,p103,2,,7.990681039592157,0.9633826484847796,13093.789
2420,,43.346996,-83.90011,p103,2,,47.69437745506568,0.9633826484847796,13103.473999999998
3786,,42.210327,-83.82296,p103,2,,3.7456317373088233,0.9633826484847796,13130.425
3024,,42.71007,-83.34663,p103,2,,263.44276552405387,0.9633826484847796,13159.101
2678,,43.09288,-83.7987,p103,2,,16.480779644158822,0.9633826484847796,13307.913
2998,,42.946663,-85.71837,p103,2,,75.41205231115099,0.9633826484847796,13430.604
2192,,43.601036,-84.002365,p103,2,,23.222916771314704,0.9633826484847796,13498.052
3176,,42.674652,-83.50476,p103,2,,44.19845450024412,0.9633826484847796,13527.598
3445,,42.422382,-82.879616,p103,2,,40.20311398044804,0.9633826484847796,13708.907
4313,,41.750042,-83.61568,p103,2,,15.232235731722549,0.9633826484847796,13816.116000000002
3522,,42.416145,-83.93248,p103,2,,16.730488426646076,0.9633826484847796,13878.301
3294,,42.73021,-86.1308,p103,2,,0.4994175649745098,0.9633826484847796,13972.945
3527,,42.384735,-83.56344,p103,2,,94.88933734515687,0.9633826484847796,14003.286
2419,,43.353184000000006,-83.97508,p103,2,,0.4994175649745098,0.9633826484847796,14054.706
3026,,42.745316,-83.18831,p103,2,,94.1402109976951,0.9633826484847796,14112.195
2876,,42.9791,-85.486176,p103,2,,24.97087824872549,0.9633826484847796,14187.584
3006,,42.925255,-85.41988,p103,2,,12.485439124362744,0.9633826484847796,14194.257
3017,,42.777676,-83.55931,p103,2,,4.744466867257843,0.9633826484847796,14359.745
3766,,42.311047,-85.07606,p103,2,,0.7491263474617647,0.9633826484847796,14371.098
2779,,42.970936,-83.52,p103,2,,12.23573034187549,0.9633826484847796,14509.098999999998
3194,,42.615475,-82.8384,p103,2,,63.426030751762745,0.9633826484847796,14553.003
2068,,43.6432,-83.917435,p103,2,,277.6761661258274,0.9633826484847796,14584.025
3296,,42.768467,-85.97408,p103,2,,32.71185050583039,0.9633826484847796,14645.228
3658,,42.21401,-83.29829000000001,p103,2,,108.62332038195588,0.9633826484847796,14677.058
1642,,44.209488,-86.27304000000001,p103,2,,16.23107086167157,0.9633826484847796,14714.646
3195,,42.573925,-82.922646,p103,2,,152.32235731722548,0.9633826484847796,14735.003
3297,,42.725124,-86.05639000000001,p103,2,,10.73747764695196,0.9633826484847796,14833.961
3039,,42.670475,-82.90209,p103,2,,80.65593674338334,0.9633826484847796,14889.071000000002
3785,,42.198746,-84.27391999999999,p103,2,,2.497087824872549,0.9633826484847796,15070.712
