"Dim1","Dim2","Dim3","Val"
"battery_2","p13","2040",1.371
"battery_2","p13","2042",1.371
"battery_2","p13","2044",1.371
"battery_2","p13","2046",1.371
"battery_2","p13","2048",1.371
"battery_2","p13","2050",1.371
"battery_2","p14","2022",1.478
"battery_2","p14","2024",1.424
"battery_2","p14","2026",1.37
"battery_2","p14","2028",1.343
"battery_2","p14","2030",1.342
"battery_2","p14","2032",1.342
"battery_2","p14","2034",1.342
"battery_2","p14","2036",1.342
"battery_2","p14","2038",1.342
"battery_2","p14","2040",1.342
"battery_2","p14","2042",1.342
"battery_2","p14","2044",1.342
"battery_2","p14","2046",1.342
"battery_2","p14","2048",1.342
"battery_2","p14","2050",1.342
"battery_2","p15","2022",1.476
"battery_2","p15","2024",1.423
"battery_2","p15","2026",1.369
"battery_2","p15","2028",1.341
"battery_2","p15","2030",1.34
"battery_2","p15","2032",1.34
"battery_2","p15","2034",1.34
"battery_2","p15","2036",1.34
"battery_2","p15","2038",1.34
"battery_2","p15","2040",1.34
"battery_2","p15","2042",1.34
"battery_2","p15","2044",1.34
"battery_2","p15","2046",1.34
"battery_2","p15","2048",1.34
"battery_2","p15","2050",1.34
"battery_2","p16","2022",1.474
"battery_2","p16","2024",1.42
"battery_2","p16","2026",1.366
"battery_2","p16","2028",1.338
"battery_2","p16","2030",1.338
"battery_2","p16","2032",1.338
"battery_2","p16","2034",1.338
"battery_2","p16","2036",1.338
"battery_2","p16","2038",1.338
"battery_2","p16","2040",1.338
"battery_2","p16","2042",1.338
"battery_2","p16","2044",1.338
"battery_2","p16","2046",1.338
"battery_2","p16","2048",1.338
"battery_2","p16","2050",1.338
"battery_2","p17","2022",1.483
"battery_2","p17","2024",1.429
"battery_2","p17","2026",1.375
"battery_2","p17","2028",1.347
"battery_2","p17","2030",1.346
"battery_2","p17","2032",1.346
"battery_2","p17","2034",1.346
"battery_2","p17","2036",1.346
"battery_2","p17","2038",1.346
"battery_2","p17","2040",1.346
"battery_2","p17","2042",1.346
"battery_2","p17","2044",1.346
"battery_2","p17","2046",1.346
"battery_2","p17","2048",1.346
"battery_2","p17","2050",1.346
"battery_2","p18","2022",1.484
"battery_2","p18","2024",1.43
"battery_2","p18","2026",1.376
"battery_2","p18","2028",1.348
"battery_2","p18","2030",1.348
"battery_2","p18","2032",1.348
"battery_2","p18","2034",1.348
"battery_2","p18","2036",1.348
