sc_gid,sc_point_gid,latitude,longitude,region,class,bin,cap_avail,supply_curve_cost_per_mw
19,1543,48.347,-124.653,s1,6,1,8.9667,6141593.465296312
27,1924,48.282,-124.447,s1,7,1,92.1942,475014.25974768936
26,1923,48.253,-124.604,s1,7,2,80.3601,590188.4825348587
1659,9521,46.32899999999999,-123.963,s1,7,3,14.4342,650544.7865129736
20,1544,48.376000000000005,-124.495,s1,7,4,28.3581,2661455.9669933342
1852,9901,46.236,-123.917,s1,7,5,5.6619,4685056.281221713
1144,8383,46.666,-123.796,s1,8,1,58.8303,162005.68795304123
765,7248,47.086000000000006,-123.165,s1,8,1,110.6865,171116.95776787458
1477,9145,46.535,-123.399,s1,8,1,68.69634323730469,184734.72851164688
57,2684,48.096,-124.35,s1,8,1,123.57910942382811,231892.8365747645
58,2685,48.124,-124.193,s1,8,2,113.3595,265846.2638951408
661,6863,47.039,-123.982,s1,8,2,105.9723,268460.4298846599
40,2304,48.18899999999999,-124.398,s1,8,2,101.26854140625,272959.56806074607
874,7623,46.853,-123.889,s1,8,2,86.2893,296132.6659742387
1660,9522,46.357,-123.811,s1,8,2,30.204899999999995,301561.81400087
1003,8003,46.75899999999999,-123.843,s1,8,3,58.5873,333850.6210001434
39,2303,48.16,-124.555,s1,8,3,101.1609,336732.8414228312
41,2305,48.218,-124.241,s1,8,3,130.10219999999998,390811.3136911321
1292,8763,46.572,-123.75,s1,8,3,54.7722,408679.6306060659
1856,9905,46.348,-123.308,s1,8,4,110.76450205078125,430366.5844493533
569,6483,47.133,-124.029,s1,8,4,76.61789999999998,449147.9238699653
1476,9144,46.507,-123.552,s1,8,4,39.2931,470998.31504764414
83,3062,47.944,-124.614,s1,8,4,76.9095,503436.1484239485
1474,9142,46.451,-123.857,s1,8,4,36.52289999999999,561518.7448520409
873,7622,46.824,-124.042,s1,8,4,64.2006,571379.2137957846
1475,9143,46.479,-123.704,s1,8,4,21.2625,641406.6278431735
55,2682,48.038,-124.663,s1,8,5,71.5392,650111.1742475718
1662,9524,46.413,-123.506,s1,8,5,35.92779323730469,732955.1910461291
87,3066,48.059,-123.989,s1,8,5,34.967699999999994,739999.2995409168
760,7243,46.946000000000005,-123.936,s1,8,5,23.39385205078125,991721.9571946806
345,5342,47.38399999999999,-124.325,s1,8,5,69.71669999999999,1026231.4383783544
1291,8762,46.544,-123.903,s1,8,5,24.3,1045849.6848301934
568,6482,47.104,-124.183,s1,8,5,30.666599999999995,1200577.6118685524
1002,8002,46.731,-123.996,s1,8,5,16.961399999999998,1610083.0019983994
1143,8382,46.637,-123.949,s1,8,5,11.8827,1911104.6376114525
481,6102,47.198,-124.23,s1,8,5,27.1674,2042269.65078883
408,5722,47.291,-124.278,s1,8,5,32.7807,2174520.3830798343
120,3446,47.966,-123.941,s1,8,5,12.854699999999998,3073818.2211589767
1853,9902,46.264,-123.765,s1,8,5,9.0882,3518896.9227739726
38,2302,48.131,-124.712,s1,8,5,11.3238,4651230.773743025
25,1922,48.224,-124.761,s1,8,5,8.8452,8618557.831563609
662,6864,47.068000000000005,-123.828,s1,9,1,188.0800541015625,110446.47096606703
663,6865,47.096,-123.674,s1,9,1,179.577,141166.68900880514
875,7624,46.881,-123.735,s1,9,1,73.38600000000001,173235.5623659523
761,7244,46.974,-123.782,s1,9,1,67.2867,184995.016538638
762,7245,47.002,-123.628,s1,9,1,74.0907,209580.560527592
878,7627,46.965,-123.274,s1,9,1,75.1599,221496.17965361968
570,6484,47.161,-123.875,s1,9,1,157.020525,224964.65097369385
877,7626,46.937,-123.428,s1,9,2,68.3802,233915.51752147675
1007,8007,46.871,-123.228,s1,9,2,97.2729,243306.320500454
59,2686,48.153,-124.036,s1,9,2,114.7689,269190.40093592444
764,7247,47.058,-123.32,s1,9,2,75.59729999999998,274061.24104336085
1006,8006,46.843,-123.382,s1,9,2,108.378,305355.1989742371
56,2683,48.067,-124.506,s1,9,2,142.13993115234376,322473.5585471637
2052,10285,46.254,-123.263,s1,9,3,106.1424,323449.03171855496
205,4213,47.973,-122.751,s1,9,3,32.6592,330826.97471204324
876,7625,46.909,-123.582,s1,9,3,62.5482,332557.28126743605
665,6867,47.152,-123.365,s1,9,3,77.0796,338965.0621498153
86,3065,48.031000000000006,-124.145,s1,9,3,62.4024,344846.49041380134
666,6868,47.179,-123.211,s1,9,3,42.3549,363375.5615152989
1004,8004,46.787,-123.689,s1,9,3,41.5044,367142.0918959181
84,3063,47.973,-124.458,s1,9,3,126.02903115234376,368463.50689636194
85,3064,48.002,-124.302,s1,9,4,109.9332,375328.5135610647
1146,8385,46.722,-123.49,s1,9,4,69.40079999999999,409150.3664804924
1005,8005,46.815,-123.536,s1,9,4,58.1985,429066.4177727198
88,3067,48.088,-123.832,s1,9,4,46.7775,430158.8124260551
1294,8765,46.628,-123.444,s1,9,4,102.37687294921874,439984.6504670537
117,3443,47.88,-124.41,s1,9,4,136.7847,463251.5001598579
295,4963,47.506,-124.218,s1,9,4,187.6446,473998.3511848581
409,5723,47.32,-124.123,s1,9,5,132.192,507399.7279257384
118,3444,47.909,-124.254,s1,9,5,73.5075,552709.9465523984
346,5343,47.413,-124.171,s1,9,5,141.183,556382.8811675988
482,6103,47.226000000000006,-124.076,s1,9,5,71.85339733886718,631754.8463745525
1854,9903,46.292,-123.613,s1,9,5,20.3148,738773.7783123988
155,3823,47.787,-124.362,s1,9,5,56.5947,890885.4658631114
199,4203,47.693000000000005,-124.314,s1,9,5,65.29409999999999,986219.0881552402
116,3442,47.851000000000006,-124.566,s1,9,5,32.48909999999999,1455588.306558467
119,3445,47.937,-124.097,s1,9,5,13.8267,2774518.6698365626
294,4962,47.478,-124.373,s1,9,5,31.8087,3048090.6819161237
42,2306,48.246,-124.084,s1,9,5,11.9799,4119359.6537361583
1293,8764,46.6,-123.597,s1,10,1,77.85719999999998,139134.39713080705
1855,9904,46.32,-123.46,s1,10,1,97.3215,151585.69132756357
204,4212,47.946000000000005,-122.908,s1,10,1,78.39179999999998,179066.18561372213
250,4592,47.852,-122.862,s1,10,1,49.2075,206699.60225491444
571,6485,47.18899999999999,-123.721,s1,10,1,147.81689999999998,246366.41860513896
160,3832,48.04,-122.954,s1,10,1,40.824,247247.45685577596
763,7246,47.03,-123.474,s1,10,1,62.9127,249481.48588360983
2051,10284,46.226000000000006,-123.415,s1,10,2,43.1082,266305.1803518408
574,6488,47.273,-123.257,s1,10,2,44.97152233886719,318177.72421939194
1145,8384,46.694,-123.643,s1,10,2,39.8277,323890.2015027176
251,4593,47.879,-122.705,s1,10,2,47.0934,350291.6377433906
89,3068,48.11600000000001,-123.675,s1,10,2,22.0158,377933.5922760607
576,6490,47.328,-122.946,s1,10,2,25.5636,379220.0599815531
159,3831,48.012,-123.111,s1,10,2,44.1531,389694.824854263
664,6866,47.124,-123.52,s1,10,2,62.58950881347656,393196.6531575685
572,6486,47.217,-123.566,s1,10,2,83.59758852539062,401492.49428808567
484,6105,47.283,-123.767,s1,10,3,133.0668,414677.6444958546
2254,10665,46.161,-123.218,s1,10,3,25.3206,426556.2622837292
488,6109,47.394,-123.147,s1,10,3,26.244,431844.1911808223
485,6106,47.31100000000001,-123.612,s1,10,3,88.02408032226562,479645.8924130883
1661,9523,46.385,-123.658,s1,10,3,26.6085,483935.1498760272
573,6487,47.245,-123.411,s1,10,3,46.61080235595704,490549.8589134398
123,3450,48.078,-123.314,s1,10,3,13.7538,506599.5963076288
487,6108,47.367,-123.302,s1,10,3,35.9883,546641.4460313533
410,5724,47.348,-123.969,s1,10,3,96.24500881347656,566918.8976705298
122,3449,48.05,-123.471,s1,10,3,29.0871,599515.5206650562
158,3830,47.984,-123.267,s1,10,3,47.0205,625785.8417500644
483,6104,47.255,-123.922,s1,10,4,66.578108203125,673509.2081784143
415,5729,47.488,-123.193,s1,10,4,21.0924,699243.6377930265
347,5344,47.442,-124.016,s1,10,4,86.96678115234373,760229.9145960027
247,4584,47.628,-124.11,s1,10,4,101.331,859032.5123665882
296,4964,47.535,-124.063,s1,10,4,102.1329,947249.8171252484
246,4583,47.6,-124.266,s1,10,4,83.6892,963747.1850545744
416,5730,47.516000000000005,-123.037,s1,10,4,32.1003,1012280.8198023842
203,4211,47.918,-123.064,s1,10,5,31.9302,1026240.3538520158
411,5725,47.376000000000005,-123.814,s1,10,5,52.731,1126702.4293639094
352,5350,47.609,-123.083,s1,10,5,14.4099,1143654.2611404746
200,4204,47.722,-124.158,s1,10,5,108.2079,1165646.8076274698
353,5351,47.637,-122.927,s1,10,5,9.5013,1230033.719654209
156,3824,47.815,-124.206,s1,10,5,41.0184,1238282.2925477535
489,6110,47.422,-122.992,s1,10,5,20.169,1254312.8441642034
60,2687,48.181,-123.879,s1,10,5,26.1711,1256838.1285739555
577,6491,47.356,-122.791,s1,10,5,7.1442,1706750.407533406
575,6489,47.301,-123.102,s1,10,5,6.2937,1707068.7959467778
201,4205,47.75,-124.002,s1,10,5,43.74,1731068.8604081897
486,6107,47.339,-123.457,s1,10,5,15.7464,2116338.691498799
412,5726,47.405,-123.659,s1,10,5,24.9318,2215852.0367830326
157,3825,47.844,-124.05,s1,10,5,30.0591,2244365.208869725
414,5728,47.46,-123.348,s1,10,5,7.9947,2879002.00919192
348,5345,47.47,-123.861,s1,10,5,23.95858529663085,3108672.3815464946
297,4965,47.563,-123.908,s1,10,5,28.2852,3140229.0972419614
248,4585,47.657,-123.955,s1,10,5,28.8927,3291376.684509104
413,5727,47.433,-123.504,s1,10,5,6.318,5842121.99764141
4430,14458,45.031000000000006,-123.821,s10,7,1,113.2623,116335.5149136227
2447,11040,45.927,-123.93,s10,7,1,69.69239999999999,175596.52257886104
2649,11420,45.834,-123.884,s10,7,2,104.733,183200.95127684087
4192,14078,45.124,-123.867,s10,7,2,94.8672,197120.011959608
2252,10663,46.105,-123.522,s10,7,3,127.7208,208034.67278268092
2448,11041,45.955,-123.779,s10,7,4,83.22749999999998,252900.13708880564
2858,11802,45.797,-123.537,s10,7,4,83.05739999999999,356750.3115619799
3729,13318,45.31100000000001,-123.957,s10,7,5,44.3718,507136.13270945335
3068,12179,45.619,-123.944,s10,7,5,28.7712,633562.350823308
3071,12182,45.703,-123.492,s10,7,5,37.9566,909916.1946712404
3070,12181,45.675,-123.643,s10,7,5,24.2271,1294127.5424723602
4191,14077,45.096,-124.015,s10,7,5,7.3386,4917867.796371698
2855,11799,45.712,-123.989,s10,7,5,7.0227,5601879.260743427
3503,12938,45.404,-124.002,s10,7,5,6.439500000000002,6301613.028489411
3074,12185,45.786,-123.04,s10,8,1,134.59769999999995,83674.5381287532
2250,10661,46.049,-123.825,s10,8,1,93.1662,139971.70689584356
2253,10664,46.133,-123.37,s10,8,2,63.6417,175024.54844069312
3291,12562,45.61,-123.447,s10,8,2,58.5144,257279.9765943464
2859,11803,45.825,-123.386,s10,8,3,141.7419,266460.56932230847
3959,13698,45.217,-123.912,s10,8,3,56.3274,282423.7979386797
2449,11042,45.984,-123.628,s10,8,4,129.6648,294876.1941540242
2650,11421,45.862,-123.734,s10,8,5,111.9987,327293.4572202535
3504,12939,45.432,-123.853,s10,8,5,28.0179,350524.9512225972
3288,12559,45.526,-123.898,s10,8,5,21.9186,572988.6292690577
3069,12180,45.647,-123.793,s10,8,5,30.0834,669330.6800317322
3289,12560,45.554,-123.748,s10,8,5,30.375,793046.4805408411
2861,11805,45.88,-123.084,s10,9,1,140.6727,78918.31175027338
3730,13319,45.339,-123.808,s10,9,1,84.0051,133605.2009532088
2654,11425,45.973,-123.129,s10,9,1,147.03929999999997,138651.3796317952
2862,11806,45.907,-122.933,s10,9,2,93.7008,156701.01632234085
2856,11800,45.74100000000001,-123.839,s10,9,2,65.97449999999999,165141.20883349652
2251,10662,46.077,-123.673,s10,9,2,135.7155,173521.2186782371
2451,11044,46.039,-123.325,s10,9,3,129.4461,198056.10642908892
2452,11045,46.067,-123.173,s10,9,3,59.8509,230674.6315198714
2450,11043,46.012,-123.477,s10,9,3,157.9257,234640.468782358
3960,13699,45.246,-123.762,s10,9,4,82.9845,255410.11406069197
3731,13320,45.367,-123.658,s10,9,4,37.8351,258835.0013966791
2652,11423,45.918,-123.431,s10,9,4,161.7651,294178.56408450654
3732,13321,45.395,-123.508,s10,9,5,71.2962,303162.2320553721
2655,11426,46.001000000000005,-122.977,s10,9,5,59.1219,316247.35378962377
3075,12186,45.81399999999999,-122.889,s10,9,5,27.3618,316464.1319670746
2453,11046,46.094,-123.021,s10,9,5,27.2889,326693.62767006096
3506,12941,45.488,-123.553,s10,9,5,44.5662,430070.0298091621
2050,10283,46.198,-123.567,s10,9,5,34.749,431832.6484807667
3290,12561,45.582,-123.598,s10,9,5,33.096599999999995,447524.09793808137
2857,11801,45.769,-123.688,s10,9,5,64.2978,484079.5061512899
2653,11424,45.946000000000005,-123.28,s10,10,1,135.5211,238769.85920071564
2860,11804,45.852,-123.235,s10,10,2,109.9818,301753.30715706875
3961,13700,45.274,-123.613,s10,10,3,83.98079999999999,362648.4743347245
2651,11422,45.89,-123.583,s10,10,4,143.1756,366551.1690679157
3505,12940,45.46,-123.703,s10,10,4,32.076,458796.84840799513
2049,10282,46.17,-123.719,s10,10,4,15.066,489783.1463841407
5510,16125,47.113,-100.741,s100,4,1,255.4416,13918.435384860784
5505,16120,47.086000000000006,-101.545,s100,4,1,203.8041,42667.87027488255
5738,16499,46.983,-101.696,s100,4,1,298.9629,57711.09029098022
5737,16498,46.977,-101.857,s100,4,2,219.9393,63096.00304302962
5511,16126,47.117,-100.58,s100,4,2,214.1964791015625,66020.20597209275
5741,16502,47.0,-101.215,s100,4,3,156.2733,74357.7479179146
5504,16119,47.08,-101.706,s100,4,3,152.21519999999995,83717.60730863397
5272,15742,47.195,-101.233,s100,4,3,151.3161,88628.32212876246
5979,16877,46.873000000000005,-102.007,s100,4,3,150.7815,102980.0552832286
7050,18403,46.518,-101.012,s100,4,4,165.71847744140624,106250.20631718532
6233,17257,46.776,-101.997,s100,4,4,159.1893,128760.88324087928
5736,16497,46.971,-102.017,s100,4,4,163.1259,145247.19549664055
5985,16883,46.907,-101.046,s100,4,4,74.8683,157651.49813685933
6234,17258,46.782,-101.837,s100,4,5,140.1624,168407.32969735627
6498,17639,46.69,-101.668,s100,4,5,158.1687,173240.44770491705
4565,14597,47.458,-102.069,s100,4,5,116.9073,195898.87535027688
5271,15741,47.18899999999999,-101.394,s100,4,5,104.004,204482.8353815136
6775,18025,46.625,-100.701,s100,4,5,87.35849999999998,285949.5796857604
5739,16500,46.989,-101.536,s100,5,1,380.1492,48089.805573367456
5745,16506,47.02,-100.573,s100,5,1,174.5469,49050.22392802149
5980,16878,46.879,-101.847,s100,5,1,145.3626,75132.90497200884
7051,18404,46.523,-100.853,s100,5,1,152.7012,81203.06527783284
5984,16882,46.902,-101.206,s100,5,2,166.06619999999995,87122.79414036735
5982,16880,46.891000000000005,-101.527,s100,5,2,130.61249999999998,90785.99621083924
4802,14978,47.367,-101.897,s100,5,2,119.4831,93282.77202596952
6237,17261,46.799,-101.357,s100,5,2,122.66639999999998,99847.82185412744
5270,15740,47.184,-101.555,s100,5,2,126.7731,104400.96473838884
5275,15745,47.21,-100.749,s100,5,3,154.95428935546877,108589.3072527213
5503,16118,47.074,-101.867,s100,5,3,142.3251,109513.40314704792
5740,16501,46.994,-101.375,s100,5,3,133.9173,110265.15726210004
5981,16879,46.885,-101.687,s100,5,3,122.1318,114816.90784800128
5983,16881,46.897,-101.366,s100,5,4,95.3775,117956.97933197748
5506,16121,47.092,-101.385,s100,5,4,103.63949999999998,121121.85631911068
5276,15746,47.215,-100.588,s100,5,4,104.56289999999998,128672.53078010242
5273,15743,47.2,-101.072,s100,5,4,92.6316,130346.99797588088
5512,16127,47.122,-100.419,s100,5,4,129.703433203125,136563.93440701292
5513,16128,47.126000000000005,-100.258,s100,5,4,98.85701557617188,146844.38936989877
5744,16505,47.015,-100.733,s100,5,5,88.9623,158660.30435687868
5747,16508,47.029,-100.251,s100,5,5,107.35739999999998,158974.2280250471
5278,15748,47.224,-100.266,s100,5,5,68.0157,182433.6394840887
5507,16122,47.097,-101.224,s100,5,5,53.3871,187546.51384989603
5277,15747,47.219,-100.427,s100,5,5,79.21799999999998,192145.78013334173
4568,14600,47.476000000000006,-101.583,s100,5,5,81.8667,217166.47340384944
4567,14599,47.47,-101.745,s100,5,5,68.0157,311871.34240686346
5042,15368,47.322,-100.273,s100,5,5,40.9698,523232.3754975293
5031,15357,47.263000000000005,-102.048,s100,6,1,154.7873573730469,65938.69979468605
4801,14977,47.361,-102.058,s100,6,1,147.50099999999995,74205.56710641237
5267,15737,47.166,-102.038,s100,6,1,147.4038,75622.27714592629
6774,18024,46.62,-100.861,s100,6,1,163.36403525390622,81169.35079642307
6772,18022,46.61,-101.18,s100,6,1,180.306,84187.91220993538
5989,16887,46.927,-100.404,s100,6,1,146.4318,86256.98315211097
6500,17641,46.702,-101.348,s100,6,2,120.81959999999998,88154.68195415483
5502,16117,47.068000000000005,-102.027,s100,6,2,183.5379,88180.62227037123
6235,17259,46.788,-101.677,s100,6,2,162.63989999999995,93876.65250936356
6502,17643,46.712,-101.029,s100,6,2,150.3684,94187.23246950773
6499,17640,46.696000000000005,-101.508,s100,6,2,179.40689999999995,105053.37488975876
6773,18023,46.615,-101.02,s100,6,3,146.06073852539063,106043.63785372669
7052,18405,46.528,-100.693,s100,6,3,210.7296,115204.00759408055
6501,17642,46.707,-101.189,s100,6,3,100.7478,119142.04275553896
7049,18402,46.512,-101.171,s100,6,3,192.10729262695315,119904.39304125767
5746,16507,47.024,-100.412,s100,6,3,131.21999999999997,125277.6107705614
6236,17260,46.794,-101.517,s100,6,3,129.00869999999998,128792.26944589784
5269,15739,47.178,-101.716,s100,6,4,97.88039999999998,133824.5735241457
5509,16124,47.108,-100.902,s100,6,4,100.01831352539062,137395.8992838396
5268,15738,47.172,-101.877,s100,6,4,122.958,137473.77035090525
5988,16886,46.922,-100.565,s100,6,4,151.5348,138695.58371679354
4804,14980,47.379,-101.574,s100,6,4,85.0257,158819.26587134384
4803,14979,47.373000000000005,-101.735,s100,6,4,91.8131776611328,161171.70143873274
5743,16504,47.01,-100.894,s100,6,4,91.9026,169331.51654989822
6503,17644,46.718,-100.869,s100,6,4,66.41262971191406,180282.3797565977
5035,15361,47.287,-101.403,s100,6,5,69.9597,186926.9674038681
5508,16123,47.102,-101.063,s100,6,5,63.73744057617186,196429.36653405047
5040,15366,47.312,-100.596,s100,6,5,68.35589999999999,198727.12668784792
6244,17268,46.834,-100.237,s100,6,5,74.06639999999999,206528.4180497253
5987,16885,46.917,-100.725,s100,6,5,68.67179999999999,210829.49546012143
5742,16503,47.005,-101.054,s100,6,5,63.59309999999999,241288.09043395825
6506,17647,46.732,-100.39,s100,6,5,71.55864118652343,241374.867512512
5990,16888,46.931,-100.244,s100,6,5,75.0384,249888.71612011647
6239,17263,46.81,-101.037,s100,6,5,55.0395,250255.9246889405
6505,17646,46.727,-100.549,s100,6,5,54.4908041015625,258365.06927337608
6238,17262,46.805,-101.197,s100,6,5,73.72619999999998,263860.8404114481
4566,14598,47.464,-101.907,s100,6,5,67.8699,302201.1560549773
4331,14217,47.556,-102.079,s100,6,5,74.3823,531030.3712284152
7336,18783,46.42,-101.003,s100,7,1,246.7179,54473.97278428049
7338,18785,46.43,-100.686,s100,7,1,160.7688,63358.37464783585
7335,18782,46.415,-101.162,s100,7,2,211.419966796875,77481.91283960066
7337,18784,46.425,-100.845,s100,7,3,178.84799999999998,97294.42055704205
5032,15358,47.269,-101.887,s100,7,4,120.6981,104981.38431803296
5033,15359,47.275,-101.725,s100,7,4,62.53702294921875,158510.19010123503
6242,17266,46.825,-100.557,s100,7,4,68.3073,204065.15662248692
5034,15360,47.281000000000006,-101.564,s100,7,4,61.8678,231779.52182278328
6243,17267,46.82899999999999,-100.397,s100,7,5,56.4489,241229.2700589769
4805,14981,47.38399999999999,-101.412,s100,7,5,58.7817,264219.9477616327
5986,16884,46.913,-100.886,s100,7,5,45.7326,290316.9389972737
6240,17264,46.815,-100.877,s100,7,5,22.9149,321471.3260307298
6507,17648,46.736,-100.23,s100,7,5,53.67869999999999,346644.3386110676
6241,17265,46.82,-100.717,s100,7,5,12.8061,387442.0380418996
8500,20316,46.083,-98.916,s101,3,1,261.6138,41524.84330709328
8786,20696,45.986,-98.911,s101,3,2,225.4554,75010.5757035747
8217,19936,46.181,-98.92,s101,3,3,91.9512,242833.17939906244
7642,19175,46.373000000000005,-99.089,s101,3,4,63.7632,481472.03067645925
7929,19551,46.261,-99.719,s101,4,1,189.8802,38759.53106475551
8499,20315,46.08,-99.074,s101,4,1,224.02169999999995,54715.81824970167
7636,19169,46.351000000000006,-100.043,s101,4,1,314.3205,70241.64126750288
7916,19538,46.198,-101.778,s101,4,2,192.1887,74221.25401608733
8215,19934,46.174,-99.237,s101,4,2,135.1323,86948.44790512961
7333,18780,46.404,-101.48,s101,4,2,183.809091796875,87842.67395786037
8213,19932,46.167,-99.554,s101,4,2,153.03629794921875,116891.69813184172
8214,19933,46.17100000000001,-99.396,s101,4,3,140.90767910156245,122952.81933189914
7915,19537,46.192,-101.937,s101,4,3,211.41,135695.76146402693
7044,18397,46.484,-101.967,s101,4,3,176.9526,150374.0003967467
8487,20303,46.03,-100.97,s101,4,3,182.4917897460937,151441.32071422032
8785,20695,45.983,-99.069,s101,4,4,119.14289999999998,154503.5434002205
7347,18794,46.467,-99.254,s101,4,4,193.9869,176372.6032386267
8496,20312,46.07,-99.548,s101,4,4,145.33829999999998,184321.8162994109
7332,18779,46.398,-101.639,s101,4,4,139.02880737304685,184706.5238484224
8216,19935,46.178,-99.079,s101,4,4,97.0785,194669.56926170245
8495,20311,46.066,-99.706,s101,4,5,140.94,207255.7058011276
7641,19174,46.369,-99.248,s101,4,5,131.1957,237918.3206371989
8783,20693,45.976000000000006,-99.384,s101,4,5,139.58601064453126,246491.98027029523
7933,19555,46.275,-99.084,s101,4,5,97.443,262254.1893921792
8782,20692,45.972,-99.542,s101,4,5,135.11479877929685,310559.99840543314
7348,18795,46.47,-99.094,s101,4,5,63.3015,537073.3672339498
7062,18415,46.568000000000005,-99.1,s101,4,5,39.36672971191406,680450.1109928067
8200,19919,46.106,-101.611,s101,5,1,219.7449,34329.773927154565
7624,19157,46.289,-101.947,s101,5,1,198.553116796875,46861.16954728061
7639,19172,46.362,-99.566,s101,5,1,194.9589,47098.05378019388
7343,18790,46.452,-99.89,s101,5,1,172.55429999999996,53834.24899508372
8488,20304,46.035,-100.812,s101,5,1,158.31449999999995,55530.02201829254
8199,19918,46.1,-101.769,s101,5,1,193.4037,55840.9779832203
7340,18787,46.43899999999999,-100.367,s101,5,1,169.6626,69282.26304089677
7055,18408,46.541,-100.216,s101,5,1,182.92578442382808,71416.3520658605
8491,20307,46.05,-100.338,s101,5,2,162.9315,73276.8831601589
7637,19170,46.355,-99.884,s101,5,2,223.8759,74200.74502001837
7342,18789,46.448,-100.049,s101,5,2,207.1089,75514.40969388091
7334,18781,46.41,-101.321,s101,5,2,191.33649140625,75577.45653027874
7627,19160,46.307,-101.471,s101,5,2,212.52125039062497,81895.57203540787
7638,19171,46.359,-99.725,s101,5,2,162.1053,83669.29235712453
7047,18400,46.501000000000005,-101.489,s101,5,2,156.48956762695312,86342.60270190012
7048,18401,46.507,-101.33,s101,5,2,197.01225,88270.2658678442
8212,19931,46.164,-99.712,s101,5,3,197.9478,91726.5704252138
7930,19552,46.265,-99.56,s101,5,3,95.05528176269527,100772.19777628634
7331,18778,46.392,-101.798,s101,5,3,129.28328525390626,105277.59699329248
7931,19553,46.268,-99.401,s101,5,3,138.0726,113603.09461513128
7628,19161,46.312,-101.312,s101,5,3,183.7546541015625,124558.96480915364
8211,19930,46.16,-99.871,s101,5,3,197.5104,124907.88411784336
7045,18398,46.49,-101.808,s101,5,3,133.6738135253906,134640.24839893845
8218,19937,46.184,-98.762,s101,5,3,182.8818,137220.92635482748
7344,18791,46.456,-99.731,s101,5,3,144.2448,143064.04029229892
7058,18411,46.554,-99.737,s101,5,4,100.0674,144122.3791879181
8481,20297,45.997,-101.917,s101,5,4,186.8913,145769.88455703924
8498,20314,46.077,-99.232,s101,5,4,132.5079,152590.709997861
7341,18788,46.444,-100.208,s101,5,4,152.21909179687495,167729.59365529532
7935,19557,46.281000000000006,-98.767,s101,5,4,127.2834,167835.2942801788
8780,20690,45.965,-99.858,s101,5,4,151.9534885253906,175777.01320052042
8486,20302,46.025,-101.128,s101,5,4,247.6656,181888.24804575465
7345,18792,46.46,-99.572,s101,5,4,104.10119999999998,183458.59710516816
7640,19173,46.36600000000001,-99.407,s101,5,4,128.6442,185952.11608867592
7330,18777,46.386,-101.957,s101,5,5,125.31704589843748,193372.46351126416
6497,17638,46.685,-101.827,s101,5,5,155.76178974609374,196781.71777162043
8781,20691,45.969,-99.7,s101,5,5,157.07957827148437,197206.35781575355
7346,18793,46.463,-99.413,s101,5,5,140.81849999999997,212067.325266666
7057,18410,46.55,-99.897,s101,5,5,110.3706,225242.43928362377
8775,20685,45.943000000000005,-100.647,s101,5,5,153.6489,230612.6924305629
8784,20694,45.979,-99.227,s101,5,5,101.088,245246.11489001743
8494,20310,46.062,-99.864,s101,5,5,137.61090000000002,252729.8798675188
7932,19554,46.272,-99.243,s101,5,5,86.77529999999999,262114.1156402809
7060,18413,46.56100000000001,-99.419,s101,5,5,115.7166,278771.7372008052
8497,20313,46.073,-99.39,s101,5,5,85.88373442382813,292342.512215399
7059,18412,46.557,-99.578,s101,5,5,62.25659999999999,331718.1063175205
7061,18414,46.56399999999999,-99.259,s101,5,5,47.1177,659427.9820908833
7634,19167,46.342,-100.36,s101,6,1,233.5959,30311.43385155861
7928,19550,46.257,-99.877,s101,6,1,191.7999,41607.20250755234
7927,19549,46.253,-100.036,s101,6,1,188.6895,46154.09956602111
7339,18786,46.435,-100.527,s101,6,1,185.6763,50032.80494627119
7926,19548,46.249,-100.194,s101,6,1,177.67478935546876,53108.88241018755
7632,19165,46.333,-100.678,s101,6,1,199.7703,53821.809524526005
7625,19158,46.295,-101.788,s101,6,1,174.7653626953125,69499.61787293173
7626,19159,46.301,-101.63,s101,6,1,218.2788791015625,70508.07868547081
7054,18407,46.537,-100.375,s101,6,1,189.7101,71505.99417239451
7046,18399,46.496,-101.648,s101,6,2,157.3665626953125,73073.19242888226
8778,20688,45.957,-100.173,s101,6,2,167.91299999999995,73639.41380634217
8198,19917,46.094,-101.927,s101,6,2,203.0022,75676.57841866862
8208,19927,46.147,-100.346,s101,6,2,188.2764,84739.08271094068
8207,19926,46.142,-100.504,s101,6,2,183.3435,85259.215675767
8501,20317,46.086000000000006,-98.757,s101,6,2,165.0942,86289.93087333984
7056,18409,46.54600000000001,-100.056,s101,6,2,156.3705,89245.00251809276
6777,18027,46.63399999999999,-100.382,s101,6,2,149.0562,90794.3494731544
8490,20306,46.045,-100.496,s101,6,2,233.2314,94177.65819546553
7635,19168,46.346,-100.201,s101,6,3,183.63073359375,104018.47800987816
8779,20689,45.961000000000006,-100.016,s101,6,3,177.7059,115531.96208431908
7917,19539,46.203,-101.62,s101,6,3,193.4766,116671.3783071642
8788,20698,45.99100000000001,-98.595,s101,6,3,83.36406884765627,121586.49395580436
8209,19928,46.151,-100.187,s101,6,3,148.7403,124060.72225042248
8787,20697,45.989,-98.753,s101,6,3,154.54508115234376,126713.6815296442
6776,18026,46.63,-100.542,s101,6,3,98.9739,130515.18718020285
8205,19924,46.133,-100.82,s101,6,3,202.4433,137415.20988738953
6778,18028,46.639,-100.223,s101,6,3,127.67195083007812,141118.68496954185
8492,20308,46.054,-100.18,s101,6,3,123.2739,141771.00410102573
