"Dim1","Dim2","Dim3","Dim4","Dim5","Val"
"p7","p15","AC","spri","2026",278.342187116872
"p7","p15","AC","spri","2030",96.8799190031158
"p7","p15","AC","spri","2034",565.962644905637
"p7","p15","AC","spri","2036",1081.44239683251
"p7","p15","AC","spri","2038",1487.16348725533
"p7","p15","AC","spri","2040",591.056137299813
"p7","p15","AC","spri","2042",913.050496002475
"p7","p15","AC","spri","2044",1137.79461685122
"p7","p15","AC","spri","2046",1399.46088156916
"p7","p15","AC","spri","2048",1153.16870548794
"p7","p15","AC","spri","2050",1451.48486128056
"p8","p6","AC","summ","2038",96.146
"p8","p6","AC","summ","2040",96.146
"p8","p6","AC","summ","2042",96.146
"p8","p6","AC","summ","2044",135.043017547599
"p8","p6","AC","summ","2046",141.04578265733
"p8","p6","AC","summ","2048",141.923860383438
"p8","p6","AC","summ","2050",148.121825894472
"p8","p6","AC","fall","2024",12.0481172385207
"p8","p6","AC","fall","2026",96.146
"p8","p6","AC","fall","2028",9.626458426
"p8","p6","AC","fall","2040",96.146
"p8","p6","AC","fall","2042",81.277932385698
"p8","p6","AC","fall","2044",78.8225023856982
"p8","p6","AC","fall","2046",138.399621844661
"p8","p6","AC","fall","2048",141.923860383438
"p8","p6","AC","fall","2050",148.121825894472
"p8","p6","AC","wint","2032",96.146
"p8","p6","AC","wint","2034",96.146
"p8","p6","AC","wint","2040",95.9670039324073
"p8","p6","AC","wint","2042",96.146
"p8","p6","AC","wint","2044",135.043017547599
"p8","p6","AC","wint","2046",141.04578265733
"p8","p6","AC","wint","2048",141.923860383438
"p8","p6","AC","wint","2050",148.121825894472
"p8","p6","AC","spri","2040",96.146
"p8","p6","AC","spri","2042",96.146
"p8","p6","AC","spri","2044",135.043017547599
"p8","p6","AC","spri","2046",141.04578265733
"p8","p6","AC","spri","2048",141.923860383438
"p8","p6","AC","spri","2050",148.121825894472
"p8","p9","AC","summ","2022",377.190582
"p8","p9","AC","summ","2024",380.03
"p8","p9","AC","summ","2026",380.03
"p8","p9","AC","summ","2028",380.03
"p8","p9","AC","summ","2030",380.03
"p8","p9","AC","summ","2032",380.03
"p8","p9","AC","summ","2042",380.03
"p8","p9","AC","summ","2044",380.03
"p8","p9","AC","summ","2046",380.03
"p8","p9","AC","summ","2048",380.03
"p8","p9","AC","summ","2050",380.03
"p8","p9","AC","fall","2022",196.6671065
"p8","p9","AC","fall","2024",380.03
"p8","p9","AC","fall","2026",380.03
"p8","p9","AC","fall","2028",380.03
"p8","p9","AC","fall","2030",380.03
"p8","p9","AC","fall","2032",380.03
"p8","p9","AC","fall","2036",380.03
"p8","p9","AC","fall","2038",187.796745316425
"p8","p9","AC","fall","2042",380.03
"p8","p9","AC","fall","2044",380.03
"p8","p9","AC","fall","2046",380.03
"p8","p9","AC","fall","2048",380.03
"p8","p9","AC","fall","2050",380.03
"p8","p9","AC","wint","2042",358.165106318105
"p8","p9","AC","wint","2044",301.944063770507
"p8","p9","AC","wint","2046",350.102213119738
"p8","p9","AC","wint","2048",238.4407973688
"p8","p9","AC","wint","2050",296.588549911711
"p8","p9","AC","spri","2044",216.734150778802
"p8","p9","AC","spri","2046",380.03
"p8","p9","AC","spri","2050",380.03
"p9","p6","AC","summ","2022",1943.50125449299
"p9","p6","AC","summ","2038",150.138413665746
"p9","p6","AC","summ","2040",946.512141980458
"p9","p6","AC","wint","2022",3101.549
"p9","p6","AC","wint","2026",811.838956617466
"p9","p6","AC","wint","2028",2062.45060882875
"p9","p6","AC","wint","2030",3347.38180708803
"p9","p6","AC","wint","2032",3347.38180708803
"p9","p6","AC","wint","2034",3347.38420033119
"p9","p6","AC","wint","2036",3347.3977631851
"p9","p6","AC","wint","2038",2810.91304224422
"p9","p6","AC","wint","2040",2855.83060767395
"p9","p6","AC","wint","2042",1966.67043174356
"p9","p6","AC","wint","2044",2018.53741536769
"p9","p6","AC","wint","2046",2152.27414494609
"p9","p6","AC","spri","2022",3101.549
"p9","p6","AC","spri","2026",747.406553414718
"p9","p6","AC","spri","2032",3347.38180708803
"p9","p6","AC","spri","2034",3347.38420033119
"p9","p6","AC","spri","2036",1916.31492828403
"p9","p6","AC","spri","2038",2034.50108298483
"p9","p6","AC","spri","2040",3347.42664610206
"p9","p6","AC","spri","2042",3774.96310014299
"p9","p8","AC","summ","2036",53.5951665086149
"p9","p8","AC","summ","2038",299.460504075347
"p9","p8","AC","summ","2040",15.4763190796632
"p9","p8","AC","fall","2022",389.365
"p9","p8","AC","fall","2026",93.3766218591666
"p9","p8","AC","wint","2022",139.206126590287
"p9","p8","AC","wint","2024",389.365
"p9","p8","AC","wint","2026",389.365
"p9","p8","AC","wint","2028",389.365
"p9","p8","AC","wint","2030",389.365
"p9","p8","AC","wint","2032",389.365
"p9","p8","AC","wint","2034",253.445169178604
"p9","p8","AC","wint","2036",175.105175762388
"p9","p8","AC","wint","2038",252.083421268257
"p9","p8","AC","spri","2022",109.458563747286
"p9","p8","AC","spri","2024",389.365
"p9","p8","AC","spri","2026",389.365
"p9","p8","AC","spri","2028",389.365
"p9","p8","AC","spri","2030",389.365
"p9","p8","AC","spri","2032",389.365
"p9","p8","AC","spri","2034",389.365
"p9","p8","AC","spri","2046",389.365
"p9","p8","AC","spri","2050",389.365
"p9","p10","AC","wint","2022",3245.48819162103
"p9","p10","AC","wint","2024",1988.21619185036
"p9","p10","AC","wint","2026",1410.45768995509
"p9","p10","AC","spri","2022",1196.80393069271
"p9","p10","AC","spri","2024",3006.96018957037
"p9","p10","AC","spri","2026",2487.33825415785
"p9","p10","AC","spri","2028",2994.84900912875
"p9","p10","AC","spri","2030",2182.67471377828
"p9","p10","AC","spri","2036",1252.00742428583
"p9","p10","AC","spri","2038",323.989107479171
"p9","p12","AC","wint","2022",317.193
"p9","p12","AC","wint","2032",131.325752667183
"p9","p12","AC","spri","2022",317.193
"p9","p12","AC","spri","2034",566.487534193756
"p9","p12","AC","spri","2042",891.903417730525
"p10","p5","LCC","fall","2028",112.3733264072
"p10","p5","LCC","wint","2022",2780
"p10","p5","LCC","wint","2024",2780
"p10","p5","LCC","wint","2026",2780
"p10","p5","LCC","wint","2028",2780
"p10","p5","LCC","wint","2030",2780
"p10","p5","LCC","wint","2032",2780
"p10","p5","LCC","wint","2034",2780
"p10","p5","LCC","wint","2036",2726.8168811247
"p10","p5","LCC","wint","2038",2782.69082170573
"p10","p5","LCC","wint","2040",2782.69082170573
"p10","p5","LCC","wint","2042",2466.95753754809
"p10","p5","LCC","wint","2044",1977.33354877247
"p10","p5","LCC","wint","2046",483.569116326518
"p10","p5","LCC","spri","2024",900.718016538972
"p10","p5","LCC","spri","2026",2780
"p10","p5","LCC","spri","2028",2780
"p10","p5","LCC","spri","2030",2780
"p10","p5","LCC","spri","2032",2780
"p10","p5","LCC","spri","2034",2780
"p10","p5","LCC","spri","2036",2782.69082170573
"p10","p5","LCC","spri","2038",2782.69082170573
"p10","p5","LCC","spri","2040",2782.69082170573
"p10","p5","LCC","spri","2042",2891.33589493005
"p10","p5","LCC","spri","2044",2626.44131517604
"p10","p5","LCC","spri","2046",4078.29567888863
"p10","p9","AC","summ","2022",1592.51871163845
"p10","p9","AC","summ","2024",1116.44711159855
"p10","p9","AC","summ","2026",703.42533526161
"p10","p9","AC","summ","2028",787.981461454213
"p10","p9","AC","summ","2030",1450.48577167271
"p10","p9","AC","summ","2032",2103.91927614288
"p10","p9","AC","summ","2034",3354.96402642401
"p10","p9","AC","summ","2036",1102.26152618795
"p10","p9","AC","summ","2038",592.551678548469
"p10","p9","AC","summ","2044",143.594021996684
"p10","p9","AC","summ","2046",1176.81125954903
"p10","p9","AC","summ","2048",146.081810932136
"p10","p9","AC","summ","2050",2013.15560361314
"p10","p9","AC","fall","2022",5066.82220749065
"p10","p9","AC","fall","2024",398.862583996828
"p10","p9","AC","fall","2026",520.591000324461
"p10","p9","AC","fall","2028",260.649389370226
"p10","p9","AC","fall","2030",820.355502252959
"p10","p9","AC","fall","2032",1389.98874177208
"p10","p9","AC","fall","2034",2109.35246958814
"p10","p9","AC","fall","2036",510.007232025412
"p10","p9","AC","fall","2038",880.660521227208
"p10","p9","AC","fall","2042",88.2284288307709
"p10","p9","AC","fall","2044",287.413230423894
"p10","p9","AC","fall","2050",948.262796956869
"p10","p9","AC","wint","2022",7511.02
"p10","p9","AC","wint","2030",3128.39506827308
"p10","p9","AC","wint","2032",4449.42887341615
"p10","p9","AC","wint","2034",4030.6477255986
"p10","p9","AC","wint","2036",5039.46453258868
"p10","p9","AC","wint","2038",4684.88566425755
"p10","p9","AC","wint","2040",473.690049111529
"p10","p9","AC","wint","2042",366.137527974388
"p10","p9","AC","wint","2044",2625.01921881535
"p10","p9","AC","wint","2046",4635.06640812284
"p10","p9","AC","wint","2048",2757.40057076065
"p10","p9","AC","wint","2050",2935.32438753739
"p10","p9","AC","spri","2032",1222.14637613484
"p10","p9","AC","spri","2034",2230.11842229629
"p10","p9","AC","spri","2042",909.884952073785
"p10","p9","AC","spri","2048",255.23031308437
"p10","p9","AC","spri","2050",2715.35447478765
"p10","p11","AC","summ","2022",1578.34496560445
"p10","p11","AC","summ","2024",1565.49958973741
"p10","p11","AC","summ","2026",1550.6527078438
"p10","p11","AC","summ","2028",1366.83558248484
"p10","p11","AC","summ","2030",1480.49182468667
"p10","p11","AC","summ","2032",1200.36294027471
"p10","p11","AC","summ","2034",1212.89352143131
"p10","p11","AC","summ","2036",1495.99104353834
"p10","p11","AC","summ","2038",1860.4180539018
"p10","p11","AC","summ","2040",2114.7622980778
"p10","p11","AC","summ","2042",2336.22897390723
"p10","p11","AC","summ","2044",2918.62526831323
"p10","p11","AC","summ","2046",3121.38920161001
"p10","p11","AC","summ","2048",3781.61909675835
"p10","p11","AC","summ","2050",4069.59374792368
"p10","p11","AC","fall","2022",1449.08647162367
"p10","p11","AC","fall","2024",2639.92485207446
"p10","p11","AC","fall","2026",1659.21562025707
"p10","p11","AC","fall","2028",3404.39704028114
"p10","p11","AC","fall","2030",1857.37667201566
"p10","p11","AC","fall","2032",1474.55273366338
"p10","p11","AC","fall","2034",1617.57306463864
"p10","p11","AC","fall","2036",1825.79430201077
"p10","p11","AC","fall","2038",2039.41969863969
"p10","p11","AC","fall","2040",2455.32681097613
"p10","p11","AC","fall","2042",2675.70278372008
"p10","p11","AC","fall","2044",3096.20971736891
"p10","p11","AC","fall","2046",3340.65247689943
"p10","p11","AC","fall","2048",3955.38320158748
"p10","p11","AC","fall","2050",4231.35260633905
"p10","p11","AC","wint","2022",462.653950429944
"p10","p11","AC","wint","2024",662.282738723029
"p10","p11","AC","wint","2026",4960.21453885789
"p10","p11","AC","wint","2028",640.883218297901
"p10","p11","AC","wint","2030",3408.29831069458
"p10","p11","AC","wint","2032",2055.59239303102
"p10","p11","AC","wint","2034",2395.75762853021
"p10","p11","AC","wint","2036",1344.67808922636
"p10","p11","AC","wint","2038",1850.1045620446
"p10","p11","AC","wint","2040",1692.25335837115
"p10","p11","AC","wint","2042",1816.94863769065
"p10","p11","AC","wint","2044",2156.04793424278
"p10","p11","AC","wint","2046",2449.54387584022
"p10","p11","AC","wint","2048",3114.42108161653
"p10","p11","AC","wint","2050",3382.12105300457
"p10","p11","AC","spri","2022",193.88877249988
"p10","p11","AC","spri","2024",4959.93969052559
"p10","p11","AC","spri","2026",207.029938921713
"p10","p11","AC","spri","2028",112.777991186115
"p10","p11","AC","spri","2030",161.415715010092
"p10","p11","AC","spri","2032",555.917810634209
"p10","p11","AC","spri","2034",807.121455540722
"p10","p11","AC","spri","2036",4025.99152826918
"p10","p11","AC","spri","2038",4813.20642932935
"p10","p11","AC","spri","2040",2195.61968907158
"p10","p11","AC","spri","2042",1455.37038586827
"p10","p11","AC","spri","2044",5698.1843299679
"p10","p11","AC","spri","2046",6855.37368173224
"p10","p11","AC","spri","2048",6300.27463397067
"p10","p11","AC","spri","2050",2279.94297916028
"p10","p13","AC","wint","2022",844.113782733812
"p10","p13","AC","wint","2024",3791.39140663794
"p10","p13","AC","wint","2028",2410.85029928997
"p10","p13","AC","spri","2024",895.12719351194
"p10","p13","AC","spri","2028",2387.03275654075
"p10","p13","AC","spri","2030",3254.53284435336
"p10","p13","AC","spri","2032",780.441131627451
"p10","p13","AC","spri","2050",950.084152200354
"p10","p25","LCC","wint","2022",1155.12572463768
"p10","p25","LCC","wint","2026",1920.87564093247
"p10","p25","LCC","wint","2028",1962.38067485207
"p10","p25","LCC","spri","2022",1920
"p10","p25","LCC","spri","2026",1705.86264843974
"p10","p25","LCC","spri","2028",1962.38067485207
"p10","p25","LCC","spri","2030",1986.01610471121
"p10","p25","LCC","spri","2032",1986.01610471121
"p10","p25","LCC","spri","2034",1986.01610471121
"p10","p25","LCC","spri","2036",525.182718647148
"p10","p25","LCC","spri","2038",225.633226331612
"p10","p25","LCC","spri","2044",166.350674803344
"p10","p25","LCC","spri","2046",1545.97688649116
"p10","p27","AC","fall","2030",41.1448033812415
"p10","p27","AC","wint","2022",388
"p10","p27","AC","wint","2024",388
"p10","p27","AC","spri","2022",388
"p10","p27","AC","spri","2028",388
"p10","p27","AC","spri","2030",388
"p10","p28","AC","wint","2022",88.3035844938679
"p10","p28","AC","wint","2028",69.8363344784561
"p10","p28","AC","spri","2022",3114.971
"p10","p28","AC","spri","2026",1805.36903179158
"p10","p28","AC","spri","2030",586.316754766888
"p10","p28","AC","spri","2034",1523.07562310935
"p11","p10","AC","spri","2046",5089.85538813877
"p12","p9","AC","summ","2022",403.025
"p12","p9","AC","summ","2024",406.011522860568
"p12","p9","AC","summ","2026",409.351726944551
"p12","p9","AC","summ","2028",471.480973060808
"p12","p9","AC","summ","2030",558.134095701129
"p12","p9","AC","summ","2032",558.187474483218
"p12","p9","AC","summ","2034",652.319534193756
"p12","p9","AC","summ","2036",989.186813502557
"p12","p9","AC","summ","2038",1158.83941522424
"p12","p9","AC","summ","2040",1561.85917849814
"p12","p9","AC","summ","2042",2062.04569568101
"p12","p9","AC","summ","2044",2620.44971396956
"p12","p9","AC","summ","2046",3137.63544665857
"p12","p9","AC","summ","2048",3314.34856187333
"p12","p9","AC","summ","2050",3527.93639683105
"p12","p9","AC","fall","2022",403.025
"p12","p9","AC","fall","2024",264.808540032429
"p12","p9","AC","fall","2028",272.885200585418
"p12","p9","AC","fall","2030",558.134095701129
"p12","p9","AC","fall","2032",558.187474483218
"p12","p9","AC","fall","2034",652.319534193756
"p12","p9","AC","fall","2036",989.186813502557
"p12","p9","AC","fall","2038",1158.83941522424
"p12","p9","AC","fall","2040",1561.85917849814
"p12","p9","AC","fall","2042",2062.04569568101
"p12","p9","AC","fall","2044",2620.44971396956
"p12","p9","AC","fall","2046",3137.63544665857
"p12","p9","AC","fall","2048",3314.34856187333
"p12","p9","AC","fall","2050",3527.93639683105
"p12","p9","AC","wint","2030",170.182666478099
"p12","p9","AC","wint","2034",651.984187186092
"p12","p9","AC","wint","2036",989.186813502557
"p12","p9","AC","wint","2038",1158.83941522424
"p12","p9","AC","wint","2040",1561.85917849814
"p12","p9","AC","wint","2042",2062.04569568101
"p12","p9","AC","wint","2044",2620.44971396956
"p12","p9","AC","wint","2046",3137.63544665857
"p12","p9","AC","wint","2048",3214.84418549737
"p12","p9","AC","wint","2050",3527.93639683105
"p12","p9","AC","spri","2032",558.187474483218
"p12","p9","AC","spri","2036",989.186813502557
"p12","p9","AC","spri","2038",307.461727321371
"p12","p9","AC","spri","2040",271.627171957149
"p12","p9","AC","spri","2042",2062.04569568101
"p12","p9","AC","spri","2044",840.227138999953
"p12","p9","AC","spri","2046",1042.56695609948
"p12","p9","AC","spri","2048",1996.97301550243
"p12","p9","AC","spri","2050",1452.98149443345
"p12","p13","AC","summ","2028",289.831664112735
"p12","p13","AC","summ","2030",254.48592442779
"p12","p13","AC","summ","2038",311.883655133427
"p12","p13","AC","fall","2022",311.084
"p12","p13","AC","fall","2024",311.084
"p12","p13","AC","fall","2026",311.883655133427
"p12","p13","AC","fall","2028",311.883655133427
"p12","p13","AC","fall","2036",188.122027551279
"p12","p13","AC","fall","2038",311.883655133427
"p12","p15","AC","summ","2032",239.679245454581
"p12","p15","AC","summ","2036",670.85028447392
"p12","p15","AC","summ","2038",840.754486195604
"p12","p15","AC","summ","2040",1089.53175883136
"p12","p15","AC","wint","2028",70.8829358084842
"p12","p15","AC","wint","2032",239.679245454581
"p12","p15","AC","wint","2034",333.983005165119
"p12","p15","AC","wint","2040",306.583265779761
"p12","p15","AC","spri","2028",70.8829358084842
"p12","p15","AC","spri","2032",239.679245454581
"p12","p15","AC","spri","2042",1743.96076665237
"p12","p25","AC","summ","2022",138.747571
"p12","p25","AC","summ","2034",260.523927298283
"p12","p25","AC","summ","2036",249.544723875655
"p12","p25","AC","summ","2038",58.1182283793153
"p12","p25","AC","summ","2042",122.730639334724
"p12","p25","AC","fall","2026",497.248396593293
"p12","p25","AC","fall","2030",82.2276470176286
"p12","p25","AC","wint","2030",574.785225793353
"p12","p25","AC","wint","2032",720
"p12","p25","AC","wint","2036",322.873050725255
"p12","p25","AC","wint","2038",471.830882203159
"p12","p25","AC","spri","2038",720
"p12","p25","AC","spri","2040",720
"p12","p25","AC","spri","2044",720.000393588682
"p13","p10","AC","summ","2022",1305.46415576842
"p13","p10","AC","summ","2024",4830.63108592205
"p13","p10","AC","summ","2026",5163.39745055219
"p13","p10","AC","summ","2028",5969.22601979636
"p13","p10","AC","summ","2030",5278.59917827748
"p13","p10","AC","summ","2032",5396.87913962435
"p13","p10","AC","summ","2034",6353.11392416117
"p13","p10","AC","summ","2036",5937.34473471778
"p13","p10","AC","summ","2038",6863.46846044993
"p13","p10","AC","summ","2040",7246.86020672636
"p13","p10","AC","summ","2042",7246.86031566616
"p13","p10","AC","summ","2044",7061.42942534951
"p13","p10","AC","summ","2046",7262.54934042029
"p13","p10","AC","summ","2048",7202.43835247636
"p13","p10","AC","summ","2050",7262.54934042029
"p13","p10","AC","fall","2022",4476.21784224166
"p13","p10","AC","fall","2024",6307.37554091288
"p13","p10","AC","fall","2026",5889.89555450581
"p13","p10","AC","fall","2028",6766.46430998664
"p13","p10","AC","fall","2030",6581.48934756355
"p13","p10","AC","fall","2032",6684.19830087462
"p13","p10","AC","fall","2034",7246.37645015551
"p13","p10","AC","fall","2036",7013.2141566704
"p13","p10","AC","fall","2038",6982.50430042106
"p13","p10","AC","fall","2040",7246.86020672636
"p13","p10","AC","fall","2042",7246.86031566616
"p13","p10","AC","fall","2044",7248.48641714368
"p13","p10","AC","fall","2046",7262.54934042029
"p13","p10","AC","fall","2048",7262.54934042029
"p13","p10","AC","fall","2050",7262.54934042029
"p13","p10","AC","wint","2022",7238.553
"p13","p10","AC","wint","2024",7238.553
"p13","p10","AC","wint","2026",7238.553
"p13","p10","AC","wint","2028",7246.37645015551
"p13","p10","AC","wint","2030",7246.37645015551
"p13","p10","AC","wint","2032",7246.37645015551
"p13","p10","AC","wint","2034",7246.37645015551
"p13","p10","AC","wint","2036",7246.86020672636
"p13","p10","AC","wint","2038",7203.36769380412
"p13","p10","AC","wint","2040",7246.86020672636
"p13","p10","AC","wint","2042",7246.86031566616
"p13","p10","AC","wint","2044",7248.48641714368
"p13","p10","AC","wint","2046",7262.54934042029
"p13","p10","AC","wint","2048",7262.54934042029
"p13","p10","AC","wint","2050",7262.54934042029
"p13","p10","AC","spri","2024",7238.553
"p13","p10","AC","spri","2026",7238.553
"p13","p10","AC","spri","2028",7246.37645015551
"p13","p10","AC","spri","2030",7246.37645015551
"p13","p10","AC","spri","2032",7246.37645015551
"p13","p10","AC","spri","2034",7181.10474897048
"p13","p10","AC","spri","2036",4759.34852655581
"p13","p10","AC","spri","2038",5370.0167756758
"p13","p10","AC","spri","2040",5508.90275888539
"p13","p10","AC","spri","2042",7246.86031566616
"p13","p10","AC","spri","2044",7248.48641714368
"p13","p10","AC","spri","2046",7262.54934042029
"p13","p10","AC","spri","2048",7262.54934042029
"p13","p10","AC","spri","2050",7262.54934042029
"p13","p12","AC","summ","2024",97.1478501908292
"p13","p12","AC","fall","2026",300.799655133427
"p13","p12","AC","fall","2032",132.338797540754
"p13","p12","AC","wint","2022",300
"p13","p12","AC","wint","2024",300
"p13","p12","AC","wint","2026",300.799655133427
"p13","p12","AC","wint","2028",300.799655133427
"p13","p12","AC","wint","2030",300.799655133427
"p13","p12","AC","wint","2032",300.799655133427
"p13","p12","AC","wint","2034",300.799655133427
"p13","p12","AC","wint","2038",300.799655133427
"p13","p12","AC","wint","2040",300.799655133427
"p13","p12","AC","wint","2042",300.804678757834
"p13","p12","AC","wint","2044",301.148674375635
"p13","p12","AC","wint","2046",301.148674375635
"p13","p12","AC","wint","2048",301.148674375635
"p13","p12","AC","wint","2050",301.148674375635
"p13","p12","AC","spri","2022",300
"p13","p12","AC","spri","2024",300
"p13","p12","AC","spri","2026",300.799655133427
"p13","p12","AC","spri","2028",300.799655133427
"p13","p12","AC","spri","2030",300.799655133427
"p13","p12","AC","spri","2032",300.799655133427
"p13","p12","AC","spri","2034",300.799655133427
"p13","p12","AC","spri","2040",300.799655133427
"p13","p12","AC","spri","2048",301.148674375635
"p13","p15","AC","wint","2042",0.0029422734286554
"p13","p15","AC","wint","2044",8.4130562010043
"p13","p15","AC","wint","2046",10.0899785268029
"p13","p15","AC","wint","2048",20.0384112227325
"p13","p15","AC","wint","2050",36.1668976074396
"p13","p27","AC","summ","2022",994.966
"p13","p27","AC","fall","2022",450.690748071458
"p13","p27","AC","fall","2028",145.268361144961
"p13","p27","AC","wint","2022",994.966
"p13","p27","AC","wint","2032",261.124210154521
"p13","p27","AC","wint","2038",384.665616376706
"p13","p27","AC","wint","2048",506.41688230727
"p13","p27","AC","spri","2022",994.966
"p13","p27","AC","spri","2024",994.966
"p13","p27","AC","spri","2032",1134.18988583914
"p13","p27","AC","spri","2038",1134.18988583914
"p13","p27","AC","spri","2042",554.326654991752
"p13","p27","AC","spri","2046",996.113356346441
"p13","p28","AC","spri","2026",269.032773807432
"p13","p28","AC","spri","2028",1100.11395276325
"p13","p28","AC","spri","2032",1455.98204663273
"p13","p28","AC","spri","2036",2190.4248917185
"p13","p28","AC","spri","2040",598.464559057442
"p13","p28","AC","spri","2042",127.138879564945
"p13","p28","AC","spri","2044",1082.02580843165
"p13","p28","AC","spri","2046",1061.12836592639
"p13","p28","AC","spri","2048",1631.12407259487
"p13","p28","AC","spri","2050",1785.29635218381
"p14","p2","AC","summ","2024",980.923
"p14","p2","AC","summ","2026",950.221292797631
"p14","p2","AC","summ","2028",557.733503027535
"p14","p2","AC","summ","2030",453.553222236893
"p14","p2","AC","summ","2032",54.3231688183837
"p14","p2","AC","summ","2036",146.848656169779
"p14","p2","AC","summ","2038",145.892355247226
"p14","p2","AC","summ","2040",1009.57878310527
"p14","p2","AC","summ","2042",1009.57878310527
"p14","p2","AC","summ","2044",961.620877317287
"p14","p2","AC","summ","2046",1009.57878310527
"p14","p2","AC","summ","2048",1009.57878310527
"p14","p2","AC","summ","2050",1009.61145570049
"p14","p2","AC","fall","2024",980.923
"p14","p2","AC","fall","2028",282.808422790109
"p14","p2","AC","fall","2032",1009.46450027257
"p14","p2","AC","fall","2034",1009.46450027257
"p14","p2","AC","fall","2036",1009.57878310527
"p14","p2","AC","fall","2038",974.231303813537
"p14","p2","AC","fall","2040",1009.57878310527
"p14","p2","AC","fall","2042",1009.57878310527
"p14","p2","AC","fall","2044",1009.57878310527
"p14","p2","AC","fall","2046",1009.57878310527
"p14","p2","AC","fall","2048",1009.57878310527
"p14","p2","AC","fall","2050",1009.61145570049
"p14","p2","AC","wint","2026",980.923
"p14","p2","AC","wint","2032",1009.46450027257
"p14","p2","AC","wint","2034",1009.46450027257
"p14","p2","AC","wint","2036",1009.57878310527
"p14","p2","AC","wint","2038",1009.57878310527
"p14","p2","AC","wint","2040",1009.57878310527
"p14","p2","AC","wint","2042",1009.57878310527
"p14","p2","AC","wint","2044",1009.57878310527
"p14","p2","AC","wint","2046",1009.57878310527
"p14","p2","AC","wint","2048",1009.57878310527
"p14","p2","AC","wint","2050",1009.61145570049
"p14","p2","AC","spri","2026",980.923
"p14","p2","AC","spri","2030",1009.46450027257
"p14","p2","AC","spri","2032",1009.46450027257
"p14","p2","AC","spri","2038",1009.57878310527
"p14","p2","AC","spri","2040",1009.57878310527
"p14","p2","AC","spri","2042",1009.57878310527
"p14","p2","AC","spri","2046",1009.57878310527
"p14","p2","AC","spri","2048",1009.57878310527
"p14","p2","AC","spri","2050",544.150341205217
"p14","p3","AC","summ","2022",1079.033
"p14","p3","AC","summ","2032",352.540264455346
"p14","p3","AC","summ","2034",281.584505752312
"p14","p3","AC","summ","2036",1041.78305102099
"p14","p3","AC","summ","2038",1079.033
"p14","p3","AC","summ","2040",1079.033
"p14","p3","AC","summ","2042",1079.033
"p14","p3","AC","summ","2044",1079.033
"p14","p3","AC","summ","2046",1079.033
"p14","p3","AC","summ","2048",1034.40057896316
"p14","p3","AC","summ","2050",1079.033
"p14","p3","AC","fall","2022",762.0619836
"p14","p3","AC","fall","2026",1079.033
"p14","p3","AC","fall","2028",1079.033
"p14","p3","AC","fall","2030",1079.033
"p14","p3","AC","fall","2032",217.181282336499
"p14","p3","AC","fall","2034",423.974460155892
"p14","p3","AC","fall","2036",378.337676240235
"p14","p3","AC","fall","2038",365.901765531969
"p14","p3","AC","fall","2040",978.977859154733
"p14","p3","AC","fall","2042",1079.033
"p14","p3","AC","fall","2044",1079.033
"p14","p3","AC","fall","2046",1079.033
"p14","p3","AC","fall","2048",1079.033
"p14","p3","AC","fall","2050",803.516132357853
"p14","p3","AC","wint","2030",1079.033
"p14","p3","AC","wint","2032",1079.033
"p14","p3","AC","wint","2036",447.432195567083
"p14","p3","AC","wint","2038",697.483132420859
"p14","p3","AC","wint","2040",1079.033
"p14","p3","AC","wint","2042",1079.033
"p14","p3","AC","wint","2044",1079.033
"p14","p3","AC","wint","2046",1079.033
"p14","p3","AC","wint","2048",1079.033
"p14","p3","AC","wint","2050",1079.033
"p14","p3","AC","spri","2040",1079.033
"p14","p3","AC","spri","2042",1079.033
"p14","p3","AC","spri","2046",1079.033
"p14","p3","AC","spri","2048",1079.033
"p14","p15","AC","summ","2022",188.463799298181
"p14","p15","AC","summ","2024",456.76152874992
"p14","p15","AC","summ","2026",462.148975952289
"p14","p15","AC","summ","2028",817.820920722385
"p14","p15","AC","summ","2030",882.589
"p14","p15","AC","summ","2032",882.589
"p14","p15","AC","summ","2034",595.495110060549
"p14","p15","AC","fall","2024",882.589
"p14","p15","AC","fall","2026",882.589
"p14","p15","AC","fall","2028",185.423622959811
"p14","p15","AC","fall","2030",417.58870685863
"p14","p15","AC","fall","2032",249.06111266466
"p14","p15","AC","wint","2022",882.589
"p14","p15","AC","wint","2034",882.589
"p14","p15","AC","wint","2042",111.825521565994
"p14","p15","AC","wint","2046",106.535909690802
"p14","p15","AC","wint","2048",50.8817234992325
"p14","p15","AC","spri","2022",882.589
"p14","p15","AC","spri","2024",882.589
"p14","p15","AC","spri","2044",531.011409712076
"p14","p17","AC","fall","2030",18.2633623782634
"p14","p17","AC","wint","2024",308.608674735557
"p14","p17","AC","wint","2032",156.859908284343
"p14","p17","AC","wint","2044",54.295579860408
"p14","p17","AC","spri","2042",412.478448154734
"p14","p17","AC","spri","2046",193.384253231754
"p15","p5","AC","summ","2036",239.224523392687
"p15","p5","AC","summ","2038",1001.7
"p15","p5","AC","summ","2040",1001.7
"p15","p5","AC","summ","2042",575.271125190451
"p15","p5","AC","summ","2044",668.953291431638
"p15","p5","AC","summ","2046",967.571809396665
"p15","p5","AC","summ","2048",1001.7
"p15","p5","AC","summ","2050",1001.7
"p15","p5","AC","fall","2022",1001.7
"p15","p5","AC","fall","2024",1001.7
